db,concept,doculect,counterpart,fullCC,inferredCC
st_prop_50_0_train,water,Alike Tibetan,ćhə,st_prop_50_0_train:water:230,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Ao-Chungli,tzɨ,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Ao-Mongsen,acɨ,st_prop_50_0_train:water:202,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Apatari,yesi,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Batang Tibetan,ćhö⁵⁵,st_prop_50_0_train:water:230,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Beijing,shǔi,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Bodo,dəj,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Bokar,i_ši,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Bola,ɣəi⁵⁵,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:5
st_prop_50_0_train,water,Burmese,re,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:5
st_prop_50_0_train,water,Dhimal,ci,st_prop_50_0_train:water:202,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Dimasa,di,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Dulong,ŋaːŋ⁵⁵,st_prop_50_0_train:water:1144,st_prop_50_0_train:water:7
st_prop_50_0_train,water,Ersu,dʒo⁵⁵,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Fuzhou,cui⁵²,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Garo,ci,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Geba,tʃi⁴⁴,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Geker,shɣɨ⁵⁵,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Guiqiong,tʃɨ⁵³,st_prop_50_0_train:water:202,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Gurung,kyu²,st_prop_50_0_train:water:691,st_prop_50_0_train:water:6
st_prop_50_0_train,water,Hakka,se³,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Hill-Miri,isi,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Hmar,tui,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Horpa,ɣre,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:5
st_prop_50_0_train,water,Idu,ma¹_ći¹,st_prop_50_0_train:water:202,st_prop_50_0_train:water:8
st_prop_50_0_train,water,Jingpo,n³¹_ci̲n³³,st_prop_50_0_train:water:155,st_prop_50_0_train:water:9
st_prop_50_0_train,water,Jinuo,e⁴²_tʃho⁵⁵,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Jirel,čhu_T²,st_prop_50_0_train:water:230,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Kaike,ṭyu,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Khaling,ku_L,st_prop_50_0_train:water:691,st_prop_50_0_train:water:6
st_prop_50_0_train,water,Kulung,kawa,st_prop_50_0_train:water:691,st_prop_50_0_train:water:10
st_prop_50_0_train,water,Lepcha,uŋ,st_prop_50_0_train:water:483,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Lhasa Tibetan,ćhu⁵⁵,st_prop_50_0_train:water:230,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Lhota,oːchhɨ,st_prop_50_0_train:water:202,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Liangmai,taduih,st_prop_50_0_train:water:202,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Lijiang-Naxi,nʒ́i³¹,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Limbu,cwaʔl,st_prop_50_0_train:water:230,st_prop_50_0_train:water:11
st_prop_50_0_train,water,Lushai,tui,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Lüsu,ʒ̣u³⁵,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Manu,ʃhi¹¹,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Motuo-M,ri,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:5
st_prop_50_0_train,water,N-Qiang,cə,st_prop_50_0_train:water:202,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Namuzi,nʒ̣ɨ⁵⁵,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Ninglang-Naxi,ʒ́i³¹,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Nusu,jri³¹_gra⁵³,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:12
st_prop_50_0_train,water,Old Chinese,tujʔ,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Pa'O,thi²²¹¹,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Padam,a-ši,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Quueyu,ʒi¹³,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Rawang,thi,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Rourou,ɣæ³³,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:5
st_prop_50_0_train,water,Serdukpen,kho,st_prop_50_0_train:water:691,st_prop_50_0_train:water:6
st_prop_50_0_train,water,Sgaw,thi⁴⁴,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Sherpa,chuHR,st_prop_50_0_train:water:230,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Shixing,ʒ́ɛ⁵⁵,st_prop_50_0_train:water:202,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Tangkul,tara,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:13
st_prop_50_0_train,water,Tujia,chie⁴,st_prop_50_0_train:water:202,st_prop_50_0_train:water:1
st_prop_50_0_train,water,W. Kayah,thie³³,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Written Tibetan,ćhu,st_prop_50_0_train:water:230,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Xiaxe Tibetan,ćhə,st_prop_50_0_train:water:230,st_prop_50_0_train:water:3
st_prop_50_0_train,water,Yeinbaw,ʃhɨ⁵⁵,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:2
st_prop_50_0_train,water,Yintale,thɛ⁵⁵,st_prop_50_0_train:water:1549,st_prop_50_0_train:water:1
st_prop_50_0_train,water,Zeme,hedui,st_prop_50_0_train:water:202,st_prop_50_0_train:water:4
st_prop_50_0_train,water,Zhaba,i²¹_tʃa̲m²¹,st_prop_50_0_train:water:1428,st_prop_50_0_train:water:1
st_prop_50_0_train,we,Alike Tibetan,ŋu_L²ruŋ_T¹,st_prop_50_0_train:we:616,st_prop_50_0_train:we:1
st_prop_50_0_train,we,Alike Tibetan,ŋə_ćho,st_prop_50_0_train:we:1012,st_prop_50_0_train:we:3
st_prop_50_0_train,we,Ao-Chungli,ikhala,st_prop_50_0_train:we:770,st_prop_50_0_train:we:9
st_prop_50_0_train,we,Ao-Mongsen,akhrumei,st_prop_50_0_train:we:1433,st_prop_50_0_train:we:17
st_prop_50_0_train,we,Ao-Mongsen,ikhala,st_prop_50_0_train:we:1332,st_prop_50_0_train:we:9
st_prop_50_0_train,we,Apatari,ŋolu,st_prop_50_0_train:we:616,st_prop_50_0_train:we:1
st_prop_50_0_train,we,Apatari,ŋúnu,st_prop_50_0_train:we:1332,st_prop_50_0_train:we:1
st_prop_50_0_train,we,Batang Tibetan,ʔo_ćho,st_prop_50_0_train:we:616,st_prop_50_0_train:we:3
st_prop_50_0_train,we,Beijing,wǒmen,st_prop_50_0_train:we:616,st_prop_50_0_train:we:35
st_prop_50_0_train,we,Bodo,ʒinisi,st_prop_50_0_train:we:765,st_prop_50_0_train:we:14
st_prop_50_0_train,we,Bokar,ŋul,st_prop_50_0_train:we:616,st_prop_50_0_train:we:1
st_prop_50_0_train,we,Bokar,ŋoːlu,st_prop_50_0_train:we:1332,st_prop_50_0_train:we:1
st_prop_50_0_train,we,Bola,ŋa³³_dɨ³¹,st_prop_50_0_train:we:812,st_prop_50_0_train:we:4
st_prop_50_0_train,we,Bola,ŋă⁵⁵_maʔ³¹,st_prop_50_0_train:we:616,st_prop_50_0_train:we:4
st_prop_50_0_train,we,Burmese,ŋɔ̆³¹_na̲uŋ⁵⁵,st_prop_50_0_train:we:616,st_prop_50_0_train:we:18
st_prop_50_0_train,we,Burmese,ŋa_tui,st_prop_50_0_train:we:616,st_prop_50_0_train:we:4
st_prop_50_0_train,we,Dhimal,ŋ¹_ću³,st_prop_50_0_train:we:616,st_prop_50_0_train:we:1
st_prop_50_0_train,we,Dimasa,ciŋa,st_prop_50_0_train:we:765,st_prop_50_0_train:we:6
st_prop_50_0_train,we,Dulong,qa³¹_thya⁵⁵,st_prop_50_0_train:we:812,st_prop_50_0_train:we:15
