db,concept,doculect,counterpart,fullCC,inferredCC
bah_1_train,right (side),Alak,pah tɨm,bah_1_train:right (side):2999,bah_1_train:right (side):3
bah_1_train,right (side),BahnarGolar,(gah) ʔmaː,bah_1_train:right (side):3010,bah_1_train:right (side):2
bah_1_train,right (side),BahnarKontum,(gah) ʔmaː,bah_1_train:right (side):3010,bah_1_train:right (side):2
bah_1_train,right (side),BahnarPleiku,(gah) ʔmaː,bah_1_train:right (side):3010,bah_1_train:right (side):2
bah_1_train,right (side),Brao,cəmaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Bunong,maː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Cheng,paw camaː,bah_1_train:right (side):3010,bah_1_train:right (side):3
bah_1_train,right (side),Chrau,maː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Cua,ɓəː,bah_1_train:right (side):3010,bah_1_train:right (side):4
bah_1_train,right (side),Halang,ʔmaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Jeh,nah ʔmaː,bah_1_train:right (side):3010,bah_1_train:right (side):2
bah_1_train,right (side),JruLaven,hmaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Kasseng,ʔəmaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Khaonh,kʰɑŋ mɑː,bah_1_train:right (side):3010,bah_1_train:right (side):2
bah_1_train,right (side),Mel,kʰaŋ maː,bah_1_train:right (side):3010,bah_1_train:right (side):2
bah_1_train,right (side),MnongRlm,maː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Nyaheun,mmaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Ramam,həmaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Rengao,ʔmaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Sapuan,samaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Sre,ma,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Stieng,maː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,right (side),Tampuan,samaː,bah_1_train:right (side):3010,bah_1_train:right (side):1
bah_1_train,penis,Alak,lɔʔ,bah_1_train:penis:2692,bah_1_train:penis:1
bah_1_train,penis,BahnarGolar,lɔː,bah_1_train:penis:2692,bah_1_train:penis:1
