db,concept,doculect,counterpart,fullCC,inferredCC
tujia_3_train,we,Boluo_Tujia,a³³+ni³³,tujia_3_train:we:142,tujia_3_train:we:1
tujia_3_train,we,Dianfang_Tujia,ŋa³⁵+ni³⁵,tujia_3_train:we:142,tujia_3_train:we:1
tujia_3_train,we,Duogu_Tujia,ŋa²⁴+ni⁴⁴,tujia_3_train:we:142,tujia_3_train:we:1
tujia_3_train,we,Tanxi_Tujia,ʔa²¹+ni³³,tujia_3_train:we:142,tujia_3_train:we:1
tujia_3_train,we,Tasha_Tujia,aŋ²⁴,tujia_3_train:we:142,tujia_3_train:we:1
tujia_3_train,worm,Boluo_Tujia,ka⁵³+doʉ¹³+se²¹,tujia_3_train:worm:165,tujia_3_train:worm:2
tujia_3_train,worm,Dianfang_Tujia,kʰuaj³⁵+ʨʰi⁵⁵+la⁵⁵,tujia_3_train:worm:164,tujia_3_train:worm:1
tujia_3_train,worm,Duogu_Tujia,kʰuaj²⁴+ʨʰi²¹+la²¹,tujia_3_train:worm:164,tujia_3_train:worm:1
tujia_3_train,worm,Tanxi_Tujia,ka²¹+dʉ³⁵+se²¹,tujia_3_train:worm:165,tujia_3_train:worm:2
tujia_3_train,worm,Tasha_Tujia,kʰu̯aj⁵⁵+ʨʰi⁵⁵+la⁵⁵,tujia_3_train:worm:164,tujia_3_train:worm:1
tujia_3_train,warm,Boluo_Tujia,si²¹+to²¹,tujia_3_train:warm:140,tujia_3_train:warm:2
tujia_3_train,warm,Dianfang_Tujia,kɨ²¹,tujia_3_train:warm:139,tujia_3_train:warm:1
tujia_3_train,warm,Duogu_Tujia,kɨ²¹,tujia_3_train:warm:139,tujia_3_train:warm:1
tujia_3_train,warm,Tanxi_Tujia,si²¹+to¹³,tujia_3_train:warm:140,tujia_3_train:warm:2
tujia_3_train,warm,Tasha_Tujia,ki²¹,tujia_3_train:warm:139,tujia_3_train:warm:1
tujia_3_train,eat,Boluo_Tujia,ɣɨe¹³,tujia_3_train:eat:33,tujia_3_train:eat:2
tujia_3_train,eat,Dianfang_Tujia,ka³⁵,tujia_3_train:eat:32,tujia_3_train:eat:1
tujia_3_train,eat,Duogu_Tujia,ka²⁴,tujia_3_train:eat:32,tujia_3_train:eat:1
tujia_3_train,eat,Tanxi_Tujia,ɣɨe³⁵,tujia_3_train:eat:33,tujia_3_train:eat:2
tujia_3_train,eat,Tasha_Tujia,ka²⁴,tujia_3_train:eat:32,tujia_3_train:eat:1
tujia_3_train,louse,Boluo_Tujia,a²¹+si⁵³+lũ³³,tujia_3_train:louse:74,tujia_3_train:louse:1
tujia_3_train,louse,Dianfang_Tujia,si⁵⁵+si⁵⁵,tujia_3_train:louse:74,tujia_3_train:louse:1
tujia_3_train,louse,Duogu_Tujia,si⁵³+si⁴⁴,tujia_3_train:louse:74,tujia_3_train:louse:1
tujia_3_train,louse,Tanxi_Tujia,ʔa²¹+si⁵⁵,tujia_3_train:louse:74,tujia_3_train:louse:1
tujia_3_train,louse,Tasha_Tujia,si⁵⁵+si⁵⁵,tujia_3_train:louse:74,tujia_3_train:louse:1
tujia_3_train,round,Boluo_Tujia,duæ̃³³,tujia_3_train:round:103,tujia_3_train:round:2
tujia_3_train,round,Dianfang_Tujia,kʰu²¹+lo⁵⁵+lo²¹,tujia_3_train:round:102,tujia_3_train:round:1
tujia_3_train,round,Duogu_Tujia,tʰuã²¹+kʰo⁵³+li⁴⁴,tujia_3_train:round:103,tujia_3_train:round:3
tujia_3_train,round,Tanxi_Tujia,duã³³,tujia_3_train:round:103,tujia_3_train:round:2
