db,concept,doculect,counterpart,fullCC,inferredCC
huon_3_train,(its) hair,Borong,dzui,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,(its) hair,Komba,samot,huon_3_train:(its) hair:8002,huon_3_train:(its) hair:2
huon_3_train,(its) hair,Kube,dzu,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,(its) hair,Mape,kaŋdzaŋ,huon_3_train:(its) hair:14008,huon_3_train:(its) hair:3
huon_3_train,(its) hair,Mesem,dzup,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,(its) hair,Nabak,dzup,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,(its) hair,Ono,dzou,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,(its) hair,Selepet,somot,huon_3_train:(its) hair:8002,huon_3_train:(its) hair:2
huon_3_train,(its) hair,Somba-Siawari (Burum Dialect),dzup,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,(its) hair,Somba-Siawari (Mindik Dialect),dzup,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,(its) hair,Timbe,dumut,huon_3_train:(its) hair:8002,huon_3_train:(its) hair:2
huon_3_train,(its) hair,Tobo,dzu,huon_3_train:(its) hair:8000,huon_3_train:(its) hair:1
huon_3_train,I,Borong,ni,huon_3_train:I:7844,huon_3_train:I:1
huon_3_train,I,Dedua,ni,huon_3_train:I:7844,huon_3_train:I:1
huon_3_train,I,Kate,no,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Komba,na,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Kube,ni,huon_3_train:I:7844,huon_3_train:I:1
huon_3_train,I,Mape,no,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Mesem,na,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Nabak,nəŋ,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Ono,na,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Selepet,na,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Somba-Siawari (Burum Dialect),ni,huon_3_train:I:7844,huon_3_train:I:1
huon_3_train,I,Somba-Siawari (Mindik Dialect),ni,huon_3_train:I:7844,huon_3_train:I:1
huon_3_train,I,Timbe,na,huon_3_train:I:7845,huon_3_train:I:1
huon_3_train,I,Tobo,ni,huon_3_train:I:7844,huon_3_train:I:1
huon_3_train,(its) heart,Borong,bakota,huon_3_train:(its) heart:13949,huon_3_train:(its) heart:10
huon_3_train,(its) heart,Dedua,woso_honduŋ,huon_3_train:(its) heart:13958,huon_3_train:(its) heart:2
huon_3_train,(its) heart,Kate,bu_handaŋ,huon_3_train:(its) heart:13756,huon_3_train:(its) heart:2
huon_3_train,(its) heart,Kube,weboɡokme,huon_3_train:(its) heart:13711,huon_3_train:(its) heart:9
huon_3_train,(its) heart,Mape,maki_karuŋ,huon_3_train:(its) heart:14011,huon_3_train:(its) heart:8
huon_3_train,(its) heart,Mesem,wembə_kət,huon_3_train:(its) heart:13719,huon_3_train:(its) heart:7
huon_3_train,(its) heart,Nabak,ɡum_kət,huon_3_train:(its) heart:14074,huon_3_train:(its) heart:6
huon_3_train,(its) heart,Ono,kombaŋi,huon_3_train:(its) heart:13806,huon_3_train:(its) heart:5
huon_3_train,(its) heart,Selepet,kabiam,huon_3_train:(its) heart:7987,huon_3_train:(its) heart:4
huon_3_train,(its) heart,Somba-Siawari (Burum Dialect),wel_bat,huon_3_train:(its) heart:7984,huon_3_train:(its) heart:1
huon_3_train,(its) heart,Somba-Siawari (Mindik Dialect),wel_bat,huon_3_train:(its) heart:7984,huon_3_train:(its) heart:1
huon_3_train,(its) heart,Timbe,okot,huon_3_train:(its) heart:14056,huon_3_train:(its) heart:3
huon_3_train,(its) heart,Tobo,wei_bat,huon_3_train:(its) heart:7984,huon_3_train:(its) heart:1
huon_3_train,new,Borong,ɡbilia,huon_3_train:new:7815,huon_3_train:new:1
huon_3_train,new,Dedua,ɡboria,huon_3_train:new:7815,huon_3_train:new:1
huon_3_train,new,Kate,ɡbaricne,huon_3_train:new:7815,huon_3_train:new:1
huon_3_train,new,Komba,irakŋa,huon_3_train:new:7816,huon_3_train:new:2
huon_3_train,new,Kube,ɡberia,huon_3_train:new:7815,huon_3_train:new:1
huon_3_train,new,Mape,ɡbaine,huon_3_train:new:7815,huon_3_train:new:3
huon_3_train,new,Mesem,ɡorəŋ,huon_3_train:new:13690,huon_3_train:new:5
huon_3_train,new,Nabak,arakŋəŋ,huon_3_train:new:7816,huon_3_train:new:2
huon_3_train,new,Ono,wele,huon_3_train:new:13797,huon_3_train:new:4
huon_3_train,new,Selepet,aiŋe,huon_3_train:new:13908,huon_3_train:new:3
huon_3_train,new,Somba-Siawari (Burum Dialect),dalakŋi,huon_3_train:new:7816,huon_3_train:new:2
huon_3_train,new,Somba-Siawari (Mindik Dialect),dalakŋi,huon_3_train:new:7816,huon_3_train:new:2
huon_3_train,new,Timbe,irakŋe,huon_3_train:new:7816,huon_3_train:new:2
huon_3_train,new,Tobo,ɡbilik,huon_3_train:new:7815,huon_3_train:new:1
huon_3_train,(its) eye,Borong,dzaː,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Kate,dzaŋe,huon_3_train:(its) eye:7865,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Komba,si,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Kube,kiwa,huon_3_train:(its) eye:7864,huon_3_train:(its) eye:2
huon_3_train,(its) eye,Mesem,dzi,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Nabak,dzi,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Ono,dei,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Selepet,sen,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Somba-Siawari (Burum Dialect),dze,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Somba-Siawari (Mindik Dialect),dze,huon_3_train:(its) eye:7863,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Timbe,dewun,huon_3_train:(its) eye:14052,huon_3_train:(its) eye:1
huon_3_train,(its) eye,Tobo,kpat,huon_3_train:(its) eye:13891,huon_3_train:(its) eye:3
huon_3_train,(he) counts,Borong,weːŋɡo,huon_3_train:(he) counts:13994,huon_3_train:(he) counts:4
huon_3_train,(he) counts,Nabak,makundzi,huon_3_train:(he) counts:13733,huon_3_train:(he) counts:3
huon_3_train,(he) counts,Ono,dapori,huon_3_train:(he) counts:13778,huon_3_train:(he) counts:2
huon_3_train,(he) counts,Selepet,saliku,huon_3_train:(he) counts:7696,huon_3_train:(he) counts:5
huon_3_train,(he) counts,Somba-Siawari (Burum Dialect),ojen,huon_3_train:(he) counts:7698,huon_3_train:(he) counts:1
huon_3_train,(he) counts,Somba-Siawari (Mindik Dialect),ojon,huon_3_train:(he) counts:7698,huon_3_train:(he) counts:1
huon_3_train,(he) counts,Timbe,ojaŋ,huon_3_train:(he) counts:7698,huon_3_train:(he) counts:1
huon_3_train,(he) counts,Tobo,ojon,huon_3_train:(he) counts:7698,huon_3_train:(he) counts:1
huon_3_train,(he) stands,Borong,nan ,huon_3_train:(he) stands:7670,huon_3_train:(he) stands:2
huon_3_train,(he) stands,Dedua,nan ,huon_3_train:(he) stands:7670,huon_3_train:(he) stands:2
huon_3_train,(he) stands,Kate,doma,huon_3_train:(he) stands:7671,huon_3_train:(he) stands:3
huon_3_train,(he) stands,Komba,kin,huon_3_train:(he) stands:7669,huon_3_train:(he) stands:1
huon_3_train,(he) stands,Kube,nan ,huon_3_train:(he) stands:7670,huon_3_train:(he) stands:2
huon_3_train,(he) stands,Mape,dimi,huon_3_train:(he) stands:7671,huon_3_train:(he) stands:3
huon_3_train,(he) stands,Nabak,ta,huon_3_train:(he) stands:7672,huon_3_train:(he) stands:5
huon_3_train,(he) stands,Ono,okore,huon_3_train:(he) stands:14088,huon_3_train:(he) stands:4
huon_3_train,(he) stands,Selepet,kin,huon_3_train:(he) stands:7669,huon_3_train:(he) stands:1
huon_3_train,(he) stands,Somba-Siawari (Burum Dialect),kin,huon_3_train:(he) stands:7669,huon_3_train:(he) stands:1
huon_3_train,(he) stands,Somba-Siawari (Mindik Dialect),kin,huon_3_train:(he) stands:7669,huon_3_train:(he) stands:1
huon_3_train,(he) stands,Timbe,kin,huon_3_train:(he) stands:7669,huon_3_train:(he) stands:1
huon_3_train,(he) stands,Tobo,nan ,huon_3_train:(he) stands:7670,huon_3_train:(he) stands:2
huon_3_train,(he) pushes,Dedua,tuŋɡe,huon_3_train:(he) pushes:7875,huon_3_train:(he) pushes:2
huon_3_train,(he) pushes,Kate,tuŋke,huon_3_train:(he) pushes:7875,huon_3_train:(he) pushes:2
huon_3_train,(he) pushes,Komba,maːti,huon_3_train:(he) pushes:13867,huon_3_train:(he) pushes:10
huon_3_train,(he) pushes,Kube,iɡokɡe,huon_3_train:(he) pushes:13707,huon_3_train:(he) pushes:9
huon_3_train,(he) pushes,Mesem,otəɡə,huon_3_train:(he) pushes:13695,huon_3_train:(he) pushes:8
huon_3_train,(he) pushes,Nabak,ɔtɔpe,huon_3_train:(he) pushes:13982,huon_3_train:(he) pushes:7
huon_3_train,(he) pushes,Ono,bira,huon_3_train:(he) pushes:13940,huon_3_train:(he) pushes:6
huon_3_train,(he) pushes,Selepet,hapun,huon_3_train:(he) pushes:13967,huon_3_train:(he) pushes:5
huon_3_train,(he) pushes,Somba-Siawari (Burum Dialect),kpetalian,huon_3_train:(he) pushes:13698,huon_3_train:(he) pushes:1
huon_3_train,(he) pushes,Somba-Siawari (Mindik Dialect),meakpo,huon_3_train:(he) pushes:13877,huon_3_train:(he) pushes:4
