db,concept,doculect,counterpart,fullCC,inferredCC
ura_prop_50_4_train,good,Erzya,pɑro,ura_prop_50_4_train:good:2693,ura_prop_50_4_train:good:1
ura_prop_50_4_train,good,Ingrian,hyvæ,ura_prop_50_4_train:good:2692,ura_prop_50_4_train:good:7
ura_prop_50_4_train,good,Komi-Permyak,bur,ura_prop_50_4_train:good:2693,ura_prop_50_4_train:good:1
ura_prop_50_4_train,good,Komi-Zyrian,bur,ura_prop_50_4_train:good:2693,ura_prop_50_4_train:good:1
ura_prop_50_4_train,good,Komi-Zyrian,ʃɑɲ,ura_prop_50_4_train:good:2695,ura_prop_50_4_train:good:6
ura_prop_50_4_train,good,Nganasan,ɲɑgəː,ura_prop_50_4_train:good:2701,ura_prop_50_4_train:good:5
ura_prop_50_4_train,good,Selkup,somɑ,ura_prop_50_4_train:good:2699,ura_prop_50_4_train:good:4
ura_prop_50_4_train,good,Udmurt,umoj,ura_prop_50_4_train:good:2696,ura_prop_50_4_train:good:3
ura_prop_50_4_train,good,Udmurt,ʥeʨ,ura_prop_50_4_train:good:2697,ura_prop_50_4_train:good:2
ura_prop_50_4_train,because,Erzya,ɕeks,ura_prop_50_4_train:because:2360,ura_prop_50_4_train:because:11
ura_prop_50_4_train,because,Erzya,ɕeks_meks,ura_prop_50_4_train:because:2360,ura_prop_50_4_train:because:10
ura_prop_50_4_train,because,Ingrian,sentæː,ura_prop_50_4_train:because:2,ura_prop_50_4_train:because:9
ura_prop_50_4_train,because,Ingrian,sem_peræst,ura_prop_50_4_train:because:2363,ura_prop_50_4_train:because:8
ura_prop_50_4_train,because,Komi-Permyak,ɕiʥ_kɯʥ,ura_prop_50_4_train:because:2369,ura_prop_50_4_train:because:7
ura_prop_50_4_train,because,Komi-Permyak,dɑ,ura_prop_50_4_train:because:2368,ura_prop_50_4_train:because:6
ura_prop_50_4_train,because,Komi-Zyrian,sɯ_pondɑ,ura_prop_50_4_train:because:2359,ura_prop_50_4_train:because:5
ura_prop_50_4_train,because,Komi-Zyrian,sɯ_vɤsnɑ,ura_prop_50_4_train:because:2364,ura_prop_50_4_train:because:4
ura_prop_50_4_train,because,Nganasan,ɲiːðə,ura_prop_50_4_train:because:2367,ura_prop_50_4_train:because:3
ura_prop_50_4_train,because,Nganasan,suəbəsɯ,ura_prop_50_4_train:because:2370,ura_prop_50_4_train:because:2
ura_prop_50_4_train,because,Udmurt,mɑlɯ_ke_ʃuono,ura_prop_50_4_train:because:2365,ura_prop_50_4_train:because:1
ura_prop_50_4_train,many,Erzya,lɑmo,ura_prop_50_4_train:many:2872,ura_prop_50_4_train:many:5
ura_prop_50_4_train,many,Ingrian,moni,ura_prop_50_4_train:many:2871,ura_prop_50_4_train:many:6
ura_prop_50_4_train,many,Komi-Permyak,unɑ,ura_prop_50_4_train:many:2874,ura_prop_50_4_train:many:1
ura_prop_50_4_train,many,Komi-Zyrian,unɑ,ura_prop_50_4_train:many:2874,ura_prop_50_4_train:many:1
ura_prop_50_4_train,many,Nganasan,ŋuŋkəgə,ura_prop_50_4_train:many:2879,ura_prop_50_4_train:many:4
ura_prop_50_4_train,many,Selkup,koʨʨə,ura_prop_50_4_train:many:2880,ura_prop_50_4_train:many:3
ura_prop_50_4_train,many,Udmurt,tros,ura_prop_50_4_train:many:2877,ura_prop_50_4_train:many:2
ura_prop_50_4_train,husband,Erzya,mirʲdʲe,ura_prop_50_4_train:husband:2783,ura_prop_50_4_train:husband:10
ura_prop_50_4_train,husband,Ingrian,meːz,ura_prop_50_4_train:husband:2782,ura_prop_50_4_train:husband:9
ura_prop_50_4_train,husband,Komi-Permyak,muʒik,ura_prop_50_4_train:husband:2791,ura_prop_50_4_train:husband:8
ura_prop_50_4_train,husband,Komi-Permyak,ɑjkɑ,ura_prop_50_4_train:husband:2788,ura_prop_50_4_train:husband:7
ura_prop_50_4_train,husband,Komi-Permyak,ʒɤnik,ura_prop_50_4_train:husband:2790,ura_prop_50_4_train:husband:6
ura_prop_50_4_train,husband,Komi-Zyrian,verɤs,ura_prop_50_4_train:husband:2785,ura_prop_50_4_train:husband:5
ura_prop_50_4_train,husband,Nganasan,bəbə_ʧərə,ura_prop_50_4_train:husband:2793,ura_prop_50_4_train:husband:4
ura_prop_50_4_train,husband,Nganasan,kuədʲumu,ura_prop_50_4_train:husband:2787,ura_prop_50_4_train:husband:3
ura_prop_50_4_train,husband,Selkup,tipi,ura_prop_50_4_train:husband:2789,ura_prop_50_4_train:husband:2
ura_prop_50_4_train,husband,Udmurt,kɑrt,ura_prop_50_4_train:husband:2786,ura_prop_50_4_train:husband:1
ura_prop_50_4_train,big,Erzya,pokʃ,ura_prop_50_4_train:big:2389,ura_prop_50_4_train:big:5
ura_prop_50_4_train,big,Ingrian,suːr,ura_prop_50_4_train:big:2385,ura_prop_50_4_train:big:6
ura_prop_50_4_train,big,Komi-Permyak,ɯʤɯt,ura_prop_50_4_train:big:2388,ura_prop_50_4_train:big:1
ura_prop_50_4_train,big,Komi-Zyrian,ɯʤɯd,ura_prop_50_4_train:big:2388,ura_prop_50_4_train:big:1
ura_prop_50_4_train,big,Nganasan,ɑniʔə,ura_prop_50_4_train:big:2393,ura_prop_50_4_train:big:4
ura_prop_50_4_train,big,Selkup,uə̠rqə,ura_prop_50_4_train:big:2391,ura_prop_50_4_train:big:3
ura_prop_50_4_train,big,Udmurt,bɑʥʥɯm,ura_prop_50_4_train:big:2392,ura_prop_50_4_train:big:2
ura_prop_50_4_train,long,Erzya,kuvɑkɑ,ura_prop_50_4_train:long:2864,ura_prop_50_4_train:long:5
ura_prop_50_4_train,long,Ingrian,pitki,ura_prop_50_4_train:long:2863,ura_prop_50_4_train:long:4
ura_prop_50_4_train,long,Komi-Permyak,kuʑ,ura_prop_50_4_train:long:2865,ura_prop_50_4_train:long:1
ura_prop_50_4_train,long,Komi-Zyrian,kuʑ,ura_prop_50_4_train:long:2865,ura_prop_50_4_train:long:1
ura_prop_50_4_train,long,Nganasan,kuntgu,ura_prop_50_4_train:long:2867,ura_prop_50_4_train:long:3
ura_prop_50_4_train,long,Selkup,ʨumpu,ura_prop_50_4_train:long:2866,ura_prop_50_4_train:long:2
ura_prop_50_4_train,long,Udmurt,kuʑ,ura_prop_50_4_train:long:2865,ura_prop_50_4_train:long:1
ura_prop_50_4_train,tongue,Erzya,keʎ,ura_prop_50_4_train:tongue:51,ura_prop_50_4_train:tongue:1
ura_prop_50_4_train,tongue,Ingrian,keːli,ura_prop_50_4_train:tongue:51,ura_prop_50_4_train:tongue:1
ura_prop_50_4_train,tongue,Komi-Permyak,kɯv,ura_prop_50_4_train:tongue:51,ura_prop_50_4_train:tongue:1
ura_prop_50_4_train,tongue,Komi-Zyrian,kɯv,ura_prop_50_4_train:tongue:51,ura_prop_50_4_train:tongue:1
ura_prop_50_4_train,tongue,Nganasan,ɕiədʲə,ura_prop_50_4_train:tongue:51,ura_prop_50_4_train:tongue:2
