db,concept,doculect,counterpart,fullCC,inferredCC
pn_4_train,RAINING OR RAIN,Adnyamathanha,awi_un̪aun̪a,pn_4_train:RAINING OR RAIN:8267,pn_4_train:RAINING OR RAIN:32
pn_4_train,RAINING OR RAIN,Alyawarr,kʷac,pn_4_train:RAINING OR RAIN:8293,pn_4_train:RAINING OR RAIN:33
pn_4_train,RAINING OR RAIN,Arabana,tcilti,pn_4_train:RAINING OR RAIN:8290,pn_4_train:RAINING OR RAIN:34
pn_4_train,RAINING OR RAIN,Banggarla,koːɹuna,pn_4_train:RAINING OR RAIN:8268,pn_4_train:RAINING OR RAIN:1
pn_4_train,RAINING OR RAIN,Bayungu,waɳan,pn_4_train:RAINING OR RAIN:8304,pn_4_train:RAINING OR RAIN:7
pn_4_train,RAINING OR RAIN,Dhalandji,juŋu,pn_4_train:RAINING OR RAIN:8299,pn_4_train:RAINING OR RAIN:3
pn_4_train,RAINING OR RAIN,Dhangu,baɭkurk,pn_4_train:RAINING OR RAIN:8254,pn_4_train:RAINING OR RAIN:4
pn_4_train,RAINING OR RAIN,Dhargari,juŋu,pn_4_train:RAINING OR RAIN:8299,pn_4_train:RAINING OR RAIN:3
pn_4_train,RAINING OR RAIN,Dhuwal,waɭuka,pn_4_train:RAINING OR RAIN:8265,pn_4_train:RAINING OR RAIN:4
pn_4_train,RAINING OR RAIN,Dieri,t̪alaɹa,pn_4_train:RAINING OR RAIN:8302,pn_4_train:RAINING OR RAIN:35
pn_4_train,RAINING OR RAIN,Djambarrpuyngu,waɭuka,pn_4_train:RAINING OR RAIN:8264,pn_4_train:RAINING OR RAIN:4
pn_4_train,RAINING OR RAIN,Djinang,dcurmuk,pn_4_train:RAINING OR RAIN:8255,pn_4_train:RAINING OR RAIN:36
pn_4_train,RAINING OR RAIN,Djiwarli,juŋu,pn_4_train:RAINING OR RAIN:8299,pn_4_train:RAINING OR RAIN:3
pn_4_train,RAINING OR RAIN,Dyaabugay,ŋudaːji,pn_4_train:RAINING OR RAIN:8320,pn_4_train:RAINING OR RAIN:12
pn_4_train,RAINING OR RAIN,Gamilaraay,kolːeː_balːj,pn_4_train:RAINING OR RAIN:8285,pn_4_train:RAINING OR RAIN:37
pn_4_train,RAINING OR RAIN,Gamilaraay,kulːi,pn_4_train:RAINING OR RAIN:8287,pn_4_train:RAINING OR RAIN:1
pn_4_train,RAINING OR RAIN,Gupapuyngu,waɳbana,pn_4_train:RAINING OR RAIN:8266,pn_4_train:RAINING OR RAIN:7
pn_4_train,RAINING OR RAIN,Gurdjar,maɖiwor,pn_4_train:RAINING OR RAIN:8335,pn_4_train:RAINING OR RAIN:5
pn_4_train,RAINING OR RAIN,Gurdjar,moːɹc,pn_4_train:RAINING OR RAIN:8335,pn_4_train:RAINING OR RAIN:13
pn_4_train,RAINING OR RAIN,Gurdjar,ɖoːkiɖiwor,pn_4_train:RAINING OR RAIN:8335,pn_4_train:RAINING OR RAIN:14
pn_4_train,RAINING OR RAIN,Gurindji,jipu,pn_4_train:RAINING OR RAIN:8263,pn_4_train:RAINING OR RAIN:6
pn_4_train,RAINING OR RAIN,Guyani,kauwi,pn_4_train:RAINING OR RAIN:8267,pn_4_train:RAINING OR RAIN:38
pn_4_train,RAINING OR RAIN,Jaru,ŋaba,pn_4_train:RAINING OR RAIN:8269,pn_4_train:RAINING OR RAIN:2
pn_4_train,RAINING OR RAIN,Kala Lagaw Ya,aɹi,pn_4_train:RAINING OR RAIN:8253,pn_4_train:RAINING OR RAIN:39
pn_4_train,RAINING OR RAIN,Kalkutung,kuː,pn_4_train:RAINING OR RAIN:8286,pn_4_train:RAINING OR RAIN:40
pn_4_train,RAINING OR RAIN,Karadjeri,nceo_nceo,pn_4_train:RAINING OR RAIN:8269,pn_4_train:RAINING OR RAIN:15
pn_4_train,RAINING OR RAIN,Kartujarra,kalju,pn_4_train:RAINING OR RAIN:8277,pn_4_train:RAINING OR RAIN:9
pn_4_train,RAINING OR RAIN,Kaurna,kuntoɹo,pn_4_train:RAINING OR RAIN:8270,pn_4_train:RAINING OR RAIN:16
pn_4_train,RAINING OR RAIN,Kukatja,ŋaba,pn_4_train:RAINING OR RAIN:8269,pn_4_train:RAINING OR RAIN:2
pn_4_train,RAINING OR RAIN,Kuku-Yalanji,kaba,pn_4_train:RAINING OR RAIN:8332,pn_4_train:RAINING OR RAIN:2
pn_4_train,RAINING OR RAIN,Kumbainggar,guluːn,pn_4_train:RAINING OR RAIN:8330,pn_4_train:RAINING OR RAIN:1
pn_4_train,RAINING OR RAIN,Kuuku-Ya'u,jaːŋana,pn_4_train:RAINING OR RAIN:8327,pn_4_train:RAINING OR RAIN:17
pn_4_train,RAINING OR RAIN,Lower Riverland,bəukatːuɹu,pn_4_train:RAINING OR RAIN:8323,pn_4_train:RAINING OR RAIN:18
pn_4_train,RAINING OR RAIN,Margany,jugan,pn_4_train:RAINING OR RAIN:8262,pn_4_train:RAINING OR RAIN:10
pn_4_train,RAINING OR RAIN,Martu Wangka,kaɭkawaʈa,pn_4_train:RAINING OR RAIN:8280,pn_4_train:RAINING OR RAIN:19
pn_4_train,RAINING OR RAIN,Mudburra,jibu,pn_4_train:RAINING OR RAIN:8263,pn_4_train:RAINING OR RAIN:6
pn_4_train,RAINING OR RAIN,Muruwari,ŋaba,pn_4_train:RAINING OR RAIN:8269,pn_4_train:RAINING OR RAIN:2
pn_4_train,RAINING OR RAIN,Narrinyeri,kuliin,pn_4_train:RAINING OR RAIN:8274,pn_4_train:RAINING OR RAIN:1
pn_4_train,RAINING OR RAIN,Ngaanyatjarra,kapi,pn_4_train:RAINING OR RAIN:8332,pn_4_train:RAINING OR RAIN:11
pn_4_train,RAINING OR RAIN,Ngamini,kuɖula,pn_4_train:RAINING OR RAIN:8313,pn_4_train:RAINING OR RAIN:1
pn_4_train,RAINING OR RAIN,Ngarinman,jibu,pn_4_train:RAINING OR RAIN:8263,pn_4_train:RAINING OR RAIN:6
pn_4_train,RAINING OR RAIN,Ngarluma,joːŋoː,pn_4_train:RAINING OR RAIN:8299,pn_4_train:RAINING OR RAIN:3
pn_4_train,RAINING OR RAIN,Ngura,piʈa,pn_4_train:RAINING OR RAIN:8300,pn_4_train:RAINING OR RAIN:20
pn_4_train,RAINING OR RAIN,Northern Coastal Nyangumarta,kuluwa,pn_4_train:RAINING OR RAIN:8269,pn_4_train:RAINING OR RAIN:1
pn_4_train,RAINING OR RAIN,Nyamal,eljeɹie,pn_4_train:RAINING OR RAIN:8337,pn_4_train:RAINING OR RAIN:21
pn_4_train,RAINING OR RAIN,Nyangumarta,ŋapa,pn_4_train:RAINING OR RAIN:8269,pn_4_train:RAINING OR RAIN:2
pn_4_train,RAINING OR RAIN,Nyunga,gabːj,pn_4_train:RAINING OR RAIN:8332,pn_4_train:RAINING OR RAIN:11
pn_4_train,RAINING OR RAIN,Paakantyi,nina,pn_4_train:RAINING OR RAIN:8260,pn_4_train:RAINING OR RAIN:8
pn_4_train,RAINING OR RAIN,Paakantyi,mukɹa,pn_4_train:RAINING OR RAIN:8260,pn_4_train:RAINING OR RAIN:22
pn_4_train,RAINING OR RAIN,Panytyima,paɭkanu,pn_4_train:RAINING OR RAIN:8336,pn_4_train:RAINING OR RAIN:4
pn_4_train,RAINING OR RAIN,Pitjantjatjara,mina,pn_4_train:RAINING OR RAIN:8241,pn_4_train:RAINING OR RAIN:8
pn_4_train,RAINING OR RAIN,Pitta Pitta,kan̪t̪a,pn_4_train:RAINING OR RAIN:8298,pn_4_train:RAINING OR RAIN:23
pn_4_train,RAINING OR RAIN,Ritarungo,ɲalk,pn_4_train:RAINING OR RAIN:8258,pn_4_train:RAINING OR RAIN:24
pn_4_train,RAINING OR RAIN,Sydney,pana,pn_4_train:RAINING OR RAIN:8278,pn_4_train:RAINING OR RAIN:7
pn_4_train,RAINING OR RAIN,Sydney,panna,pn_4_train:RAINING OR RAIN:8278,pn_4_train:RAINING OR RAIN:25
pn_4_train,RAINING OR RAIN,Wagaya,jukaja,pn_4_train:RAINING OR RAIN:8329,pn_4_train:RAINING OR RAIN:10
pn_4_train,RAINING OR RAIN,Wanman,kalju,pn_4_train:RAINING OR RAIN:8277,pn_4_train:RAINING OR RAIN:9
pn_4_train,RAINING OR RAIN,Wariyangga,juŋu,pn_4_train:RAINING OR RAIN:8299,pn_4_train:RAINING OR RAIN:3
pn_4_train,RAINING OR RAIN,Warlpiri,miɲiɹa,pn_4_train:RAINING OR RAIN:8279,pn_4_train:RAINING OR RAIN:8
pn_4_train,RAINING OR RAIN,Warumungu,ŋapːa,pn_4_train:RAINING OR RAIN:8269,pn_4_train:RAINING OR RAIN:2
pn_4_train,RAINING OR RAIN,Wathawurrung,mandar,pn_4_train:RAINING OR RAIN:8331,pn_4_train:RAINING OR RAIN:5
pn_4_train,RAINING OR RAIN,Wik-Mungkan,nuaːdʔoaːdʔana,pn_4_train:RAINING OR RAIN:1,pn_4_train:RAINING OR RAIN:26
pn_4_train,RAINING OR RAIN,Wiradhuri,galiŋ,pn_4_train:RAINING OR RAIN:8284,pn_4_train:RAINING OR RAIN:1
pn_4_train,RAINING OR RAIN,Wirangu-Nauo,wainbuɹoː,pn_4_train:RAINING OR RAIN:8272,pn_4_train:RAINING OR RAIN:27
pn_4_train,RAINING OR RAIN,Yan-nhangu,gaɳaŋat̪ala,pn_4_train:RAINING OR RAIN:8256,pn_4_train:RAINING OR RAIN:28
pn_4_train,RAINING OR RAIN,Yandruwandha,ŋandcari,pn_4_train:RAINING OR RAIN:8276,pn_4_train:RAINING OR RAIN:5
pn_4_train,RAINING OR RAIN,Yawarawarga,ŋancaɹa,pn_4_train:RAINING OR RAIN:8276,pn_4_train:RAINING OR RAIN:5
pn_4_train,RAINING OR RAIN,Yindjibarndi,jundu,pn_4_train:RAINING OR RAIN:8321,pn_4_train:RAINING OR RAIN:3
pn_4_train,RAINING OR RAIN,Yorta Yorta,goɹgaɹa,pn_4_train:RAINING OR RAIN:8291,pn_4_train:RAINING OR RAIN:29
pn_4_train,RAINING OR RAIN,Yugambeh-Bandjalang,koːŋ,pn_4_train:RAINING OR RAIN:8307,pn_4_train:RAINING OR RAIN:30
pn_4_train,RAINING OR RAIN,Yulparitja,kuɭuwa,pn_4_train:RAINING OR RAIN:8252,pn_4_train:RAINING OR RAIN:1
