db,concept,doculect,counterpart,fullCC,inferredCC
tujia_prop_50_3_train,feather,Boluo_Tujia,a³³+so³³,tujia_prop_50_3_train:feather:37,tujia_prop_50_3_train:feather:2
tujia_prop_50_3_train,feather,Duogu_Tujia,ʨi²⁴+ka⁴⁴,tujia_prop_50_3_train:feather:36,tujia_prop_50_3_train:feather:1
tujia_prop_50_3_train,feather,Tasha_Tujia,si²⁴+ka²¹,tujia_prop_50_3_train:feather:36,tujia_prop_50_3_train:feather:1
tujia_prop_50_3_train,big,Boluo_Tujia,ʨʰi³³,tujia_prop_50_3_train:big:6,tujia_prop_50_3_train:big:1
tujia_prop_50_3_train,big,Dianfang_Tujia,ʦʰi⁵⁵,tujia_prop_50_3_train:big:6,tujia_prop_50_3_train:big:1
tujia_prop_50_3_train,big,Duogu_Tujia,ʦʰi⁵³,tujia_prop_50_3_train:big:6,tujia_prop_50_3_train:big:1
tujia_prop_50_3_train,big,Tanxi_Tujia,ʨʰi³³,tujia_prop_50_3_train:big:6,tujia_prop_50_3_train:big:1
tujia_prop_50_3_train,big,Tasha_Tujia,ʦʰi²¹,tujia_prop_50_3_train:big:6,tujia_prop_50_3_train:big:1
tujia_prop_50_3_train,tongue,Boluo_Tujia,ʣi²¹+la²¹,tujia_prop_50_3_train:tongue:133,tujia_prop_50_3_train:tongue:1
tujia_prop_50_3_train,tongue,Dianfang_Tujia,ji³⁵+la⁵⁵,tujia_prop_50_3_train:tongue:133,tujia_prop_50_3_train:tongue:1
tujia_prop_50_3_train,tongue,Duogu_Tujia,i²⁴+la⁵³,tujia_prop_50_3_train:tongue:133,tujia_prop_50_3_train:tongue:1
tujia_prop_50_3_train,tongue,Tanxi_Tujia,ʣi²¹+la²¹,tujia_prop_50_3_train:tongue:133,tujia_prop_50_3_train:tongue:1
tujia_prop_50_3_train,tongue,Tasha_Tujia,ji²⁴+la⁵⁵,tujia_prop_50_3_train:tongue:133,tujia_prop_50_3_train:tongue:1
tujia_prop_50_3_train,we,Boluo_Tujia,a³³+ni³³,tujia_prop_50_3_train:we:142,tujia_prop_50_3_train:we:1
tujia_prop_50_3_train,we,Dianfang_Tujia,ŋa³⁵+ni³⁵,tujia_prop_50_3_train:we:142,tujia_prop_50_3_train:we:1
tujia_prop_50_3_train,we,Duogu_Tujia,ŋa²⁴+ni⁴⁴,tujia_prop_50_3_train:we:142,tujia_prop_50_3_train:we:1
tujia_prop_50_3_train,we,Tanxi_Tujia,ʔa²¹+ni³³,tujia_prop_50_3_train:we:142,tujia_prop_50_3_train:we:1
tujia_prop_50_3_train,we,Tasha_Tujia,aŋ²⁴,tujia_prop_50_3_train:we:142,tujia_prop_50_3_train:we:1
tujia_prop_50_3_train,worm,Boluo_Tujia,ka⁵³+doʉ¹³+se²¹,tujia_prop_50_3_train:worm:165,tujia_prop_50_3_train:worm:2
tujia_prop_50_3_train,worm,Dianfang_Tujia,kʰuaj³⁵+ʨʰi⁵⁵+la⁵⁵,tujia_prop_50_3_train:worm:164,tujia_prop_50_3_train:worm:1
tujia_prop_50_3_train,worm,Duogu_Tujia,kʰuaj²⁴+ʨʰi²¹+la²¹,tujia_prop_50_3_train:worm:164,tujia_prop_50_3_train:worm:1
tujia_prop_50_3_train,worm,Tanxi_Tujia,ka²¹+dʉ³⁵+se²¹,tujia_prop_50_3_train:worm:165,tujia_prop_50_3_train:worm:2
tujia_prop_50_3_train,worm,Tasha_Tujia,kʰu̯aj⁵⁵+ʨʰi⁵⁵+la⁵⁵,tujia_prop_50_3_train:worm:164,tujia_prop_50_3_train:worm:1
tujia_prop_50_3_train,tail,Boluo_Tujia,liã²¹+to⁵³,tujia_prop_50_3_train:tail:126,tujia_prop_50_3_train:tail:2
tujia_prop_50_3_train,tail,Dianfang_Tujia,le²¹+pʰũ³⁵,tujia_prop_50_3_train:tail:126,tujia_prop_50_3_train:tail:1
tujia_prop_50_3_train,tail,Duogu_Tujia,nie²¹+pʰũ⁵³,tujia_prop_50_3_train:tail:126,tujia_prop_50_3_train:tail:1
tujia_prop_50_3_train,tail,Tanxi_Tujia,jiã²¹+tʉ⁵⁵,tujia_prop_50_3_train:tail:126,tujia_prop_50_3_train:tail:2
tujia_prop_50_3_train,tail,Tasha_Tujia,li̯ɛ²¹+pʰɔŋ²⁴,tujia_prop_50_3_train:tail:126,tujia_prop_50_3_train:tail:1
tujia_prop_50_3_train,nose,Boluo_Tujia,koʉ²¹+ʨi⁵³,tujia_prop_50_3_train:nose:91,tujia_prop_50_3_train:nose:2
tujia_prop_50_3_train,nose,Dianfang_Tujia,ẽ³⁵+ʨʰi⁵⁵,tujia_prop_50_3_train:nose:90,tujia_prop_50_3_train:nose:1
tujia_prop_50_3_train,nose,Duogu_Tujia,ũ²⁴+ʨʰi⁴⁴,tujia_prop_50_3_train:nose:90,tujia_prop_50_3_train:nose:1
tujia_prop_50_3_train,nose,Tanxi_Tujia,kʉ¹³+ʨi⁵⁵+dʉ³⁵,tujia_prop_50_3_train:nose:91,tujia_prop_50_3_train:nose:2
tujia_prop_50_3_train,nose,Tasha_Tujia,ɤŋ²⁴+ʨʰi⁵⁵,tujia_prop_50_3_train:nose:90,tujia_prop_50_3_train:nose:1
tujia_prop_50_3_train,heart,Boluo_Tujia,tu¹³+sẽ³³,tujia_prop_50_3_train:heart:57,tujia_prop_50_3_train:heart:2
tujia_prop_50_3_train,heart,Dianfang_Tujia,li⁵⁵+kʰo⁵⁵+lo³⁵,tujia_prop_50_3_train:heart:56,tujia_prop_50_3_train:heart:1
tujia_prop_50_3_train,heart,Duogu_Tujia,li⁵³+kʰo⁴⁴+lo⁴⁴,tujia_prop_50_3_train:heart:56,tujia_prop_50_3_train:heart:1
tujia_prop_50_3_train,heart,Tanxi_Tujia,li²¹+ŋa²¹,tujia_prop_50_3_train:heart:56,tujia_prop_50_3_train:heart:3
tujia_prop_50_3_train,heart,Tasha_Tujia,li⁵⁵+kʰu̯ɔ⁵⁵+lu̯ɔ⁵⁵,tujia_prop_50_3_train:heart:56,tujia_prop_50_3_train:heart:1
tujia_prop_50_3_train,liver,Dianfang_Tujia,ã⁵⁵+ŋa⁵⁵,tujia_prop_50_3_train:liver:72,tujia_prop_50_3_train:liver:1
tujia_prop_50_3_train,liver,Duogu_Tujia,a⁵³+ŋai⁴⁴,tujia_prop_50_3_train:liver:72,tujia_prop_50_3_train:liver:1
tujia_prop_50_3_train,liver,Tasha_Tujia,aŋ⁵⁵+a⁵⁵,tujia_prop_50_3_train:liver:72,tujia_prop_50_3_train:liver:1
tujia_prop_50_3_train,earth,Boluo_Tujia,za⁵³,tujia_prop_50_3_train:earth:31,tujia_prop_50_3_train:earth:1
tujia_prop_50_3_train,earth,Dianfang_Tujia,zo⁵⁵,tujia_prop_50_3_train:earth:31,tujia_prop_50_3_train:earth:1
tujia_prop_50_3_train,earth,Duogu_Tujia,zo⁵³,tujia_prop_50_3_train:earth:31,tujia_prop_50_3_train:earth:1
tujia_prop_50_3_train,earth,Tanxi_Tujia,za⁵⁵,tujia_prop_50_3_train:earth:31,tujia_prop_50_3_train:earth:1
tujia_prop_50_3_train,earth,Tasha_Tujia,zu̯ɔ²¹,tujia_prop_50_3_train:earth:31,tujia_prop_50_3_train:earth:1
tujia_prop_50_3_train,new,Boluo_Tujia,a³³+ɕi³³,tujia_prop_50_3_train:new:88,tujia_prop_50_3_train:new:1
tujia_prop_50_3_train,new,Dianfang_Tujia,a³⁵+si³⁵,tujia_prop_50_3_train:new:88,tujia_prop_50_3_train:new:1
tujia_prop_50_3_train,new,Duogu_Tujia,ɣa²⁴+si⁴⁴,tujia_prop_50_3_train:new:88,tujia_prop_50_3_train:new:1
tujia_prop_50_3_train,new,Tanxi_Tujia,ʔa⁵⁵+ɕi²¹,tujia_prop_50_3_train:new:88,tujia_prop_50_3_train:new:1
tujia_prop_50_3_train,new,Tasha_Tujia,a²⁴+ɕi⁵⁵,tujia_prop_50_3_train:new:88,tujia_prop_50_3_train:new:1
tujia_prop_50_3_train,warm,Boluo_Tujia,si²¹+to²¹,tujia_prop_50_3_train:warm:140,tujia_prop_50_3_train:warm:2
tujia_prop_50_3_train,warm,Dianfang_Tujia,kɨ²¹,tujia_prop_50_3_train:warm:139,tujia_prop_50_3_train:warm:1
tujia_prop_50_3_train,warm,Duogu_Tujia,kɨ²¹,tujia_prop_50_3_train:warm:139,tujia_prop_50_3_train:warm:1
tujia_prop_50_3_train,warm,Tanxi_Tujia,si²¹+to¹³,tujia_prop_50_3_train:warm:140,tujia_prop_50_3_train:warm:2
tujia_prop_50_3_train,warm,Tasha_Tujia,ki²¹,tujia_prop_50_3_train:warm:139,tujia_prop_50_3_train:warm:1
tujia_prop_50_3_train,who,Boluo_Tujia,a³³+si³³+ŋe³³,tujia_prop_50_3_train:who:147,tujia_prop_50_3_train:who:2
tujia_prop_50_3_train,who,Dianfang_Tujia,a⁵⁵+se²¹,tujia_prop_50_3_train:who:147,tujia_prop_50_3_train:who:1
tujia_prop_50_3_train,who,Duogu_Tujia,a⁵³+so²¹,tujia_prop_50_3_train:who:147,tujia_prop_50_3_train:who:1
tujia_prop_50_3_train,who,Tanxi_Tujia,ʔa³³+si³³,tujia_prop_50_3_train:who:147,tujia_prop_50_3_train:who:2
tujia_prop_50_3_train,who,Tasha_Tujia,a²¹+sɤ²¹,tujia_prop_50_3_train:who:147,tujia_prop_50_3_train:who:1
tujia_prop_50_3_train,what,Boluo_Tujia,ʦʰu⁵³+u³³,tujia_prop_50_3_train:what:145,tujia_prop_50_3_train:what:2
tujia_prop_50_3_train,what,Dianfang_Tujia,naj⁵⁵+ɕi²¹,tujia_prop_50_3_train:what:144,tujia_prop_50_3_train:what:1
tujia_prop_50_3_train,what,Duogu_Tujia,naj⁵³+ɕi²¹,tujia_prop_50_3_train:what:144,tujia_prop_50_3_train:what:1
tujia_prop_50_3_train,what,Tanxi_Tujia,ʦʰu⁵⁵+mo²¹,tujia_prop_50_3_train:what:145,tujia_prop_50_3_train:what:4
tujia_prop_50_3_train,what,Tasha_Tujia,ʨʰi̯ɛ²¹,tujia_prop_50_3_train:what:143,tujia_prop_50_3_train:what:3
tujia_prop_50_3_train,small,Boluo_Tujia,sa³³,tujia_prop_50_3_train:small:116,tujia_prop_50_3_train:small:1
tujia_prop_50_3_train,small,Dianfang_Tujia,suã⁵⁵,tujia_prop_50_3_train:small:116,tujia_prop_50_3_train:small:1
tujia_prop_50_3_train,small,Duogu_Tujia,suã⁵³,tujia_prop_50_3_train:small:116,tujia_prop_50_3_train:small:1
tujia_prop_50_3_train,small,Tanxi_Tujia,sa³³,tujia_prop_50_3_train:small:116,tujia_prop_50_3_train:small:1
tujia_prop_50_3_train,small,Tasha_Tujia,su̯an²¹,tujia_prop_50_3_train:small:116,tujia_prop_50_3_train:small:1
tujia_prop_50_3_train,ear,Boluo_Tujia,ʦa²¹+po⁵³,tujia_prop_50_3_train:ear:30,tujia_prop_50_3_train:ear:2
tujia_prop_50_3_train,ear,Dianfang_Tujia,ẽ²¹+ʨʰe³⁵,tujia_prop_50_3_train:ear:29,tujia_prop_50_3_train:ear:1
tujia_prop_50_3_train,ear,Duogu_Tujia,ũ²¹+ʨʰie⁴⁴,tujia_prop_50_3_train:ear:29,tujia_prop_50_3_train:ear:1
tujia_prop_50_3_train,ear,Tanxi_Tujia,ʦã²¹+pʉ⁵⁵,tujia_prop_50_3_train:ear:30,tujia_prop_50_3_train:ear:2
tujia_prop_50_3_train,ear,Tasha_Tujia,ɤŋ²¹+ʨʰi̯ɛ²⁴,tujia_prop_50_3_train:ear:29,tujia_prop_50_3_train:ear:1
tujia_prop_50_3_train,eye,Boluo_Tujia,a²¹+la⁵³,tujia_prop_50_3_train:eye:35,tujia_prop_50_3_train:eye:2
tujia_prop_50_3_train,eye,Dianfang_Tujia,lo³⁵+pu³⁵,tujia_prop_50_3_train:eye:35,tujia_prop_50_3_train:eye:1
tujia_prop_50_3_train,eye,Duogu_Tujia,lo²⁴+pu⁴⁴,tujia_prop_50_3_train:eye:35,tujia_prop_50_3_train:eye:1
tujia_prop_50_3_train,eye,Tanxi_Tujia,ʔa²¹+la⁵⁵,tujia_prop_50_3_train:eye:35,tujia_prop_50_3_train:eye:2
tujia_prop_50_3_train,eye,Tasha_Tujia,lu̯ɔ²⁴+pu⁵⁵,tujia_prop_50_3_train:eye:35,tujia_prop_50_3_train:eye:1
tujia_prop_50_3_train,moon,Dianfang_Tujia,su²¹+su²¹,tujia_prop_50_3_train:moon:79,tujia_prop_50_3_train:moon:1
tujia_prop_50_3_train,moon,Duogu_Tujia,su²¹+su²¹+kʰa²¹+ʨi̯e⁴⁴,tujia_prop_50_3_train:moon:79,tujia_prop_50_3_train:moon:1
tujia_prop_50_3_train,moon,Tanxi_Tujia,lo³⁵+ɕi⁵⁵+dʉ³⁵,tujia_prop_50_3_train:moon:80,tujia_prop_50_3_train:moon:2
tujia_prop_50_3_train,moon,Tasha_Tujia,su²¹+su²¹,tujia_prop_50_3_train:moon:79,tujia_prop_50_3_train:moon:1
tujia_prop_50_3_train,eat,Boluo_Tujia,ɣɨe¹³,tujia_prop_50_3_train:eat:33,tujia_prop_50_3_train:eat:2
tujia_prop_50_3_train,eat,Dianfang_Tujia,ka³⁵,tujia_prop_50_3_train:eat:32,tujia_prop_50_3_train:eat:1
tujia_prop_50_3_train,eat,Duogu_Tujia,ka²⁴,tujia_prop_50_3_train:eat:32,tujia_prop_50_3_train:eat:1
tujia_prop_50_3_train,eat,Tanxi_Tujia,ɣɨe³⁵,tujia_prop_50_3_train:eat:33,tujia_prop_50_3_train:eat:2
tujia_prop_50_3_train,eat,Tasha_Tujia,ka²⁴,tujia_prop_50_3_train:eat:32,tujia_prop_50_3_train:eat:1
tujia_prop_50_3_train,sun,Boluo_Tujia,no⁴⁵+doʉ³³,tujia_prop_50_3_train:sun:123,tujia_prop_50_3_train:sun:2
tujia_prop_50_3_train,sun,Dianfang_Tujia,naw²¹,tujia_prop_50_3_train:sun:123,tujia_prop_50_3_train:sun:1
tujia_prop_50_3_train,sun,Duogu_Tujia,naw²¹+ʦʰi²¹,tujia_prop_50_3_train:sun:123,tujia_prop_50_3_train:sun:1
tujia_prop_50_3_train,sun,Tanxi_Tujia,lo³⁵+ji³³+dʉ¹³,tujia_prop_50_3_train:sun:123,tujia_prop_50_3_train:sun:3
tujia_prop_50_3_train,sun,Tasha_Tujia,law²¹,tujia_prop_50_3_train:sun:123,tujia_prop_50_3_train:sun:1
tujia_prop_50_3_train,louse,Boluo_Tujia,a²¹+si⁵³+lũ³³,tujia_prop_50_3_train:louse:74,tujia_prop_50_3_train:louse:1
tujia_prop_50_3_train,louse,Dianfang_Tujia,si⁵⁵+si⁵⁵,tujia_prop_50_3_train:louse:74,tujia_prop_50_3_train:louse:1
tujia_prop_50_3_train,louse,Duogu_Tujia,si⁵³+si⁴⁴,tujia_prop_50_3_train:louse:74,tujia_prop_50_3_train:louse:1
tujia_prop_50_3_train,louse,Tanxi_Tujia,ʔa²¹+si⁵⁵,tujia_prop_50_3_train:louse:74,tujia_prop_50_3_train:louse:1
tujia_prop_50_3_train,louse,Tasha_Tujia,si⁵⁵+si⁵⁵,tujia_prop_50_3_train:louse:74,tujia_prop_50_3_train:louse:1
tujia_prop_50_3_train,horn,Boluo_Tujia,a³³+kʰɨe³³,tujia_prop_50_3_train:horn:58,tujia_prop_50_3_train:horn:1
tujia_prop_50_3_train,horn,Dianfang_Tujia,kʰɨe⁵⁵,tujia_prop_50_3_train:horn:58,tujia_prop_50_3_train:horn:1
tujia_prop_50_3_train,horn,Duogu_Tujia,kʰɨe⁵³,tujia_prop_50_3_train:horn:58,tujia_prop_50_3_train:horn:1
tujia_prop_50_3_train,horn,Tanxi_Tujia,ʔa³³+kʰɨe³³,tujia_prop_50_3_train:horn:58,tujia_prop_50_3_train:horn:1
tujia_prop_50_3_train,horn,Tasha_Tujia,kʰɤ²¹,tujia_prop_50_3_train:horn:58,tujia_prop_50_3_train:horn:1
tujia_prop_50_3_train,bone,Boluo_Tujia,kʰa²¹+kʰɨe⁵³,tujia_prop_50_3_train:bone:13,tujia_prop_50_3_train:bone:2
tujia_prop_50_3_train,bone,Dianfang_Tujia,lu⁵⁵+ka⁵⁵,tujia_prop_50_3_train:bone:12,tujia_prop_50_3_train:bone:1
tujia_prop_50_3_train,bone,Duogu_Tujia,lu⁴⁴+ka⁴⁴,tujia_prop_50_3_train:bone:12,tujia_prop_50_3_train:bone:1
tujia_prop_50_3_train,bone,Tanxi_Tujia,kʰa²¹+kɨ²¹,tujia_prop_50_3_train:bone:13,tujia_prop_50_3_train:bone:2
tujia_prop_50_3_train,bone,Tasha_Tujia,lu⁵⁵+ka⁵⁵,tujia_prop_50_3_train:bone:12,tujia_prop_50_3_train:bone:1
tujia_prop_50_3_train,round,Boluo_Tujia,duæ̃³³,tujia_prop_50_3_train:round:103,tujia_prop_50_3_train:round:1
tujia_prop_50_3_train,round,Dianfang_Tujia,kʰu²¹+lo⁵⁵+lo²¹,tujia_prop_50_3_train:round:102,tujia_prop_50_3_train:round:4
