db,concept,doculect,counterpart,fullCC,inferredCC
rom_0_train,we,Aromanian,noj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Barbania_Piemontese,nuj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Bellunese_Venetian,noj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Campidanese,noz+ˈatru+zu,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Carmagnola_Piemontese,nuj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Carpigiano_Emiliano,nu+ˈɛter,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Carpigiano_Emiliano,se,rom_0_train:we:240,rom_0_train:we:4
rom_0_train,we,Castelló_de_la_Plana_Catalan,noz+ˈaɫtɾ+es,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Castilian_Spanish,nos+ˈotɾ+os,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Catanian_Sicilian,nui,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Central_Catalan,nuz+ˈaɫtɾ+əs,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Dalmatian,noj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Fassano_Ladin,nos,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Friulian,noː,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Gardenese_Ladin,nəws,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Genoese_Ligurian,nuiː+ˈatr+i,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Grosseto_Italian,nˈoi,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Grosseto_Italian,či,rom_0_train:we:240,rom_0_train:we:3
rom_0_train,we,Istro_Romanian,noj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Lanzo_Torinese_Piemontese,nuj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Logudorese,nˈois,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Manises_Catalan,noz+ˈaɫtɾ+es,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Megleno_Romanian,noj,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Messinese_Sicilian,nui,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,Minorcan_Catalan,nˈo+ɫtɾ+us,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Neapolitan,nˈuj+ə,rom_0_train:we:239,rom_0_train:we:1
rom_0_train,we,North-Western_Catalan,noz+ˈaɫtɾ+es,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Palermitan_Sicilian,nu+ˈavuʈɽ+i,rom_0_train:we:239,rom_0_train:we:2
rom_0_train,we,Primiero_Venetian,noj,rom_0_train:we:239,rom_0_train:we:1
