db,concept,doculect,counterpart,fullCC,inferredCC
huon_prop_50_4_train,right (side),Dedua,foi,huon_prop_50_4_train:right (side):7797,huon_prop_50_4_train:right (side):1
huon_prop_50_4_train,right (side),Kate,fare,huon_prop_50_4_train:right (side):7795,huon_prop_50_4_train:right (side):1
huon_prop_50_4_train,right (side),Komba,bon,huon_prop_50_4_train:right (side):7799,huon_prop_50_4_train:right (side):2
huon_prop_50_4_train,right (side),Kube,foi,huon_prop_50_4_train:right (side):7797,huon_prop_50_4_train:right (side):1
huon_prop_50_4_train,right (side),Mape,fare,huon_prop_50_4_train:right (side):7795,huon_prop_50_4_train:right (side):1
huon_prop_50_4_train,right (side),Mesem,pana,huon_prop_50_4_train:right (side):7798,huon_prop_50_4_train:right (side):4
huon_prop_50_4_train,right (side),Nabak,panaŋ,huon_prop_50_4_train:right (side):7798,huon_prop_50_4_train:right (side):4
huon_prop_50_4_train,right (side),Ono,waraɡe,huon_prop_50_4_train:right (side):13929,huon_prop_50_4_train:right (side):1
huon_prop_50_4_train,right (side),Selepet,bon,huon_prop_50_4_train:right (side):7799,huon_prop_50_4_train:right (side):2
huon_prop_50_4_train,right (side),Somba-Siawari (Burum Dialect),al,huon_prop_50_4_train:right (side):7796,huon_prop_50_4_train:right (side):3
huon_prop_50_4_train,right (side),Somba-Siawari (Mindik Dialect),hal,huon_prop_50_4_train:right (side):7796,huon_prop_50_4_train:right (side):3
huon_prop_50_4_train,right (side),Timbe,bun,huon_prop_50_4_train:right (side):7799,huon_prop_50_4_train:right (side):2
huon_prop_50_4_train,right (side),Tobo,hala,huon_prop_50_4_train:right (side):7796,huon_prop_50_4_train:right (side):3
huon_prop_50_4_train,good,Borong,auaː,huon_prop_50_4_train:good:13948,huon_prop_50_4_train:good:7
huon_prop_50_4_train,good,Kate,biaŋne,huon_prop_50_4_train:good:14028,huon_prop_50_4_train:good:2
huon_prop_50_4_train,good,Kube,fia,huon_prop_50_4_train:good:7773,huon_prop_50_4_train:good:2
huon_prop_50_4_train,good,Mape,fine,huon_prop_50_4_train:good:7773,huon_prop_50_4_train:good:2
huon_prop_50_4_train,good,Mesem,saŋɡam,huon_prop_50_4_train:good:13692,huon_prop_50_4_train:good:6
huon_prop_50_4_train,good,Nabak,kpembenəŋ,huon_prop_50_4_train:good:13668,huon_prop_50_4_train:good:5
huon_prop_50_4_train,good,Ono,maine,huon_prop_50_4_train:good:13795,huon_prop_50_4_train:good:4
huon_prop_50_4_train,good,Selepet,alipŋe,huon_prop_50_4_train:good:7772,huon_prop_50_4_train:good:1
huon_prop_50_4_train,good,Somba-Siawari (Burum Dialect),alipŋi,huon_prop_50_4_train:good:7772,huon_prop_50_4_train:good:1
huon_prop_50_4_train,good,Somba-Siawari (Mindik Dialect),alipŋi,huon_prop_50_4_train:good:7772,huon_prop_50_4_train:good:1
huon_prop_50_4_train,good,Timbe,alipŋe,huon_prop_50_4_train:good:7772,huon_prop_50_4_train:good:1
huon_prop_50_4_train,good,Tobo,eha,huon_prop_50_4_train:good:13894,huon_prop_50_4_train:good:3
huon_prop_50_4_train,big,Borong,somata,huon_prop_50_4_train:big:13827,huon_prop_50_4_train:big:5
huon_prop_50_4_train,big,Dedua,kuneŋ,huon_prop_50_4_train:big:7742,huon_prop_50_4_train:big:3
