db,concept,doculect,counterpart,fullCC,inferredCC
pn_prop_50_2_train,BIRD,Adnyamathanha,kuɹukuku,pn_prop_50_2_train:BIRD:1012,pn_prop_50_2_train:BIRD:13
pn_prop_50_2_train,BIRD,Alyawarr,t̪ip_iŋweɹekiŋweɹ,pn_prop_50_2_train:BIRD:1022,pn_prop_50_2_train:BIRD:14
pn_prop_50_2_train,BIRD,Arabana,paja,pn_prop_50_2_train:BIRD:1024,pn_prop_50_2_train:BIRD:1
pn_prop_50_2_train,BIRD,Banggarla,iʈa,pn_prop_50_2_train:BIRD:1012,pn_prop_50_2_train:BIRD:7
pn_prop_50_2_train,BIRD,Bayungu,kaɭuɳkabaca,pn_prop_50_2_train:BIRD:1046,pn_prop_50_2_train:BIRD:10
pn_prop_50_2_train,BIRD,Dhalandji,karbaɹa,pn_prop_50_2_train:BIRD:1047,pn_prop_50_2_train:BIRD:11
pn_prop_50_2_train,BIRD,Dhangu,dcikaj,pn_prop_50_2_train:BIRD:1016,pn_prop_50_2_train:BIRD:2
pn_prop_50_2_train,BIRD,Dhargari,walaŋu,pn_prop_50_2_train:BIRD:1045,pn_prop_50_2_train:BIRD:4
pn_prop_50_2_train,BIRD,Dhuwal,d̪amin,pn_prop_50_2_train:BIRD:1028,pn_prop_50_2_train:BIRD:15
pn_prop_50_2_train,BIRD,Dieri,paja,pn_prop_50_2_train:BIRD:1024,pn_prop_50_2_train:BIRD:1
pn_prop_50_2_train,BIRD,Djinang,majpal_wajkiɳiŋi,pn_prop_50_2_train:BIRD:1019,pn_prop_50_2_train:BIRD:16
pn_prop_50_2_train,BIRD,Djiwarli,walaŋu,pn_prop_50_2_train:BIRD:1045,pn_prop_50_2_train:BIRD:4
pn_prop_50_2_train,BIRD,Dyaabugay,diwidiwi,pn_prop_50_2_train:BIRD:1052,pn_prop_50_2_train:BIRD:17
pn_prop_50_2_train,BIRD,Gamilaraay,d̪igaɹaː,pn_prop_50_2_train:BIRD:1025,pn_prop_50_2_train:BIRD:2
pn_prop_50_2_train,BIRD,Gamilaraay,budjeɹ,pn_prop_50_2_train:BIRD:1034,pn_prop_50_2_train:BIRD:18
pn_prop_50_2_train,BIRD,Gupapuyngu,dcikaj,pn_prop_50_2_train:BIRD:1016,pn_prop_50_2_train:BIRD:2
pn_prop_50_2_train,BIRD,Gurdjar,eːɲ,pn_prop_50_2_train:BIRD:1063,pn_prop_50_2_train:BIRD:19
pn_prop_50_2_train,BIRD,Gurdjar,eːɲ_maːɹkalim,pn_prop_50_2_train:BIRD:1063,pn_prop_50_2_train:BIRD:20
pn_prop_50_2_train,BIRD,Gurindji,culak,pn_prop_50_2_train:BIRD:1017,pn_prop_50_2_train:BIRD:3
pn_prop_50_2_train,BIRD,Guyani,ditɹa,pn_prop_50_2_train:BIRD:1030,pn_prop_50_2_train:BIRD:7
pn_prop_50_2_train,BIRD,Jaru,cijiga,pn_prop_50_2_train:BIRD:1034,pn_prop_50_2_train:BIRD:21
pn_prop_50_2_train,BIRD,Kala Lagaw Ya,guɹuɹu,pn_prop_50_2_train:BIRD:1018,pn_prop_50_2_train:BIRD:22
pn_prop_50_2_train,BIRD,Kalkutung,uɭuːkuɹu,pn_prop_50_2_train:BIRD:1014,pn_prop_50_2_train:BIRD:23
pn_prop_50_2_train,BIRD,Karadjeri,bandalmada,pn_prop_50_2_train:BIRD:1040,pn_prop_50_2_train:BIRD:12
pn_prop_50_2_train,BIRD,Kartujarra,cukicuki,pn_prop_50_2_train:BIRD:1038,pn_prop_50_2_train:BIRD:8
pn_prop_50_2_train,BIRD,Kaurna,paripaɹu,pn_prop_50_2_train:BIRD:1026,pn_prop_50_2_train:BIRD:24
pn_prop_50_2_train,BIRD,Kukatja,turu,pn_prop_50_2_train:BIRD:1013,pn_prop_50_2_train:BIRD:5
pn_prop_50_2_train,BIRD,Kuku-Yalanji,ciwaj,pn_prop_50_2_train:BIRD:1021,pn_prop_50_2_train:BIRD:2
pn_prop_50_2_train,BIRD,Kumbainggar,ciːbiɲ,pn_prop_50_2_train:BIRD:1011,pn_prop_50_2_train:BIRD:25
pn_prop_50_2_train,BIRD,Lower Riverland,məam,pn_prop_50_2_train:BIRD:1053,pn_prop_50_2_train:BIRD:26
pn_prop_50_2_train,BIRD,Margany,baja,pn_prop_50_2_train:BIRD:1024,pn_prop_50_2_train:BIRD:1
pn_prop_50_2_train,BIRD,Martu Wangka,piluɳpa,pn_prop_50_2_train:BIRD:1039,pn_prop_50_2_train:BIRD:27
pn_prop_50_2_train,BIRD,Mudburra,culaka,pn_prop_50_2_train:BIRD:1017,pn_prop_50_2_train:BIRD:3
pn_prop_50_2_train,BIRD,Muruwari,tcukitcuki,pn_prop_50_2_train:BIRD:1038,pn_prop_50_2_train:BIRD:8
pn_prop_50_2_train,BIRD,Narrinyeri,puldca,pn_prop_50_2_train:BIRD:1031,pn_prop_50_2_train:BIRD:28
pn_prop_50_2_train,BIRD,Ngaanyatjarra,tcitaʈi,pn_prop_50_2_train:BIRD:1012,pn_prop_50_2_train:BIRD:29
pn_prop_50_2_train,BIRD,Ngamini,paja,pn_prop_50_2_train:BIRD:1024,pn_prop_50_2_train:BIRD:1
pn_prop_50_2_train,BIRD,Ngarinman,cuɭag,pn_prop_50_2_train:BIRD:1017,pn_prop_50_2_train:BIRD:3
pn_prop_50_2_train,BIRD,Ngarluma,muɭa,pn_prop_50_2_train:BIRD:1077,pn_prop_50_2_train:BIRD:30
pn_prop_50_2_train,BIRD,Ngura,maraŋa,pn_prop_50_2_train:BIRD:1043,pn_prop_50_2_train:BIRD:31
pn_prop_50_2_train,BIRD,Northern Coastal Nyangumarta,wiɹucaʈiɲ,pn_prop_50_2_train:BIRD:1071,pn_prop_50_2_train:BIRD:9
pn_prop_50_2_train,BIRD,Nyamal,wirucaʈiɲ,pn_prop_50_2_train:BIRD:1,pn_prop_50_2_train:BIRD:9
pn_prop_50_2_train,BIRD,Nyangumarta,kaparku,pn_prop_50_2_train:BIRD:1051,pn_prop_50_2_train:BIRD:32
pn_prop_50_2_train,BIRD,Nyunga,keaɖ,pn_prop_50_2_train:BIRD:1023,pn_prop_50_2_train:BIRD:33
pn_prop_50_2_train,BIRD,Paakantyi,biŋgu,pn_prop_50_2_train:BIRD:1,pn_prop_50_2_train:BIRD:34
pn_prop_50_2_train,BIRD,Panytyima,kaki,pn_prop_50_2_train:BIRD:1064,pn_prop_50_2_train:BIRD:35
pn_prop_50_2_train,BIRD,Pitjantjatjara,culpu,pn_prop_50_2_train:BIRD:1015,pn_prop_50_2_train:BIRD:6
pn_prop_50_2_train,BIRD,Pitta Pitta,paja,pn_prop_50_2_train:BIRD:1024,pn_prop_50_2_train:BIRD:1
pn_prop_50_2_train,BIRD,Sydney,bilikin,pn_prop_50_2_train:BIRD:1036,pn_prop_50_2_train:BIRD:36
pn_prop_50_2_train,BIRD,Sydney,pinːion,pn_prop_50_2_train:BIRD:1041,pn_prop_50_2_train:BIRD:37
pn_prop_50_2_train,BIRD,Wagaya,t̪ut̪u,pn_prop_50_2_train:BIRD:1042,pn_prop_50_2_train:BIRD:5
pn_prop_50_2_train,BIRD,Wanman,limpi,pn_prop_50_2_train:BIRD:1035,pn_prop_50_2_train:BIRD:38
pn_prop_50_2_train,BIRD,Wariyangga,walaŋu,pn_prop_50_2_train:BIRD:1045,pn_prop_50_2_train:BIRD:4
pn_prop_50_2_train,BIRD,Warlpiri,cuɭpu,pn_prop_50_2_train:BIRD:1015,pn_prop_50_2_train:BIRD:6
pn_prop_50_2_train,BIRD,Warumungu,culaka,pn_prop_50_2_train:BIRD:1017,pn_prop_50_2_train:BIRD:3
pn_prop_50_2_train,BIRD,Wathawurrung,jonbara,pn_prop_50_2_train:BIRD:1033,pn_prop_50_2_train:BIRD:39
pn_prop_50_2_train,BIRD,Wik-Mungkan,panc,pn_prop_50_2_train:BIRD:1049,pn_prop_50_2_train:BIRD:40
pn_prop_50_2_train,BIRD,Wiradhuri,buːcaːn,pn_prop_50_2_train:BIRD:1034,pn_prop_50_2_train:BIRD:41
pn_prop_50_2_train,BIRD,Wirangu-Nauo,biɹbiɹ,pn_prop_50_2_train:BIRD:1012,pn_prop_50_2_train:BIRD:42
pn_prop_50_2_train,BIRD,Yan-nhangu,ŋaɳdca,pn_prop_50_2_train:BIRD:1020,pn_prop_50_2_train:BIRD:43
pn_prop_50_2_train,BIRD,Yandruwandha,pal̪a,pn_prop_50_2_train:BIRD:1024,pn_prop_50_2_train:BIRD:1
pn_prop_50_2_train,BIRD,Yawarawarga,padla,pn_prop_50_2_train:BIRD:1024,pn_prop_50_2_train:BIRD:1
pn_prop_50_2_train,BIRD,Yindjibarndi,caɹbu,pn_prop_50_2_train:BIRD:1078,pn_prop_50_2_train:BIRD:6
pn_prop_50_2_train,BIRD,Yorta Yorta,binija,pn_prop_50_2_train:BIRD:1067,pn_prop_50_2_train:BIRD:44
pn_prop_50_2_train,BIRD,Yugambeh-Bandjalang,nunzajnbil_j,pn_prop_50_2_train:BIRD:1056,pn_prop_50_2_train:BIRD:45
pn_prop_50_2_train,BIRD,Yugambeh-Bandjalang,jiɹihjn_g,pn_prop_50_2_train:BIRD:1056,pn_prop_50_2_train:BIRD:46
pn_prop_50_2_train,BIRD,Yugambeh-Bandjalang,jiɹiɹihjn_c,pn_prop_50_2_train:BIRD:1056,pn_prop_50_2_train:BIRD:47
pn_prop_50_2_train,BIRD,Yugambeh-Bandjalang,wi,pn_prop_50_2_train:BIRD:1056,pn_prop_50_2_train:BIRD:48
pn_prop_50_2_train,BIRD,Yugambeh-Bandjalang,maɹahn_c,pn_prop_50_2_train:BIRD:1056,pn_prop_50_2_train:BIRD:49
pn_prop_50_2_train,BIRD,Yugambeh-Bandjalang,w,pn_prop_50_2_train:BIRD:1056,pn_prop_50_2_train:BIRD:50
pn_prop_50_2_train,BIRD,Yulparitja,turu,pn_prop_50_2_train:BIRD:1013,pn_prop_50_2_train:BIRD:5
pn_prop_50_2_train,BIRD,Yuwaalaraay,d̪igajaː,pn_prop_50_2_train:BIRD:1025,pn_prop_50_2_train:BIRD:2
pn_prop_50_2_train,NEAR,Adnyamathanha,japiri,pn_prop_50_2_train:NEAR:7337,pn_prop_50_2_train:NEAR:14
pn_prop_50_2_train,NEAR,Alyawarr,aŋat̪,pn_prop_50_2_train:NEAR:7360,pn_prop_50_2_train:NEAR:19
pn_prop_50_2_train,NEAR,Arabana,itcaɖa,pn_prop_50_2_train:NEAR:7355,pn_prop_50_2_train:NEAR:18
pn_prop_50_2_train,NEAR,Banggarla,naɳa,pn_prop_50_2_train:NEAR:7334,pn_prop_50_2_train:NEAR:44
pn_prop_50_2_train,NEAR,Bayungu,juruga,pn_prop_50_2_train:NEAR:7374,pn_prop_50_2_train:NEAR:17
pn_prop_50_2_train,NEAR,Dhalandji,jint̪a,pn_prop_50_2_train:NEAR:7373,pn_prop_50_2_train:NEAR:13
pn_prop_50_2_train,NEAR,Dhangu,galki,pn_prop_50_2_train:NEAR:7367,pn_prop_50_2_train:NEAR:1
pn_prop_50_2_train,NEAR,Dhargari,n̪ugu,pn_prop_50_2_train:NEAR:7358,pn_prop_50_2_train:NEAR:6
pn_prop_50_2_train,NEAR,Dhuwal,galki,pn_prop_50_2_train:NEAR:7367,pn_prop_50_2_train:NEAR:1
pn_prop_50_2_train,NEAR,Dieri,kaɹakaɹa,pn_prop_50_2_train:NEAR:7328,pn_prop_50_2_train:NEAR:7
pn_prop_50_2_train,NEAR,Djambarrpuyngu,galki,pn_prop_50_2_train:NEAR:7367,pn_prop_50_2_train:NEAR:1
pn_prop_50_2_train,NEAR,Djinang,ŋidcirgi,pn_prop_50_2_train:NEAR:7321,pn_prop_50_2_train:NEAR:43
pn_prop_50_2_train,NEAR,Djiwarli,n̪ugu,pn_prop_50_2_train:NEAR:7358,pn_prop_50_2_train:NEAR:6
pn_prop_50_2_train,NEAR,Dyaabugay,biri,pn_prop_50_2_train:NEAR:7339,pn_prop_50_2_train:NEAR:14
pn_prop_50_2_train,NEAR,Gamilaraay,gunba,pn_prop_50_2_train:NEAR:7349,pn_prop_50_2_train:NEAR:8
pn_prop_50_2_train,NEAR,Gupapuyngu,galki,pn_prop_50_2_train:NEAR:7367,pn_prop_50_2_train:NEAR:1
pn_prop_50_2_train,NEAR,Gurdjar,βaːrik,pn_prop_50_2_train:NEAR:7387,pn_prop_50_2_train:NEAR:42
pn_prop_50_2_train,NEAR,Gurindji,witkupaɹi,pn_prop_50_2_train:NEAR:7324,pn_prop_50_2_train:NEAR:5
pn_prop_50_2_train,NEAR,Guyani,ŋuɹi,pn_prop_50_2_train:NEAR:7333,pn_prop_50_2_train:NEAR:41
pn_prop_50_2_train,NEAR,Jaru,jaɖig,pn_prop_50_2_train:NEAR:7330,pn_prop_50_2_train:NEAR:40
pn_prop_50_2_train,NEAR,Kala Lagaw Ya,gai,pn_prop_50_2_train:NEAR:7320,pn_prop_50_2_train:NEAR:39
pn_prop_50_2_train,NEAR,Kalkutung,pikaja,pn_prop_50_2_train:NEAR:7351,pn_prop_50_2_train:NEAR:16
pn_prop_50_2_train,NEAR,Karadjeri,lani,pn_prop_50_2_train:NEAR:7326,pn_prop_50_2_train:NEAR:38
pn_prop_50_2_train,NEAR,Kartujarra,ŋamu,pn_prop_50_2_train:NEAR:7316,pn_prop_50_2_train:NEAR:2
pn_prop_50_2_train,NEAR,Kaurna,kuɹa,pn_prop_50_2_train:NEAR:7332,pn_prop_50_2_train:NEAR:15
pn_prop_50_2_train,NEAR,Kukatja,kinti,pn_prop_50_2_train:NEAR:7318,pn_prop_50_2_train:NEAR:3
pn_prop_50_2_train,NEAR,Kumbainggar,dalidali,pn_prop_50_2_train:NEAR:7370,pn_prop_50_2_train:NEAR:37
pn_prop_50_2_train,NEAR,Kuuku-Ya'u,jiːncu,pn_prop_50_2_train:NEAR:7373,pn_prop_50_2_train:NEAR:13
pn_prop_50_2_train,NEAR,Lower Riverland,ŋ_utun,pn_prop_50_2_train:NEAR:7382,pn_prop_50_2_train:NEAR:10
pn_prop_50_2_train,NEAR,Margany,wina,pn_prop_50_2_train:NEAR:7372,pn_prop_50_2_train:NEAR:12
pn_prop_50_2_train,NEAR,Martu Wangka,kinti,pn_prop_50_2_train:NEAR:7318,pn_prop_50_2_train:NEAR:3
pn_prop_50_2_train,NEAR,Mudburra,kacubaɹi,pn_prop_50_2_train:NEAR:7329,pn_prop_50_2_train:NEAR:5
pn_prop_50_2_train,NEAR,Muruwari,ŋaɭu,pn_prop_50_2_train:NEAR:7350,pn_prop_50_2_train:NEAR:2
pn_prop_50_2_train,NEAR,Narrinyeri,tepaŋ,pn_prop_50_2_train:NEAR:7340,pn_prop_50_2_train:NEAR:36
pn_prop_50_2_train,NEAR,Ngaanyatjarra,ŋamu,pn_prop_50_2_train:NEAR:7316,pn_prop_50_2_train:NEAR:2
pn_prop_50_2_train,NEAR,Ngaanyatjarra,ŋamutca,pn_prop_50_2_train:NEAR:7316,pn_prop_50_2_train:NEAR:2
pn_prop_50_2_train,NEAR,Ngamini,kaɹakaɹa,pn_prop_50_2_train:NEAR:7328,pn_prop_50_2_train:NEAR:7
