db,concept,doculect,counterpart,fullCC,inferredCC
chinese_1964_prop_50_1_train,right,Beijing,iou⁵¹ʂou²¹⁴,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Changsha,iəu²¹səu⁴¹,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Chaozhou,tsĩã²¹³₅₃tsʰiu⁵³₂₁,chinese_1964_prop_50_1_train:right:725,chinese_1964_prop_50_1_train:right:2
chinese_1964_prop_50_1_train,right,Chengdu,iəu¹³səu⁵³,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Fuzhou,tuai²⁴²₃₁βeiŋ⁴⁴₅₂ȵiu³¹,chinese_1964_prop_50_1_train:right:726,chinese_1964_prop_50_1_train:right:7
chinese_1964_prop_50_1_train,right,Guangzhou,jɐu²²ʃɐu³⁵,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Hefei,iɯ⁵³ʂɯ²⁴,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Jinan,iou²¹ʂou⁵⁵,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Kunming,io¹³ʂəu⁵³,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Meixian,jiu⁴²su³¹,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Nanchang,iu³¹səu²¹³,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Shenyang,iou⁴¹sou²¹³,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Suzhou,zən³¹₂₂sʏ⁴¹₄₄,chinese_1964_prop_50_1_train:right:724,chinese_1964_prop_50_1_train:right:6
chinese_1964_prop_50_1_train,right,Suzhou,iʏ³¹₂₂sʏ⁴¹₄₄,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:5
chinese_1964_prop_50_1_train,right,Wenzhou,ɦyoŋ¹¹ɕiu⁴⁵,chinese_1964_prop_50_1_train:right:724,chinese_1964_prop_50_1_train:right:4
chinese_1964_prop_50_1_train,right,Xiamen,tsĩã¹¹₅₁tsʰiu⁵¹,chinese_1964_prop_50_1_train:right:725,chinese_1964_prop_50_1_train:right:2
chinese_1964_prop_50_1_train,right,Xian,iou⁴⁵ʂou⁵³,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Yangjiang,jɐu⁴⁵⁴ʃɐu²¹,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Yangzhou,iɤɯ⁵⁵sɤɯ⁴²,chinese_1964_prop_50_1_train:right:723,chinese_1964_prop_50_1_train:right:1
chinese_1964_prop_50_1_train,right,Yangzhou,suəŋ⁵⁵sɤɯ⁴²,chinese_1964_prop_50_1_train:right:724,chinese_1964_prop_50_1_train:right:3
chinese_1964_prop_50_1_train,good,Beijing,xau²¹⁴,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Changsha,xau⁴¹,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Chaozhou,ho⁵³,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Chengdu,xau⁵³,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Fuzhou,xɔ³¹,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Guangzhou,hou³⁵,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Hefei,xɔ²⁴,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Jinan,xɔ⁵⁵,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Jinan,tɕʰiaŋ⁴²,chinese_1964_prop_50_1_train:good:149,chinese_1964_prop_50_1_train:good:2
chinese_1964_prop_50_1_train,good,Kunming,xau⁵³,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Meixian,hau³¹,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Meixian,tsan³¹,chinese_1964_prop_50_1_train:good:153,chinese_1964_prop_50_1_train:good:2
chinese_1964_prop_50_1_train,good,Nanchang,hau²¹³,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Shenyang,xau²¹³,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Suzhou,hæ⁴¹,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Suzhou,lin²⁴,chinese_1964_prop_50_1_train:good:151,chinese_1964_prop_50_1_train:good:4
chinese_1964_prop_50_1_train,good,Suzhou,tsɛ⁵¹³,chinese_1964_prop_50_1_train:good:152,chinese_1964_prop_50_1_train:good:2
chinese_1964_prop_50_1_train,good,Wenzhou,hɜ⁴⁵,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Xiamen,ho⁵¹,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Xian,xɑn⁵³,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Xian,liɑu²⁴,chinese_1964_prop_50_1_train:good:150,chinese_1964_prop_50_1_train:good:3
chinese_1964_prop_50_1_train,good,Yangjiang,hou²¹,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,good,Yangzhou,xɔ⁴²,chinese_1964_prop_50_1_train:good:148,chinese_1964_prop_50_1_train:good:1
chinese_1964_prop_50_1_train,big,Beijing,ta⁵¹,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Changsha,tai²¹,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Chaozhou,tua¹¹,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Chengdu,ta¹³,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Fuzhou,tuai²⁴²,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Guangzhou,tai²²,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Hefei,ta⁵³,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Jinan,ta²¹,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Kunming,ta¹³,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Meixian,tʰai⁴²,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Nanchang,tʰai³¹,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Shenyang,ta⁴¹,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
chinese_1964_prop_50_1_train,big,Suzhou,dəu³¹,chinese_1964_prop_50_1_train:big:53,chinese_1964_prop_50_1_train:big:1
