db,concept,doculect,counterpart,fullCC,inferredCC
chinese_1964_4_train,the firewood,Beijing,tʂʰai³⁵,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Beijing,pʰi²¹⁴₂₁tʂʰai⁰,chinese_1964_4_train:the firewood:523,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Changsha,tsai¹³,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Chaozhou,tsʰa⁵⁵,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Chengdu,tsʰai³¹,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Fuzhou,tsʰa⁵²₃₁løy²¹³,chinese_1964_4_train:the firewood:521,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Guangzhou,tʃʰai²¹,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Hefei,tʂʰɛ⁵⁵,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Hefei,pʰiəʔ⁴tʂʰɛ⁵⁵,chinese_1964_4_train:the firewood:523,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Jinan,xuə⁵⁵tʰou⁰,chinese_1964_4_train:the firewood:525,chinese_1964_4_train:the firewood:2
chinese_1964_4_train,the firewood,Kunming,tsʰɛ³¹,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Meixian,tsʰai¹²,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Nanchang,tsʰai²⁴,chinese_1964_4_train:the firewood:516,chinese_1964_4_train:the firewood:1
chinese_1964_4_train,the firewood,Shenyang,tsʰai³⁵xuo⁰,chinese_1964_4_train:the firewood:517,chinese_1964_4_train:the firewood:1
