db,concept,doculect,counterpart,fullCC,inferredCC
rom_prop_50_2_train,good,Aromanian,bˈun+ŭ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Barbania_Piemontese,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Bellunese_Venetian,boŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Campidanese,bˈon+u,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Carmagnola_Piemontese,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Carpigiano_Emiliano,bɔwn,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Castelló_de_la_Plana_Catalan,bɔ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Castilian_Spanish,bˈwen+o,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Catanian_Sicilian,bˈɔn+u,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Central_Catalan,bɔ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Dalmatian,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Fassano_Ladin,boŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Ferrarese_Emiliano,bon,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Friulian,bɔŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Gardenese_Ladin,boŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Genoese_Ligurian,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Grosseto_Italian,bˈɔn+o,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Istro_Romanian,bur,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Lanzo_Torinese_Piemontese,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Logudorese,vˈon+u,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Manises_Catalan,bɔn,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Megleno_Romanian,bun,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Messinese_Sicilian,bˈɔn+u,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Minorcan_Catalan,bɔ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Neapolitan,bˈwon+ə,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,North-Western_Catalan,bɔ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Palermitan_Sicilian,bˈwɔn+u,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Primiero_Venetian,bɔŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Provençal_Occitan,boŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Rapallo_Ligurian,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Ravennate_Romagnol,bown,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Reggiano_Emiliano,bɔwn,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Romanian,bun,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Rumantsch_Grischun,bun,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,South-Eastern_Sicilian,bˈwɔn+u,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Standard_Italian,bˈwɔn+o,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Stella_Ligurian,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Surmiran_Romansh,buŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Sursilvan_Romansh,bjen,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Valencian_Catalan,bɔ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Vallader_Romansh,bun,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Venice_Venetian,boŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,good,Vercellese_Piemontese,boːŋ,rom_prop_50_2_train:good:76,rom_prop_50_2_train:good:1
rom_prop_50_2_train,feather,Aromanian,pˈe̯an+ə,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Barbania_Piemontese,pˈjüm+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Bellunese_Venetian,pˈen+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Campidanese,pˈinː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Carmagnola_Piemontese,pˈjüm+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Carpigiano_Emiliano,pˈɛn+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Castelló_de_la_Plana_Catalan,pɫˈom+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Castilian_Spanish,plˈum+a,rom_prop_50_2_train:feather:-332,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Catanian_Sicilian,pˈinː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Central_Catalan,pɫˈom+ə,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Dalmatian,pˈajn+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Fassano_Ladin,pˈjum+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Ferrarese_Emiliano,pˈɛn+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Friulian,plˈum+e,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Gardenese_Ladin,plˈum+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Genoese_Ligurian,pˈenː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Grosseto_Italian,pˈenː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Istro_Romanian,pˈäna,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Lanzo_Torinese_Piemontese,pˈjüm+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Logudorese,prˈumː+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Manises_Catalan,pɫˈom+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Megleno_Romanian,pˈe̯an+ə,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Messinese_Sicilian,pˈinː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Minorcan_Catalan,pɫˈom+ə,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Neapolitan,pˈenː+ə,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,North-Western_Catalan,pɫˈom+ɛ,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Palermitan_Sicilian,pˈinː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Primiero_Venetian,pˈjum+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Provençal_Occitan,plˈüm+o,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Rapallo_Ligurian,pˈeŋː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Ravennate_Romagnol,pˈɛn+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Reggiano_Emiliano,pˈjom+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Romanian,pˈan+ə,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Rumantsch_Grischun,plˈim+ə,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,South-Eastern_Sicilian,pˈjum+a,rom_prop_50_2_train:feather:-331,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Standard_Italian,pˈenː+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Stella_Ligurian,čˈümː+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Surmiran_Romansh,plˈem+ə,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Sursilvan_Romansh,plˈem+ə,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Valencian_Catalan,pɫˈom+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
rom_prop_50_2_train,feather,Vallader_Romansh,pˈɛn+ə,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Venice_Venetian,pˈen+a,rom_prop_50_2_train:feather:67,rom_prop_50_2_train:feather:2
rom_prop_50_2_train,feather,Vercellese_Piemontese,pˈjüːm+a,rom_prop_50_2_train:feather:68,rom_prop_50_2_train:feather:1
