db,concept,doculect,counterpart,fullCC,inferredCC
aa_1_train,red,Alak,pʻroːŋ,aa_1_train:red:1772,aa_1_train:red:2
aa_1_train,red,Bahnar-Golar,ɓreː,aa_1_train:red:1753,aa_1_train:red:2
aa_1_train,red,Bahnar-Kontum,ɓreː,aa_1_train:red:1753,aa_1_train:red:2
aa_1_train,red,Bahnar-Kontum,ɗuːm,aa_1_train:red:1754,aa_1_train:red:3
aa_1_train,red,Bahnar-Pleiku,ɓreː,aa_1_train:red:1753,aa_1_train:red:2
aa_1_train,red,Brao,cah,aa_1_train:red:1755,aa_1_train:red:5
aa_1_train,red,Bru-Talan,səcʰaʔw,aa_1_train:red:1756,aa_1_train:red:5
aa_1_train,red,Bru-Ubon,kəsaw,aa_1_train:red:1756,aa_1_train:red:1
aa_1_train,red,Bugan,la̱³³,aa_1_train:red:1760,aa_1_train:red:11
aa_1_train,red,Car,ŋãːw,aa_1_train:red:1768,aa_1_train:red:1
aa_1_train,red,Cua,doːp,aa_1_train:red:1754,aa_1_train:red:3
aa_1_train,red,Halang,dṳːm,aa_1_train:red:1754,aa_1_train:red:3
aa_1_train,red,Idu,grâːm,aa_1_train:red:1758,aa_1_train:red:4
aa_1_train,red,In,kəsa̰w,aa_1_train:red:1756,aa_1_train:red:1
aa_1_train,red,Jeh,dṳm,aa_1_train:red:1754,aa_1_train:red:3
aa_1_train,red,Jru-Laven,duːm,aa_1_train:red:1754,aa_1_train:red:3
aa_1_train,red,Karii,tɔːh,aa_1_train:red:1766,aa_1_train:red:5
aa_1_train,red,Katang,kəsaw,aa_1_train:red:1756,aa_1_train:red:1
aa_1_train,red,Katu-AnDiem,broːŋ,aa_1_train:red:1772,aa_1_train:red:2
aa_1_train,red,Kharia,ɟɔŋˈɡɔr,aa_1_train:red:1765,aa_1_train:red:6
aa_1_train,red,Khasi,saːw,aa_1_train:red:1756,aa_1_train:red:1
aa_1_train,red,Khmer-Standard,krɑhɑːm,aa_1_train:red:1757,aa_1_train:red:4
aa_1_train,red,Khmer-Surin,kʰɑːm,aa_1_train:red:1757,aa_1_train:red:4
aa_1_train,red,Khmu-Cuang,jim,aa_1_train:red:1759,aa_1_train:red:3
aa_1_train,red,Khmu-Yuan,jɨ̀m,aa_1_train:red:1759,aa_1_train:red:3
aa_1_train,red,Kui(Huffman1979),kusaw,aa_1_train:red:1756,aa_1_train:red:1
