db,concept,doculect,counterpart,fullCC,inferredCC
ura_prop_50_3_train,hair,Erzya,ʧerʲ,ura_prop_50_3_train:hair:2718,ura_prop_50_3_train:hair:3
ura_prop_50_3_train,hair,Erzya,ponɑ,ura_prop_50_3_train:hair:2721,ura_prop_50_3_train:hair:7
ura_prop_50_3_train,hair,Ingrian,hiuz,ura_prop_50_3_train:hair:2716,ura_prop_50_3_train:hair:6
ura_prop_50_3_train,hair,Ingrian,kɑrvɑ,ura_prop_50_3_train:hair:2723,ura_prop_50_3_train:hair:5
ura_prop_50_3_train,hair,Komi-Permyak,jurɕi,ura_prop_50_3_train:hair:2719,ura_prop_50_3_train:hair:2
ura_prop_50_3_train,hair,Komi-Permyak,gɤn,ura_prop_50_3_train:hair:2720,ura_prop_50_3_train:hair:1
ura_prop_50_3_train,hair,Komi-Zyrian,ɕi,ura_prop_50_3_train:hair:2719,ura_prop_50_3_train:hair:2
ura_prop_50_3_train,hair,Komi-Zyrian,gɤn,ura_prop_50_3_train:hair:2720,ura_prop_50_3_train:hair:1
ura_prop_50_3_train,hair,Nganasan,ŋɑbtə,ura_prop_50_3_train:hair:2717,ura_prop_50_3_train:hair:4
ura_prop_50_3_train,hair,Selkup,oːptə,ura_prop_50_3_train:hair:2717,ura_prop_50_3_train:hair:4
ura_prop_50_3_train,hair,Selkup,tɑr,ura_prop_50_3_train:hair:2722,ura_prop_50_3_train:hair:3
ura_prop_50_3_train,hair,Udmurt,ɕi,ura_prop_50_3_train:hair:2719,ura_prop_50_3_train:hair:2
ura_prop_50_3_train,hair,Udmurt,gon,ura_prop_50_3_train:hair:2720,ura_prop_50_3_train:hair:1
ura_prop_50_3_train,wife,Erzya,ɲi,ura_prop_50_3_train:wife:3518,ura_prop_50_3_train:wife:10
ura_prop_50_3_train,wife,Erzya,koʑɑjkɑ,ura_prop_50_3_train:wife:3520,ura_prop_50_3_train:wife:9
ura_prop_50_3_train,wife,Erzya,vɑstɑ,ura_prop_50_3_train:wife:3522,ura_prop_50_3_train:wife:8
ura_prop_50_3_train,wife,Ingrian,nɑin,ura_prop_50_3_train:wife:3517,ura_prop_50_3_train:wife:7
ura_prop_50_3_train,wife,Komi-Permyak,iɲ,ura_prop_50_3_train:wife:3526,ura_prop_50_3_train:wife:6
ura_prop_50_3_train,wife,Komi-Zyrian,gɤtɯr,ura_prop_50_3_train:wife:3521,ura_prop_50_3_train:wife:5
ura_prop_50_3_train,wife,Nganasan,bəbə_ʧərə_nɯ,ura_prop_50_3_train:wife:3527,ura_prop_50_3_train:wife:4
ura_prop_50_3_train,wife,Nganasan,ɲemɯbtɯʔɯɑ,ura_prop_50_3_train:wife:3528,ura_prop_50_3_train:wife:3
ura_prop_50_3_train,wife,Selkup,immɑ,ura_prop_50_3_train:wife:3525,ura_prop_50_3_train:wife:2
ura_prop_50_3_train,wife,Udmurt,kɯʃno,ura_prop_50_3_train:wife:3524,ura_prop_50_3_train:wife:1
ura_prop_50_3_train,husband,Erzya,mirʲdʲe,ura_prop_50_3_train:husband:2783,ura_prop_50_3_train:husband:10
ura_prop_50_3_train,husband,Ingrian,meːz,ura_prop_50_3_train:husband:2782,ura_prop_50_3_train:husband:9
ura_prop_50_3_train,husband,Komi-Permyak,muʒik,ura_prop_50_3_train:husband:2791,ura_prop_50_3_train:husband:8
ura_prop_50_3_train,husband,Komi-Permyak,ɑjkɑ,ura_prop_50_3_train:husband:2788,ura_prop_50_3_train:husband:7
ura_prop_50_3_train,husband,Komi-Permyak,ʒɤnik,ura_prop_50_3_train:husband:2790,ura_prop_50_3_train:husband:6
ura_prop_50_3_train,husband,Komi-Zyrian,verɤs,ura_prop_50_3_train:husband:2785,ura_prop_50_3_train:husband:5
ura_prop_50_3_train,husband,Nganasan,bəbə_ʧərə,ura_prop_50_3_train:husband:2793,ura_prop_50_3_train:husband:4
