db,concept,doculect,counterpart,fullCC,inferredCC
aa_prop_50_2_train,bear,Alak,cakaw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Bahnar-Golar,ɟəkøu,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Bahnar-Kontum,həgøu,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Bahnar-Pleiku,cəgəw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Bru-Talan,haŋkaːw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Bru-Ubon,səkaw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Bugan,pi̱u̱³¹,aa_prop_50_2_train:bear:182,aa_prop_50_2_train:bear:3
aa_prop_50_2_train,bear,Cua,sagəw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Gorum,kibuˀd,aa_prop_50_2_train:bear:185,aa_prop_50_2_train:bear:6
aa_prop_50_2_train,bear,Idu,bî̤ː,aa_prop_50_2_train:bear:181,aa_prop_50_2_train:bear:3
aa_prop_50_2_train,bear,In,həŋkaːw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Jeh,kəta̤m,aa_prop_50_2_train:bear:190,aa_prop_50_2_train:bear:9
aa_prop_50_2_train,bear,Jru-Laven,hkaw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Karii,cakùːʔ,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Katang,həŋkɨaw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Katu-AnDiem,ɟarɨəm,aa_prop_50_2_train:bear:192,aa_prop_50_2_train:bear:20
aa_prop_50_2_train,bear,Kharia,bɔˈnɔi,aa_prop_50_2_train:bear:186,aa_prop_50_2_train:bear:5
aa_prop_50_2_train,bear,Kharia,banaj,aa_prop_50_2_train:bear:186,aa_prop_50_2_train:bear:5
aa_prop_50_2_train,bear,Khasi,dŋiem,aa_prop_50_2_train:bear:179,aa_prop_50_2_train:bear:4
aa_prop_50_2_train,bear,Khmer-Standard,kʰmùm,aa_prop_50_2_train:bear:180,aa_prop_50_2_train:bear:10
aa_prop_50_2_train,bear,Khmu-Cuang,huəl,aa_prop_50_2_train:bear:182,aa_prop_50_2_train:bear:7
aa_prop_50_2_train,bear,Khmu-Yuan,húal,aa_prop_50_2_train:bear:182,aa_prop_50_2_train:bear:7
aa_prop_50_2_train,bear,Kui(Huffman1979),ka̤w,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Lawa(Ratanakul),kjəih,aa_prop_50_2_train:bear:187,aa_prop_50_2_train:bear:2
aa_prop_50_2_train,bear,Mal-T'in,piak,aa_prop_50_2_train:bear:181,aa_prop_50_2_train:bear:3
aa_prop_50_2_train,bear,ManMet,afeh³³,aa_prop_50_2_train:bear:187,aa_prop_50_2_train:bear:11
aa_prop_50_2_train,bear,Mang,cɨə¹,aa_prop_50_2_train:bear:183,aa_prop_50_2_train:bear:12
aa_prop_50_2_train,bear,Mankong,səkaw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
aa_prop_50_2_train,bear,Mnong-Rölöm,kɔːkʰaːŋ,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:13
aa_prop_50_2_train,bear,Mon,mɛm,aa_prop_50_2_train:bear:184,aa_prop_50_2_train:bear:14
aa_prop_50_2_train,bear,Nge',haŋkʌw,aa_prop_50_2_train:bear:189,aa_prop_50_2_train:bear:1
