db,concept,doculect,counterpart,fullCC,inferredCC
pn_2_train,NEAR,Adnyamathanha,japiri,pn_2_train:NEAR:7337,pn_2_train:NEAR:13
pn_2_train,NEAR,Alyawarr,aŋat̪,pn_2_train:NEAR:7360,pn_2_train:NEAR:19
pn_2_train,NEAR,Arabana,itcaɖa,pn_2_train:NEAR:7355,pn_2_train:NEAR:18
pn_2_train,NEAR,Banggarla,naɳa,pn_2_train:NEAR:7334,pn_2_train:NEAR:17
pn_2_train,NEAR,Bayungu,juruga,pn_2_train:NEAR:7374,pn_2_train:NEAR:45
pn_2_train,NEAR,Dhalandji,jint̪a,pn_2_train:NEAR:7373,pn_2_train:NEAR:16
pn_2_train,NEAR,Dhangu,galki,pn_2_train:NEAR:7367,pn_2_train:NEAR:2
pn_2_train,NEAR,Dhargari,n̪ugu,pn_2_train:NEAR:7358,pn_2_train:NEAR:6
pn_2_train,NEAR,Dhuwal,galki,pn_2_train:NEAR:7367,pn_2_train:NEAR:2
pn_2_train,NEAR,Dieri,kaɹakaɹa,pn_2_train:NEAR:7328,pn_2_train:NEAR:7
pn_2_train,NEAR,Djambarrpuyngu,galki,pn_2_train:NEAR:7367,pn_2_train:NEAR:2
pn_2_train,NEAR,Djinang,ŋidcirgi,pn_2_train:NEAR:7321,pn_2_train:NEAR:44
pn_2_train,NEAR,Djiwarli,n̪ugu,pn_2_train:NEAR:7358,pn_2_train:NEAR:6
pn_2_train,NEAR,Dyaabugay,biri,pn_2_train:NEAR:7339,pn_2_train:NEAR:13
pn_2_train,NEAR,Gamilaraay,gunba,pn_2_train:NEAR:7349,pn_2_train:NEAR:12
pn_2_train,NEAR,Gupapuyngu,galki,pn_2_train:NEAR:7367,pn_2_train:NEAR:2
pn_2_train,NEAR,Gurdjar,βaːrik,pn_2_train:NEAR:7387,pn_2_train:NEAR:43
pn_2_train,NEAR,Gurindji,witkupaɹi,pn_2_train:NEAR:7324,pn_2_train:NEAR:5
pn_2_train,NEAR,Guyani,ŋuɹi,pn_2_train:NEAR:7333,pn_2_train:NEAR:42
pn_2_train,NEAR,Jaru,jaɖig,pn_2_train:NEAR:7330,pn_2_train:NEAR:41
pn_2_train,NEAR,Kala Lagaw Ya,gai,pn_2_train:NEAR:7320,pn_2_train:NEAR:40
pn_2_train,NEAR,Kalkutung,pikaja,pn_2_train:NEAR:7351,pn_2_train:NEAR:15
pn_2_train,NEAR,Karadjeri,lani,pn_2_train:NEAR:7326,pn_2_train:NEAR:39
pn_2_train,NEAR,Kartujarra,ŋamu,pn_2_train:NEAR:7316,pn_2_train:NEAR:1
pn_2_train,NEAR,Kaurna,kuɹa,pn_2_train:NEAR:7332,pn_2_train:NEAR:14
pn_2_train,NEAR,Kukatja,kinti,pn_2_train:NEAR:7318,pn_2_train:NEAR:3
pn_2_train,NEAR,Kumbainggar,dalidali,pn_2_train:NEAR:7370,pn_2_train:NEAR:38
pn_2_train,NEAR,Kuuku-Ya'u,jiːncu,pn_2_train:NEAR:7373,pn_2_train:NEAR:37
pn_2_train,NEAR,Lower Riverland,ŋ_utun,pn_2_train:NEAR:7382,pn_2_train:NEAR:11
pn_2_train,NEAR,Margany,wina,pn_2_train:NEAR:7372,pn_2_train:NEAR:10
pn_2_train,NEAR,Martu Wangka,kinti,pn_2_train:NEAR:7318,pn_2_train:NEAR:3
pn_2_train,NEAR,Mudburra,kacubaɹi,pn_2_train:NEAR:7329,pn_2_train:NEAR:5
pn_2_train,NEAR,Muruwari,ŋaɭu,pn_2_train:NEAR:7350,pn_2_train:NEAR:1
pn_2_train,NEAR,Narrinyeri,tepaŋ,pn_2_train:NEAR:7340,pn_2_train:NEAR:36
pn_2_train,NEAR,Ngaanyatjarra,ŋamu,pn_2_train:NEAR:7316,pn_2_train:NEAR:1
pn_2_train,NEAR,Ngaanyatjarra,ŋamutca,pn_2_train:NEAR:7316,pn_2_train:NEAR:1
pn_2_train,NEAR,Ngamini,kaɹakaɹa,pn_2_train:NEAR:7328,pn_2_train:NEAR:7
pn_2_train,NEAR,Ngarinman,wicgubari,pn_2_train:NEAR:7324,pn_2_train:NEAR:5
pn_2_train,NEAR,Ngarluma,muɳa,pn_2_train:NEAR:7388,pn_2_train:NEAR:4
pn_2_train,NEAR,Ngura,wina,pn_2_train:NEAR:7372,pn_2_train:NEAR:10
pn_2_train,NEAR,Northern Coastal Nyangumarta,ŋampara_maʈaci,pn_2_train:NEAR:7391,pn_2_train:NEAR:35
pn_2_train,NEAR,Nyamal,waŋka,pn_2_train:NEAR:1,pn_2_train:NEAR:9
pn_2_train,NEAR,Nyangumarta,waŋka,pn_2_train:NEAR:7356,pn_2_train:NEAR:9
pn_2_train,NEAR,Nyunga,poʈuk,pn_2_train:NEAR:7325,pn_2_train:NEAR:34
pn_2_train,NEAR,Paakantyi,ɖalcba,pn_2_train:NEAR:7322,pn_2_train:NEAR:33
pn_2_train,NEAR,Panytyima,muɳa,pn_2_train:NEAR:7388,pn_2_train:NEAR:4
pn_2_train,NEAR,Pitjantjatjara,ŋamu,pn_2_train:NEAR:7316,pn_2_train:NEAR:1
pn_2_train,NEAR,Pitta Pitta,muŋkat̪a,pn_2_train:NEAR:7366,pn_2_train:NEAR:32
pn_2_train,NEAR,Ritarungo,galki,pn_2_train:NEAR:7367,pn_2_train:NEAR:2
pn_2_train,NEAR,Sydney,baɹuwa,pn_2_train:NEAR:7347,pn_2_train:NEAR:31
pn_2_train,NEAR,Wagaya,kenara,pn_2_train:NEAR:7362,pn_2_train:NEAR:30
pn_2_train,NEAR,Wanman,kinti,pn_2_train:NEAR:7318,pn_2_train:NEAR:3
pn_2_train,NEAR,Wariyangga,n̪ugu,pn_2_train:NEAR:7358,pn_2_train:NEAR:6
pn_2_train,NEAR,Warlpiri,kutu,pn_2_train:NEAR:7323,pn_2_train:NEAR:11
pn_2_train,NEAR,Warumungu,karakara,pn_2_train:NEAR:7328,pn_2_train:NEAR:7
pn_2_train,NEAR,Wathawurrung,wanapmeriŋ,pn_2_train:NEAR:7385,pn_2_train:NEAR:29
pn_2_train,NEAR,Wik-Mungkan,aːk_pil,pn_2_train:NEAR:7359,pn_2_train:NEAR:28
pn_2_train,NEAR,Wiradhuri,ganːandu,pn_2_train:NEAR:7349,pn_2_train:NEAR:27
pn_2_train,NEAR,Wirangu-Nauo,ila,pn_2_train:NEAR:7327,pn_2_train:NEAR:26
pn_2_train,NEAR,Yan-nhangu,d̪æmindapuma,pn_2_train:NEAR:7353,pn_2_train:NEAR:25
pn_2_train,NEAR,Yandruwandha,kaka,pn_2_train:NEAR:7338,pn_2_train:NEAR:8
pn_2_train,NEAR,Yawarawarga,kaka,pn_2_train:NEAR:7338,pn_2_train:NEAR:8
pn_2_train,NEAR,Yindjibarndi,muɳa,pn_2_train:NEAR:7388,pn_2_train:NEAR:4
pn_2_train,NEAR,Yorta Yorta,girandcamik,pn_2_train:NEAR:7341,pn_2_train:NEAR:24
pn_2_train,NEAR,Yugambeh-Bandjalang,bundagahl_yː,pn_2_train:NEAR:7369,pn_2_train:NEAR:23
pn_2_train,NEAR,Yugambeh-Bandjalang,g,pn_2_train:NEAR:7369,pn_2_train:NEAR:22
pn_2_train,NEAR,Yugambeh-Bandjalang,gaɹin_w,pn_2_train:NEAR:7369,pn_2_train:NEAR:21
pn_2_train,NEAR,Yulparitja,kinti,pn_2_train:NEAR:7316,pn_2_train:NEAR:3
pn_2_train,NEAR,Yuwaalaraay,guwiːn,pn_2_train:NEAR:7349,pn_2_train:NEAR:20
pn_2_train,NEAR,Yuwaalaraay,guwiːnbaː,pn_2_train:NEAR:7349,pn_2_train:NEAR:12
pn_2_train,SNAKE,Adnyamathanha,uɹkaɹi,pn_2_train:SNAKE:9868,pn_2_train:SNAKE:10
pn_2_train,SNAKE,Alyawarr,aʈaɹ,pn_2_train:SNAKE:9893,pn_2_train:SNAKE:41
pn_2_train,SNAKE,Alyawarr,eʈnum,pn_2_train:SNAKE:9893,pn_2_train:SNAKE:17
pn_2_train,SNAKE,Arabana,alakuɹa,pn_2_train:SNAKE:9889,pn_2_train:SNAKE:13
pn_2_train,SNAKE,Banggarla,wapma,pn_2_train:SNAKE:9862,pn_2_train:SNAKE:16
pn_2_train,SNAKE,Bayungu,mawiɹi,pn_2_train:SNAKE:9892,pn_2_train:SNAKE:2
pn_2_train,SNAKE,Dhalandji,mawiɹi,pn_2_train:SNAKE:9892,pn_2_train:SNAKE:2
pn_2_train,SNAKE,Dhangu,dcæɭki,pn_2_train:SNAKE:9851,pn_2_train:SNAKE:7
pn_2_train,SNAKE,Dhargari,t̪uɳu,pn_2_train:SNAKE:9903,pn_2_train:SNAKE:1
pn_2_train,SNAKE,Dhuwal,mundukuɭ,pn_2_train:SNAKE:9861,pn_2_train:SNAKE:8
pn_2_train,SNAKE,Dieri,wanku,pn_2_train:SNAKE:9857,pn_2_train:SNAKE:14
