db,concept,doculect,counterpart,fullCC,inferredCC
aa_prop_50_0_train,rice (cooked),Alak,paːj,aa_prop_50_0_train:rice (cooked):1778,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Bahnar-Golar,pɔːr,aa_prop_50_0_train:rice (cooked):1794,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Bahnar-Kontum,pɔːr,aa_prop_50_0_train:rice (cooked):1794,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Bahnar-Pleiku,pɔːr,aa_prop_50_0_train:rice (cooked):1794,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Bahnar-Pleiku,məh,aa_prop_50_0_train:rice (cooked):1796,aa_prop_50_0_train:rice (cooked):6
aa_prop_50_0_train,rice (cooked),Brao,puar,aa_prop_50_0_train:rice (cooked):1794,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Bru-Talan,doˀoj,aa_prop_50_0_train:rice (cooked):1775,aa_prop_50_0_train:rice (cooked):2
aa_prop_50_0_train,rice (cooked),Bru-Ubon,doːj,aa_prop_50_0_train:rice (cooked):1775,aa_prop_50_0_train:rice (cooked):2
aa_prop_50_0_train,rice (cooked),Bugan,fɛi³³,aa_prop_50_0_train:rice (cooked):1781,aa_prop_50_0_train:rice (cooked):12
aa_prop_50_0_train,rice (cooked),Car,tahɔksãːjʔãː,aa_prop_50_0_train:rice (cooked):1790,aa_prop_50_0_train:rice (cooked):13
aa_prop_50_0_train,rice (cooked),Cua,pʌŋ,aa_prop_50_0_train:rice (cooked):1797,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Gorum,gagaʔ,aa_prop_50_0_train:rice (cooked):1784,aa_prop_50_0_train:rice (cooked):3
aa_prop_50_0_train,rice (cooked),Gorum,taŋk,aa_prop_50_0_train:rice (cooked):1785,aa_prop_50_0_train:rice (cooked):7
aa_prop_50_0_train,rice (cooked),Gorum,go̰saŋ,aa_prop_50_0_train:rice (cooked):1786,aa_prop_50_0_train:rice (cooked):4
aa_prop_50_0_train,rice (cooked),Halang,pɔar,aa_prop_50_0_train:rice (cooked):1794,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Idu,pâ̰ː,aa_prop_50_0_train:rice (cooked):1773,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),In,do̰ːj,aa_prop_50_0_train:rice (cooked):1775,aa_prop_50_0_train:rice (cooked):2
aa_prop_50_0_train,rice (cooked),Jeh,pɔːl,aa_prop_50_0_train:rice (cooked):1794,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Jru-Laven,ʔʌːp,aa_prop_50_0_train:rice (cooked):1798,aa_prop_50_0_train:rice (cooked):3
aa_prop_50_0_train,rice (cooked),Karii,nan ,aa_prop_50_0_train:rice (cooked):1793,aa_prop_50_0_train:rice (cooked):4
aa_prop_50_0_train,rice (cooked),Katang,doːj,aa_prop_50_0_train:rice (cooked):1775,aa_prop_50_0_train:rice (cooked):2
aa_prop_50_0_train,rice (cooked),Katu-AnDiem,canaː,aa_prop_50_0_train:rice (cooked):1782,aa_prop_50_0_train:rice (cooked):4
aa_prop_50_0_train,rice (cooked),Kharia,pɛʔ,aa_prop_50_0_train:rice (cooked):1787,aa_prop_50_0_train:rice (cooked):1
aa_prop_50_0_train,rice (cooked),Khasi,ɟaː,aa_prop_50_0_train:rice (cooked):1777,aa_prop_50_0_train:rice (cooked):4
aa_prop_50_0_train,rice (cooked),Khmer-Standard,baːj,aa_prop_50_0_train:rice (cooked):1778,aa_prop_50_0_train:rice (cooked):5
aa_prop_50_0_train,rice (cooked),Khmer-Surin,baːj,aa_prop_50_0_train:rice (cooked):1778,aa_prop_50_0_train:rice (cooked):5
aa_prop_50_0_train,rice (cooked),Khmu-Cuang,mah,aa_prop_50_0_train:rice (cooked):1779,aa_prop_50_0_train:rice (cooked):6
aa_prop_50_0_train,rice (cooked),Khmu-Yuan,màh,aa_prop_50_0_train:rice (cooked):1779,aa_prop_50_0_train:rice (cooked):6
aa_prop_50_0_train,rice (cooked),Kui(Huffman1979),doːj,aa_prop_50_0_train:rice (cooked):1775,aa_prop_50_0_train:rice (cooked):2
aa_prop_50_0_train,rice (cooked),Kui(Sriwises1978),doːj,aa_prop_50_0_train:rice (cooked):1775,aa_prop_50_0_train:rice (cooked):2
