language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Quueyu	quey1238	breast	12		ŋi⁵⁵_nɛ⁵⁵	1399	ŋ i n ɛ	
Dhimal	dhim1246	breast	12		tumta	1537	t u m t a	
Apatari	apat1240	breast	12		ańíŋ	1399	a nʲ i ŋ	
Jirel	jire1238	breast	12		ṭhaŋ_L¹	481	ʈ h a ŋ	
Old Chinese	oldc1244	breast	12		noʔ	1399	n o ʔ	
Idu	idum1241	breast	12		ńo¹_bi²	1399	nʲ o b i	
Lhota	loth1237	breast	12		širo_	895	ʃ i r o	
Lushai	lush1249	breast	12		hnu-teː	1399	h n u t eː	
Lepcha	lepc1244	breast	12		nyen	1385	n y e n	
Rourou	nusu1239	breast	12		_pho⁴²	705	pʰ o	
Dulong	drun1238	breast	12		nuːŋ⁵⁵	1399	n uː ŋ	
Tangkul	tang1336	breast	12		naror	1399	n a r o r	
Kulung	kulu1253	breast	12		cu	360	ts u	
Ersu	ersu1241	breast	12		ńo⁵⁵_ńo⁵⁵	1399	nʲ o nʲ o	
Ao-Mongsen	mong1332	breast	12		mama	1403	m a m a	
Sherpa	sher1255	breast	12		num_LR	1399	n u m	
Rawang	rawa1265	breast	12		nuŋ	1399	n u ŋ	
Bokar	bori1243	breast	12		a_ću	360	a tsʲ u	
Hmar	hmar1241	breast	12		aːwm	729	aː w m	
Nusu	nusu1239	breast	12		nɨ⁵⁵_nɨ³¹_jɔ	893	n ɨ n ɨ j ɔ	
Alike Tibetan	amdo1237	breast	12		nə_mä	1399	n ə m æ	
Shixing	shix1238	breast	12		ńu⁵⁵_ńu³³	1399	nʲ u nʲ u	
Ninglang-Naxi	naxi1245	breast	12		ńu³¹_bi³³	1399	nʲ u b i	
Khaling	khal1275	breast	12		cünbren_L	360	ts y n b r e n	
Written Tibetan	tibe1272	breast	12		nu_ma	1399	n u m a	
Batang Tibetan	kham1282	breast	12		ńâ⁵⁵_ńâʔ⁵	1385	nʲ a nʲ a ʔ	
Gurung	guru1261	breast	12		ŋxe	1385	ŋ x e	
Lhasa Tibetan	tibe1272	breast	12		o¹³_ma⁵⁵_EE	1399	o m a	
Garo	garo1247	breast	12		cel	728	ts e l	
Limbu	limb1266	breast	12		nu	1399	n u	
Motuo-M	dakp1242	breast	12		nu	1399	n u	
Tujia	nort2732	breast	12		man⁴	1271	m a n	
Beijing	mand1415	breast	12		rǔfáŋ	1399	r u f a ŋ	
Zhaba	zhab1238	breast	12		nau⁵⁵	1399	n a u	
Kaike	kaik1246	breast	12		homã	1271	h o m ã ∼	
Jinuo	youl1235	breast	12		mɛ⁴⁴_po⁴²	705	m ɛ p o	
Serdukpen	sher1257	breast	12		ńuŋ	1399	nʲ u ŋ	
Namuzi	namu1246	breast	12		ńy³³_ńy⁵⁵	1399	nʲ y nʲ y	
Xiaxe Tibetan	amdo1237	breast	12		nə_ma	1399	n ə m a	
Lüsu	lisu1250	breast	12		ʒ̣æ³³_ńü⁵³	1399	ʒ æ nʲ y	
Liangmai	lian1251	breast	12		tana	1399	t a n a	
Dimasa	dima1251	breast	12		abo	705	a b o	
N-Qiang	nort2722	breast	12		pa_pa	705	p a p a	
Lijiang-Naxi	lich1241	breast	12		ə⁵⁵_po³¹	705	ə p o	
Zeme	zeme1240	breast	12		mituŋ	145	m i t u ŋ	
Jingpo	kach1280	breast	12		tšu̲ʔ⁵⁵	360	t ʃ u ʔ	
Bodo	bodo1269	breast	12		abu	705	a b u	
Burmese	nucl1310	breast	12		nui	1399	n u i	
Horpa	horp1239	breast	12		łhə	894	ɬ h ə	
Ao-Chungli	chon1286	breast	12		mama	1403	m a m a	
Padam	pada1257	breast	12		a-ńun	1399	a nʲ u n	
Bola	pela1242	breast	12		nau³⁵	1399	n a u	
Guiqiong	guiq1238	breast	12		ni⁵⁵_ni⁵⁵	1399	n i n i	
Hmar	hmar1241	breast	12		neːneː	1385	n eː n eː	
Hakka	hakk1236	breast	12		nen⁴_gu¹	1385	n e n g u	
Beijing	mand1415	breast	12		nǎi	1385	n a i	
Fuzhou	mind1253	breast	12		neiŋ⁵²	1385	n e i ŋ	
Quueyu	quey1238	egg	25		rgə¹³_ŋa⁵⁵_TI	14	r g ə ŋ a	
Dhimal	dhim1246	egg	25		tui	1547	t u i	
Apatari	apat1240	egg	25		pàpu	747	p a p u	
Jirel	jire1238	egg	25		go_L¹ŋa_L¹	682	g o ŋ a	
Old Chinese	oldc1244	egg	25		rhōnʔ	1488	rʰ oː n ʔ	
Idu	idum1241	egg	25		ća¹	163	tsʲ a	
Lhota	loth1237	egg	25		hoːno_echhɨ	341	h oː n o e tʃʰ ɨ	
Lushai	lush1249	egg	25		tui	1547	t u i	
Lepcha	lepc1244	egg	25		a-ti	1547	a t i	
Sgaw	sgaw1245	egg	25		ʔəd̄ĩʔ⁵³	1547	ʔ ə d̄ ĩ ∼ ʔ	
Rourou	nusu1239	egg	25		tɨ⁵⁵_vu³⁵	682	t ɨ v u	
Dulong	drun1238	egg	25		ka⁵⁵_lɨm⁵³	426	k a l ɨ m	
Tangkul	tang1336	egg	25		harra	1488	h a r r a	
Pa'O	paok1235	egg	25		ʔadi⁴⁴	1547	ʔ a d i	
Kulung	kulu1253	egg	25		waːdi	1547	w aː d i	
Geker	geko1235	egg	25		t̯a³³_ḍʒɨʔ⁵³	1547	ʈ a ɖʐ ɨ ʔ	
Ersu	ersu1241	egg	25		cɛ⁵⁵	163	ts ɛ	
Ao-Mongsen	mong1332	egg	25		ansɨ	163	a n s ɨ	
Sherpa	sher1255	egg	25		mendok_LR	916	m e n d o k	
Rawang	rawa1265	egg	25		əšat	745	ə ʃ a t	
Bokar	bori1243	egg	25		pɨ_pɨ	747	p ɨ p ɨ	
Hmar	hmar1241	egg	25		artui	1547	a r t u i	
Nusu	nusu1239	egg	25		ʔu³¹	682	ʔ u	
Geba	geba1237	egg	25		ʔədi²²	1547	ʔ ə d i	
Manu	manu1255	egg	25		di³³	1547	d i	
Alike Tibetan	amdo1237	egg	25		wśar_rgoŋ_EE	682	w sʲ a r r g o ŋ	
Shixing	shix1238	egg	25		rɛ³³_ʁo³⁵	1488	r ɛ ʁ o	
Ninglang-Naxi	naxi1245	egg	25		o¹³	682	o	
Khaling	khal1275	egg	25		ti_L	1547	t i	
W. Kayah	west2409	egg	25		die¹¹	1547	d i e	
Written Tibetan	tibe1272	egg	25		sgo_ŋa	682	s g o ŋ a	
Batang Tibetan	kham1282	egg	25		gũ¹³_ŋaʔ⁵³	682	g ũ ∼ ŋ a ʔ	
Gurung	guru1261	egg	25		phũ²	981	pʰ ũ ∼	
Lhasa Tibetan	tibe1272	egg	25		ko¹³_ŋa⁵⁵	682	k o ŋ a	
Garo	garo1247	egg	25		do-baci	1547	d o b a ts i	
Hill-Miri	nyis1236	egg	25		pɨp	747	p ɨ p	
Limbu	limb1266	egg	25		thiːn	1547	tʰ iː n	
Hakka	hakk1236	egg	25		lon³	1488	l o n	
Motuo-M	dakp1242	egg	25		go_tham	682	g o tʰ a m	
Tujia	nort2732	egg	25		a¹_lie¹	398	a l i e	
Beijing	mand1415	egg	25		luǎn	1488	l u a n	
Zhaba	zhab1238	egg	25		a²¹_u⁵⁵	682	a u	
Kaike	kaik1246	egg	25		ka_pum	981	k a p u m	
Yintale	yint1235	egg	25		dɛ⁴⁴	1547	d ɛ	
Jinuo	youl1235	egg	25		a⁴⁴_vu³³	682	a v u	
Serdukpen	sher1257	egg	25		phicha-khlom	426	pʰ i tsʰ a kʰ l o m	
Namuzi	namu1246	egg	25		ɦɛ̲⁵⁵_ɣo⁵⁵	1488	ɦ ɛ ɣ o	
Xiaxe Tibetan	amdo1237	egg	25		goŋ_ŋa	682	g o ŋ ŋ a	
Lüsu	lisu1250	egg	25		ɣua³³_ću⁵³	163	ɣ u a tsʲ u	
Liangmai	lian1251	egg	25		maruibum	981	m a r u i b u m	
Dimasa	dima1251	egg	25		daodi	1547	d a o d i	
Yeinbaw	yinb1236	egg	25		cu⁵⁵	1547	ts u	
N-Qiang	nort2722	egg	25		ći_wəst	163	tsʲ i w ə s t	
Lijiang-Naxi	lich1241	egg	25		kv³³_EE	682	k v	
Zeme	zeme1240	egg	25		nruibum	981	n r u i b u m	
Jingpo	kach1280	egg	25		ti³¹	1547	t i	
Fuzhou	mind1253	egg	25		louŋ²⁴²	1488	l o u ŋ	
Burmese	nucl1310	egg	25		u	682	u	
Horpa	horp1239	egg	25		zgə_ŋa_TIB	15	z g ə ŋ a	
Ao-Chungli	chon1286	egg	25		aentzɨ	341	a e n t z ɨ	
Padam	pada1257	egg	25		a-pɨ	747	a p ɨ	
Bola	pela1242	egg	25		u̲³⁵	682	u	
Guiqiong	guiq1238	egg	25		na³³_ʃɨ⁵³	163	n a ʃ ɨ	
Jirel	jire1238	egg	25		go_L¹ŋa_L¹	704	g o ŋ a	
Rourou	nusu1239	egg	25		tɨ⁵⁵_vu³⁵	1547	t ɨ v u	
Written Tibetan	tibe1272	egg	25		sgo_ŋa	704	s g o ŋ a	
Batang Tibetan	kham1282	egg	25		gũ¹³_ŋaʔ⁵³	704	g ũ ∼ ŋ a ʔ	
Lhasa Tibetan	tibe1272	egg	25		ko¹³_ŋa⁵⁵	704	k o ŋ a	
Beijing	mand1415	egg	25		dàn	1340	d a n	
Xiaxe Tibetan	amdo1237	egg	25		goŋ_ŋa	704	g o ŋ ŋ a	
N-Qiang	nort2722	fish	31		ʁʒə	922	ʁ ʒ ə	
Horpa	horp1239	fish	31		ʁjə	922	ʁ j ə	
Guiqiong	guiq1238	fish	31		tʃɨ⁵³_ńi⁵³	626	tʃ ɨ nʲ i	
Quueyu	quey1238	fish	31		ńa¹³_TIB	18	nʲ a	
Dhimal	dhim1246	fish	31		heya	626	h e y a	
Apatari	apat1240	fish	31		ŋi	626	ŋ i	
Jirel	jire1238	fish	31		ńa_L²	626	nʲ a	
Old Chinese	oldc1244	fish	31		ŋha	626	ŋʰ a	
Idu	idum1241	fish	31		a¹_ŋa¹	626	a ŋ a	
Lhota	loth1237	fish	31		oːŋo	626	oː ŋ o	
Lushai	lush1249	fish	31		sa-ŋha	626	s a ŋʰ a	
Lepcha	lepc1244	fish	31		ŋo	626	ŋ o	
Sgaw	sgaw1245	fish	31		ńãʔ⁵³	626	nʲ ã ∼ ʔ	
Rourou	nusu1239	fish	31		ŋo³¹_kõ⁵⁵	626	ŋ o k õ ∼	
