language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Erzya		animal	619		ʑverʲ	1	ʑ v e rʲ	
Erzya		animal	619		rɑkʃɑ	2321	r ɑ k ʃ ɑ	
Ingrian		animal	619		elog̊ɑz	2317	e l o ɡ̥ ɑ z	
Komi-Permyak		animal	619		vɤrpi	2326	v ɤ r p i	
Komi-Zyrian		animal	619		zvʲer	1	z vʲ e r	
Komi-Zyrian		animal	619		pemɤs	2324	p e m ɤ s	
Nganasan		animal	619		dʲɑməðə	2328	dʲ ɑ m ə ð ə	
Selkup		animal	619		suːrəm	2323	s uː r ə m	
Udmurt		animal	619		pɤjʃur	2325	p ɤ j ʃ u r	
Erzya		breast	1402		meʃtʲe	2422	m e ʃ tʲ e	
Erzya		breast	1402		potʲe	2428	p o tʲ e	
Ingrian		breast	1402		rind̥ɑ	2421	r i n d̥ ɑ	
Komi-Permyak		breast	1402		moros	2424	m o r o s	
Komi-Zyrian		breast	1402		morɤs	2424	m o r ɤ s	
Nganasan		breast	1402		ɕinɕə	2429	ɕ i n ɕ ə	
Udmurt		breast	1402		gɑdʲ	2425	ɡ ɑ dʲ	
Selkup		breast	1402		kɯːlə	2427	k ɯː l ə	
Erzya		breathe	1407		ʎekɕems	2432	ʎ e k ɕ e m s	
Ingrian		breathe	1407		heŋg̊ittæː	2430	h e ŋ ɡ̥ i t t æː	
Komi-Permyak		breathe	1407		lolɑvnɯ	2434	l o l ɑ v n ɯ	
Komi-Zyrian		breathe	1407		lolɑvnɯ	2434	l o l ɑ v n ɯ	
Nganasan		breathe	1407		bɑʧədʲɑ	2431	b ɑ tʃ ə dʲ ɑ	
Selkup		breathe	1407		kuə̠j	6	k u ə̠ j	
Udmurt		breathe	1407		ʃokɑnɯ	2435	ʃ o k ɑ n ɯ	
Udmurt		breathe	1407		lulʥɯnɯ	2434	l u l dʑ ɯ n ɯ	
Erzya		die	1494		kuloms	2476	k u l o m s	
Ingrian		die	1494		koːllɑ	2476	k oː l l ɑ	
Komi-Permyak		die	1494		kuvnɯ	2476	k u v n ɯ	
Komi-Zyrian		die	1494		kuvnɯ	2476	k u v n ɯ	
Nganasan		die	1494		dʲɑŋgumsɑ	2478	dʲ ɑ ŋ ɡ u m s ɑ	
Selkup		die	1494		quː	2476	q uː	
Udmurt		die	1494		kulɯnɯ	2476	k u l ɯ n ɯ	
Nganasan		die	1494		kuədʲɑ	2476	k u ə dʲ ɑ	
Komi-Permyak		dog	2009		pon	11	p o n	
Erzya		dog	2009		piɲe	11	p i ɲ e	
Erzya		dog	2009		kiskɑ	2507	k i s k ɑ	
Ingrian		dog	2009		koirɑ	2505	k o i r ɑ	
Komi-Zyrian		dog	2009		pon	11	p o n	
Nganasan		dog	2009		bɑŋ	11	b ɑ ŋ	
Selkup		dog	2009		kɤnɑŋ	2509	k ɤ n ɑ ŋ	
Udmurt		dog	2009		punɯ	11	p u n ɯ	
Erzya		fear	1419		peʎems	18	p e ʎ e m s	
Ingrian		fear	1419		pølæd̥æ	18	p ø l æ d̥ æ	
Ingrian		fear	1419		hervid̥æ	2590	h e r v i d̥ æ	
Komi-Permyak		fear	1419		povnɯ	2583	p o v n ɯ	
Komi-Zyrian		fear	1419		povnɯ	2583	p o v n ɯ	
Nganasan		fear	1419		hɯlɯmsɯ	17	h ɯ l ɯ m s ɯ	
Selkup		fear	1419		enə	2589	e n ə	
Udmurt		fear	1419		kɯʃkɑnɯ	16	k ɯ ʃ k ɑ n ɯ	
Udmurt		fear	1419		kurdɑnɯ	16	k u r d ɑ n ɯ	
Komi-Permyak		fly	1441		lebɑvnɯ	2651	l e b ɑ v n ɯ	
Erzya		fly	1441		ʎivtʲɑms	2649	ʎ i v tʲ ɑ m s	
Ingrian		fly	1441		lentæː	2648	l e n t æː	
