language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Adnyamathanha	adny1235	AND	3		adni	202	a d n i	
Arabana	arab1267	AND	3		ncuɖu	204	n c u ɖ u	
Yugambeh-Bandjalang	band1339	AND	3		ŋula	220	ŋ u l a	
Dhangu	dhan1270	AND	3		ga	223	g a	
Dhuwal	dhuw1249	AND	3		ga	223	g a	
Dieri	dier1241	AND	3		ja	225	j a	
Dyaabugay	dyaa1242	AND	3		cata	181	c a t a	
Djambarrpuyngu	djam1256	AND	3		ga	223	g a	
Djinang	djin1253	AND	3		a	224	a	
Gamilaraay	gami1243	AND	3		jilːibu	1	j i lː i b u	
Kumbainggar	kumb1268	AND	3		garaː	198	g a r aː	
Kumbainggar	kumb1268	AND	3		waw	198	w a w	
Kumbainggar	kumb1268	AND	3		jurga	198	j u r g a	
Gupapuyngu	gupa1247	AND	3		ga	223	g a	
Gurindji	guri1247	AND	3		purpur	185	p u r p u r	
Guyani	guya1249	AND	3		cudɹu	213	c u d ɹ u	
Guyani	guya1249	AND	3		puntuna	213	p u n t u n a	
Guyani	guya1249	AND	3		cunpanalu	213	c u n p a n a l u	
Djiwarli	djiw1241	AND	3		cibi	195	c i b i	
Kalkutung	kalk1246	AND	3		jana	193	j a n a	
Gamilaraay	gami1243	AND	3		jilːibu	212	j i lː i b u	
Karadjeri	kara1476	AND	3		pa	211	p a	
Kartujarra	kart1247	AND	3		wituka	218	w i t u k a	
Kaurna	kaur1267	AND	3		kuma	201	k u m a	
Kukatja	kuka1246	AND	3		kamu	189	k a m u	
Kuku-Yalanji	kuku1273	AND	3		ŋara	191	ŋ a r a	
Gurdjar	gurd1238	AND	3		ar	191	a r	
Kuuku-Ya'u	kuuk1238	AND	3		kuji	180	k u j i	
Kala Lagaw Ya	kala1377	AND	3		a	224	a	
Martu Wangka	mart1256	AND	3		ka	223	k a	
Martu Wangka	mart1256	AND	3		kaː	223	k aː	
Muruwari	muru1266	AND	3		t̪aka	207	t̪ a k a	
Ngaanyatjarra	ngaa1240	AND	3		ka	223	k a	
Lower Riverland	lowe1402	AND	3		meːto	200	m eː t o	
Lower Riverland	lowe1402	AND	3		metko	200	m e t k o	
Ngamini	ngam1284	AND	3		ja	225	j a	
Narrinyeri	narr1259	AND	3		uŋenaŋ	187	u ŋ e n a ŋ	
Northern Coastal Nyangumarta	nort2754	AND	3		pa	211	p a	
Nyamal	nyam1271	AND	3		pa	1	p a	
Nyangumarta	nyan1301	AND	3		pa	211	p a	
Nyunga	nyun1247	AND	3		guɖciɹ	190	g u ɖ c i ɹ	
Paakantyi	darl1243	AND	3		ŋa	184	ŋ a	
Panytyima	pany1241	AND	3		kunu	203	k u n u	
Banggarla	bang1339	AND	3		into	215	i n t o	
Bayungu	bayu1240	AND	3		cibi	195	c i b i	
Pitjantjatjara	pitj1243	AND	3		munu	221	m u n u	
Ritarungo	rita1239	AND	3		bili	182	b i l i	
Dhalandji	dhal1245	AND	3		cibi	195	c i b i	
Dhargari	dhar1247	AND	3		paɹu	196	p a ɹ u	
Wagaya	waga1260	AND	3		pa	211	p a	
Warlpiri	warl1254	AND	3		manu	221	m a n u	
Wanman	wanm1242	AND	3		kamu	189	k a m u	
Wariyangga	wari1262	AND	3		cipi	195	c i p i	
Warumungu	waru1265	AND	3		kami	189	k a m i	
Warumungu	waru1265	AND	3		kapi	189	k a p i	
Wathawurrung	wath1238	AND	3		baː	211	b aː	
Wik-Mungkan	wikm1247	AND	3		aʔ	224	a ʔ	
Wiradhuri	wira1262	AND	3		gan̪aŋ	217	g a n̪ a ŋ	
Wirangu-Nauo	wira1260	AND	3		ba	211	b a	
Yan-nhangu	yann1237	AND	3		ga	223	g a	
Yandruwandha	yand1253	AND	3		ja	225	j a	
Yandruwandha	yand1253	AND	3		ŋa	225	ŋ a	
Yawarawarga	yawa1258	AND	3		ŋoka	205	ŋ o k a	
Yindjibarndi	yind1247	AND	3		mundu	214	m u n d u	
Yulparitja	yulp1238	AND	3		kamu	189	k a m u	
Yuwaalaraay	yuwa1242	AND	3		gaːlan̪a	216	g aː l a n̪ a	
Adnyamathanha	adny1235	AT	5		ŋa	527	ŋ a	
Dhangu	dhan1270	AT	5		ŋa	527	ŋ a	
Dhuwal	dhuw1249	AT	5		ŋa	527	ŋ a	
Dieri	dier1241	AT	5		ŋu	523	ŋ u	
Dyaabugay	dyaa1242	AT	5		la	516	l a	
