language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Adnyamathanha	adny1235	BELLY	8		waɭa	770	w a ɭ a	
Alyawarr	alya1239	BELLY	8		atna_alta	791	a t n a a l t a	
Alyawarr	alya1239	BELLY	8		atneʈ	791	a t n e ʈ	
Arabana	arab1267	BELLY	8		kudnaɖi	787	k u d n a ɖ i	
Yugambeh-Bandjalang	band1339	BELLY	8		doːlgo	801	d oː l g o	
Dhangu	dhan1270	BELLY	8		d̪ulmu	749	d̪ u l m u	
Dhuwal	dhuw1249	BELLY	8		wuwaʔ	751	w u w a ʔ	
Dieri	dier1241	BELLY	8		manda	754	m a n d a	
Dyaabugay	dyaa1242	BELLY	8		balgu	788	b a l g u	
Djambarrpuyngu	djam1256	BELLY	8		d̪ulmu	751	d̪ u l m u	
Djinang	djin1253	BELLY	8		budciri	750	b u d c i r i	
Gamilaraay	gami1243	BELLY	8		mubal	761	m u b a l	
Kumbainggar	kumb1268	BELLY	8		buluːɲ	779	b u l uː ɲ	
Gupapuyngu	gupa1247	BELLY	8		wuwaʔ	751	w u w a ʔ	
Gurindji	guri1247	BELLY	8		macul	746	m a c u l	
Guyani	guya1249	BELLY	8		kudnaŋampi	743	k u d n a ŋ a m p i	
Sydney	sydn1236	BELLY	8		uga	782	u g a	
Jaru	jaru1254	BELLY	8		munda	746	m u n d a	
Djiwarli	djiw1241	BELLY	8		ŋaɭu	807	ŋ a ɭ u	
Kalkutung	kalk1246	BELLY	8		putu	786	p u t u	
Gamilaraay	gami1243	BELLY	8		mubal	761	m u b a l	
Karadjeri	kara1476	BELLY	8		ŋaɭu	774	ŋ a ɭ u	
Kartujarra	kart1247	BELLY	8		ɲuɖu	777	ɲ u ɖ u	
Kaurna	kaur1267	BELLY	8		munto	746	m u n t o	
Kukatja	kuka1246	BELLY	8		munda	746	m u n d a	
Kuku-Yalanji	kuku1273	BELLY	8		waɹal	820	w a ɹ a l	
Gurdjar	gurd1238	BELLY	8		woːɹɣ	814	w oː ɹ ɣ	
Gurdjar	gurd1238	BELLY	8		noːkir	814	n oː k i r	
Kuuku-Ya'u	kuuk1238	BELLY	8		kapanta	744	k a p a n t a	
Kala Lagaw Ya	kala1377	BELLY	8		ieɹa	748	i e ɹ a	
Margany	marg1253	BELLY	8		baʈi	824	b a ʈ i	
Martu Wangka	mart1256	BELLY	8		wiɭa	739	w i ɭ a	
Mudburra	mudb1240	BELLY	8		macula	765	m a c u l a	
Muruwari	muru1266	BELLY	8		dugu	782	d u g u	
Ngaanyatjarra	ngaa1240	BELLY	8		tcuni	821	t c u n i	
Lower Riverland	lowe1402	BELLY	8		məounko	799	m ə o u n k o	
Ngamini	ngam1284	BELLY	8		tunɹu	759	t u n ɹ u	
Ngarinman	ngar1235	BELLY	8		lugu	766	l u g u	
Ngarluma	ngar1287	BELLY	8		puŋa	807	p u ŋ a	
Narrinyeri	narr1259	BELLY	8		maŋkeɹi	760	m a ŋ k e ɹ i	
Northern Coastal Nyangumarta	nort2754	BELLY	8		ŋunta_pini	796	ŋ u n t a p i n i	
Nyamal	nyam1271	BELLY	8		ŋaɭo	807	ŋ a ɭ o	
Nyangumarta	nyan1301	BELLY	8		ŋaɭu	763	ŋ a ɭ u	
Nyunga	nyun1247	BELLY	8		coɹpul	758	c o ɹ p u l	
Paakantyi	darl1243	BELLY	8		gundu	755	g u n d u	
Panytyima	pany1241	BELLY	8		ŋaɭu	807	ŋ a ɭ u	
Banggarla	bang1339	BELLY	8		wurna	767	w u r n a	
Bayungu	bayu1240	BELLY	8		paɭuɲu	792	p a ɭ u ɲ u	
Pitjantjatjara	pitj1243	BELLY	8		cuni	821	c u n i	
Pitjantjatjara	pitj1243	BELLY	8		mukala	821	m u k a l a	
Pitta Pitta	pitt1247	BELLY	8		cuɳʈu	759	c u ɳ ʈ u	
Ritarungo	rita1239	BELLY	8		gulun	752	g u l u n	
Dhalandji	dhal1245	BELLY	8		paɭuɲu	792	p a ɭ u ɲ u	
Dhargari	dhar1247	BELLY	8		ŋaɭu	807	ŋ a ɭ u	
Wagaya	waga1260	BELLY	8		utal	789	u t a l	
Ngura	ngur1261	BELLY	8		ŋajimala	781	ŋ a j i m a l a	
Warlpiri	warl1254	BELLY	8		mijalu	757	m i j a l u	
Wanman	wanm1242	BELLY	8		ɲuɹu	777	ɲ u ɹ u	
Wariyangga	wari1262	BELLY	8		pucu	750	p u c u	
Warumungu	waru1265	BELLY	8		munkːu	747	m u n kː u	
Wathawurrung	wath1238	BELLY	8		duŋ	773	d u ŋ	
Wik-Mungkan	wikm1247	BELLY	8		t̪ip	797	t̪ i p	
Wiradhuri	wira1262	BELLY	8		binci	764	b i n c i	
Wirangu-Nauo	wira1260	BELLY	8		waɳa	769	w a ɳ a	
Yan-nhangu	yann1237	BELLY	8		ŋaɹu	753	ŋ a ɹ u	
Yandruwandha	yand1253	BELLY	8		tundɹu	759	t u n d ɹ u	
Yawarawarga	yawa1258	BELLY	8		bilːikudna	779	b i lː i k u d n a	
Yindjibarndi	yind1247	BELLY	8		ŋaɭu	807	ŋ a ɭ u	
Yorta Yorta	yort1237	BELLY	8		buli	779	b u l i	
Yulparitja	yulp1238	BELLY	8		cuni	821	c u n i	
Yuwaalaraay	yuwa1242	BELLY	8		mubal	761	m u b a l	
Adnyamathanha	adny1235	BIG	9		ŋaɭaːka	949	ŋ a ɭ aː k a	
Alyawarr	alya1239	BIG	9		ilkʷa	927	i l kʷ a	
Arabana	arab1267	BIG	9		katciwiɹi	954	k a t c i w i ɹ i	
Yugambeh-Bandjalang	band1339	BIG	9		gidjoːn	990	g i d j oː n	
Dhangu	dhan1270	BIG	9		bat̪ala	933	b a t̪ a l a	
Sydney	sydn1236	BIG	9		murj	962	m u r j	
Dhuwal	dhuw1249	BIG	9		ɖumur	929	ɖ u m u r	
Dieri	dier1241	BIG	9		piɳa	936	p i ɳ a	
Dyaabugay	dyaa1242	BIG	9		baŋgal	951	b a ŋ g a l	
Djambarrpuyngu	djam1256	BIG	9		bat̪ala	946	b a t̪ a l a	
Djinang	djin1253	BIG	9		maɳmiɭiŋ	934	m a ɳ m i ɭ i ŋ	
Gamilaraay	gami1243	BIG	9		bidi	967	b i d i	
Kumbainggar	kumb1268	BIG	9		barwaj	981	b a r w a j	
Gupapuyngu	gupa1247	BIG	9		d̪amburu	929	d̪ a m b u r u	
Gurindji	guri1247	BIG	9		caŋkani	939	c a ŋ k a n i	
Guyani	guya1249	BIG	9		ŋuɭa	950	ŋ u ɭ a	
Sydney	sydn1236	BIG	9		murj	962	m u r j	
Jaru	jaru1254	BIG	9		ambi	947	a m b i	
Djiwarli	djiw1241	BIG	9		paɳka	932	p a ɳ k a	
Kalkutung	kalk1246	BIG	9		jaɳmaŋu	973	j a ɳ m a ŋ u	
Gamilaraay	gami1243	BIG	9		buɹal	967	b u ɹ a l	
Karadjeri	kara1476	BIG	9		wuʈu	941	w u ʈ u	
Kartujarra	kart1247	BIG	9		macuwaʈa	925	m a c u w a ʈ a	
Kaurna	kaur1267	BIG	9		tauaɹa	943	t a u a ɹ a	
Kaurna	kaur1267	BIG	9		paʈo	943	p a ʈ o	
Kukatja	kuka1246	BIG	9		matcu	925	m a t c u	
Kuku-Yalanji	kuku1273	BIG	9		jalbau	914	j a l b a u	
Kuku-Yalanji	kuku1273	BIG	9		juku	914	j u k u	
Kuku-Yalanji	kuku1273	BIG	9		jabaraban	914	j a b a r a b a n	
Gurdjar	gurd1238	BIG	9		ŋkuaːt̪	1009	ŋ k u aː t̪	
Gurdjar	gurd1238	BIG	9		ɲaːmil	1009	ɲ aː m i l	
Gurdjar	gurd1238	BIG	9		ʈhoɖ	1009	ʈ h o ɖ	
Kuuku-Ya'u	kuuk1238	BIG	9		mukan	987	m u k a n	
Kala Lagaw Ya	kala1377	BIG	9		koi	931	k o i	
Margany	marg1253	BIG	9		wanba	937	w a n b a	
Martu Wangka	mart1256	BIG	9		caɭu	928	c a ɭ u	
Mudburra	mudb1240	BIG	9		dica	942	d i c a	
Muruwari	muru1266	BIG	9		t̪aːta	974	t̪ aː t a	
Ngaanyatjarra	ngaa1240	BIG	9		tcukumunu	926	t c u k u m u n u	
Lower Riverland	lowe1402	BIG	9		jeɳko	998	j e ɳ k o	
Ngamini	ngam1284	BIG	9		piɳa	936	p i ɳ a	
Ngarinman	ngar1235	BIG	9		ŋamaɲan	948	ŋ a m a ɲ a n	
Ngarluma	ngar1287	BIG	9		mirga	991	m i r g a	
Narrinyeri	narr1259	BIG	9		gɹantali	955	g ɹ a n t a l i	
Northern Coastal Nyangumarta	nort2754	BIG	9		wiʈu	941	w i ʈ u	
Nyamal	nyam1271	BIG	9		boːta	970	b oː t a	
Nyangumarta	nyan1301	BIG	9		wiʈu	941	w i ʈ u	
Nyunga	nyun1247	BIG	9		ŋoːmon	935	ŋ oː m o n	
Paakantyi	darl1243	BIG	9		weʈoː	941	w e ʈ oː	
Panytyima	pany1241	BIG	9		cilira	1008	c i l i r a	
Banggarla	bang1339	BIG	9		minundoː	953	m i n u n d oː	
Bayungu	bayu1240	BIG	9		miɖali	945	m i ɖ a l i	
Pitjantjatjara	pitj1243	BIG	9		puɭka	927	p u ɭ k a	
Pitta Pitta	pitt1247	BIG	9		maŋkura	980	m a ŋ k u r a	
Ritarungo	rita1239	BIG	9		d̪aɹpal	929	d̪ a ɹ p a l	
Dhalandji	dhal1245	BIG	9		miɖali	945	m i ɖ a l i	
Dhargari	dhar1247	BIG	9		paʈga	927	p a ʈ g a	
Wagaya	waga1260	BIG	9		peʈip	995	p e ʈ i p	
Ngura	ngur1261	BIG	9		miga	944	m i g a	
Warlpiri	warl1254	BIG	9		wiɹi	938	w i ɹ i	
Wanman	wanm1242	BIG	9		cuma	965	c u m a	
Wariyangga	wari1262	BIG	9		miɖa	945	m i ɖ a	
Warumungu	waru1265	BIG	9		kumpːu	930	k u m pː u	
Wathawurrung	wath1238	BIG	9		didabil	957	d i d a b i l	
Wik-Mungkan	wikm1247	BIG	9		piːʔan	983	p iː ʔ a n	
Wiradhuri	wira1262	BIG	9		binaːl	968	b i n aː l	
Wirangu-Nauo	wira1260	BIG	9		baŋaɹi	951	b a ŋ a ɹ i	
Yan-nhangu	yann1237	BIG	9		ɖumuru	946	ɖ u m u r u	
Yandruwandha	yand1253	BIG	9		piɳa	936	p i ɳ a	
Yawarawarga	yawa1258	BIG	9		piɳa	936	p i ɳ a	
Yindjibarndi	yind1247	BIG	9		wacigaɖa	904	w a c i g a ɖ a	
Yorta Yorta	yort1237	BIG	9		duŋudca	966	d u ŋ u d c a	
Yulparitja	yulp1238	BIG	9		caɭu	928	c a ɭ u	
Yuwaalaraay	yuwa1242	BIG	9		burul	967	b u r u l	
Yuwaalaraay	yuwa1242	BIG	9		bidi	967	b i d i	
Adnyamathanha	adny1235	BIRD	10		kuɹukuku	1012	k u ɹ u k u k u	
