language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Megleno_Romanian		cloud	1489		nor	42	n o r	
Istro_Romanian		cloud	1489		oblˈɒk	-305	o b l ˈɒ k	
Aromanian		cloud	1489		niˈor+ŭ	42	n i ˈo r + u	
Romanian		cloud	1489		nor	42	n o r	
Dalmatian		cloud	1489		nˈuvol	42	n ˈu v o l	
Friulian		cloud	1489		nuːl	42	n uː l	
Gardenese_Ladin		cloud	1489		nˈibl+a	42	n ˈi b l + a	
Fassano_Ladin		cloud	1489		nˈigol+a	42	n ˈi ɡ o l + a	
Rumantsch_Grischun		cloud	1489		nˈivəl	42	n ˈi v ə l	
Sursilvan_Romansh		cloud	1489		nˈibəl	42	n ˈi b ə l	
Surmiran_Romansh		cloud	1489		nˈɛjvəl	42	n ˈɛ j v ə l	
Vallader_Romansh		cloud	1489		nˈüvl+ə	42	n ˈy v l + ə	
Lanzo_Torinese_Piemontese		cloud	1489		nˈivul+a	42	n ˈi v u l + a	
Barbania_Piemontese		cloud	1489		nˈivul+a	42	n ˈi v u l + a	
Carmagnola_Piemontese		cloud	1489		nˈivul+a	42	n ˈi v u l + a	
Vercellese_Piemontese		cloud	1489		nˈiːwl+a	42	n ˈiː w l + a	
Ravennate_Romagnol		cloud	1489		nˈuvl+a	42	n ˈu v l + a	
Ferrarese_Emiliano		cloud	1489		nˈuval	42	n ˈu v a l	
Carpigiano_Emiliano		cloud	1489		nˈuvl+a	42	n ˈu v l + a	
Reggiano_Emiliano		cloud	1489		nˈovl+a	42	n ˈo v l + a	
Rapallo_Ligurian		cloud	1489		nˈüvːu+a	42	n ˈy vː u + a	
Genoese_Ligurian		cloud	1489		nˈüvi+a	42	n ˈy v i + a	
Stella_Ligurian		cloud	1489		nˈiːgɥ+a	42	n ˈiː ɡ ɥ + a	
Venice_Venetian		cloud	1489		nˈuvoev+a	42	n ˈu v o e v + a	
Primiero_Venetian		cloud	1489		nˈuvol+a	42	n ˈu v o l + a	
Bellunese_Venetian		cloud	1489		nˈuvol+a	42	n ˈu v o l + a	
Standard_Italian		cloud	1489		nˈuvol+a	42	n ˈu v o l + a	
Grosseto_Italian		cloud	1489		nˈuvol+a	42	n ˈu v o l + a	
Neapolitan		cloud	1489		nˈuvəl+ə	42	n ˈu v ə l + ə	
Logudorese		cloud	1489		nˈu+e	42	n ˈu + e	
Campidanese		cloud	1489		nuj	42	n u j	
Palermitan_Sicilian		cloud	1489		nˈuvul+a	42	n ˈu v u l + a	
Messinese_Sicilian		cloud	1489		nˈuvul+a	42	n ˈu v u l + a	
Catanian_Sicilian		cloud	1489		nˈuvul+a	42	n ˈu v u l + a	
South-Eastern_Sicilian		cloud	1489		nˈuvul+a	42	n ˈu v u l + a	
Central_Catalan		cloud	1489		nˈuβuɫ	42	n ˈu β u lˠ	
North-Western_Catalan		cloud	1489		nˈuβoɫ	42	n ˈu β o lˠ	
Minorcan_Catalan		cloud	1489		nivuɫ+ˈat	42	n i v u lˠ + ˈa t	
Castelló_de_la_Plana_Catalan		cloud	1489		nˈuvoɫ	42	n ˈu v o lˠ	
Valencian_Catalan		cloud	1489		nˈuβoɫ	42	n ˈu β o lˠ	
Manises_Catalan		cloud	1489		nˈuβoɫ	42	n ˈu β o lˠ	
Castilian_Spanish		cloud	1489		nˈuβ+e	42	n ˈu β + e	
Provençal_Occitan		cloud	1489		nˈiv+e	42	n ˈi v + e	
Megleno_Romanian		know	1410		šti+w	103	š t i + w	
Istro_Romanian		know	1410		šti	103	š t i	
Aromanian		know	1410		šti+w	103	š t i + w	
Romanian		know	1410		a+štˈi	103	a + š t ˈi	
Dalmatian		know	1410		sap+ˈar	104	s a p + ˈa r	
Friulian		know	1410		sav+ˈeː	104	s a v + ˈeː	
Gardenese_Ladin		know	1410		sav+ˈəj	104	s a v + ˈə j	
Fassano_Ladin		know	1410		sa+ˈer	104	s a + ˈe r	
Rumantsch_Grischun		know	1410		səv+ˈajr	104	s ə v + ˈa j r	
Sursilvan_Romansh		know	1410		səv+ˈer	104	s ə v + ˈe r	
Surmiran_Romansh		know	1410		səv+ˈɛkr	104	s ə v + ˈɛ k r	
Vallader_Romansh		know	1410		səv+ˈajr	104	s ə v + ˈa j r	
Lanzo_Torinese_Piemontese		know	1410		sav+ˈɛj	104	s a v + ˈɛ j	
Barbania_Piemontese		know	1410		sav+ˈɛj	104	s a v + ˈɛ j	
Carmagnola_Piemontese		know	1410		sav+ˈɛj	104	s a v + ˈɛ j	
Vercellese_Piemontese		know	1410		sav+ˈej	104	s a v + ˈe j	
Ravennate_Romagnol		know	1410		sav+ˈeː	104	s a v + ˈeː	
Ferrarese_Emiliano		know	1410		sa+ˈɛr	104	s a + ˈɛ r	
Carpigiano_Emiliano		know	1410		sav+ˈer	104	s a v + ˈe r	
Reggiano_Emiliano		know	1410		sav+ˈɛjr	104	s a v + ˈɛ j r	
Rapallo_Ligurian		know	1410		sav+ˈej	104	s a v + ˈe j	
Genoese_Ligurian		know	1410		sav+ˈeː	104	s a v + ˈeː	
Stella_Ligurian		know	1410		sav+ˈɛj	104	s a v + ˈɛ j	
Venice_Venetian		know	1410		sav+ˈe+r	104	s a v + ˈe + r	
Primiero_Venetian		know	1410		saer	104	s a e r	
Bellunese_Venetian		know	1410		sav+ˈer	104	s a v + ˈe r	
Standard_Italian		know	1410		sap+ˈe+re	104	s a p + ˈe + r e	
Grosseto_Italian		know	1410		sap+ˈe+re	104	s a p + ˈe + r e	
Neapolitan		know	1410		sap+ˈɛ	104	s a p + ˈɛ	
Logudorese		know	1410		isk+ˈi+re	103	i s k + ˈi + r e	
Campidanese		know	1410		šˈir+i	103	š ˈi r + i	
Palermitan_Sicilian		know	1410		sˈap+i+ɾi	104	s ˈa p + i + ɾ i	
Messinese_Sicilian		know	1410		sap+ˈi+ɾɨ	104	s a p + ˈi + ɾ ɨ	
