language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Alak	alk	beans/peas	9		ntaːk	163	n t aː k	ntak
Bahnar-Golar	bdq	beans/peas	9		təh	170	t ə h	t3h
Bahnar-Kontum	bdq	beans/peas	9		təh	170	t ə h	t3h
Bahnar-Pleiku	bdq	beans/peas	9		təh	170	t ə h	t3h
Brao	brb	beans/peas	9		ntaːk	163	n t aː k	ntak
Cua	cua	beans/peas	9		tuah	170	t ua h	tuah
Halang	hal	beans/peas	9		toh	170	t o h	toh
Jeh	jeh	beans/peas	9		tɔh	170	t ɔ h	toh
Jru-Laven	lbo	beans/peas	9		htaːk	163	h t aː k	htak
Nyaheun	nev	beans/peas	9		ttaːk	163	tt aː k	ttak
Rengao	ren	beans/peas	9		tɔh	163	t ɔ h	toh
Sedang	sed	beans/peas	9		tɔ	163	t ɔ	to
Sre	kpm	beans/peas	9		kʰoah	172	kʰ oa h	kh~oah
Stieng	sti	beans/peas	9		toh	170	t o h	toh
Bru-Talan	oog	beans/peas	9		tɔˀɔŋ	171	t ɔˀɔ ŋ	tooN
Bru-Ubon	bru	beans/peas	9		sətɔːŋ	171	s ə t ɔː ŋ	s3toN
In	irr	beans/peas	9		tɔ̰ːŋ	171	t ɔ̰ː ŋ	toN
Katang	kgd	beans/peas	9		hətɔːŋ	171	h ə t ɔː ŋ	h3toN
Katu-AnDiem	ktv	beans/peas	9		ʔatuoŋ	171	ʔ a t uo ŋ	7atuoN
Kui(Sriwises1978)	kdt	beans/peas	9		cətɔːŋ	171	c ə t ɔː ŋ	T3toN
Mankong	sss	beans/peas	9		sətɑːŋ	171	s ə t ɑː ŋ	s3taN
Nge'	ngt	beans/peas	9		tɔːŋ	171	t ɔː ŋ	toN
So-Khammouane	sss	beans/peas	9		citɑːŋ	171	c i t ɑː ŋ	TitaN
So-SakonNakhon	sss	beans/peas	9		citɑːŋ	171	c i t ɑː ŋ	TitaN
Souei-Saravan	kdt	beans/peas	9		sətɔːŋ	171	s ə t ɔː ŋ	s3toN
TaOi	tto	beans/peas	9		tɔːŋ	171	t ɔː ŋ	toN
Khasi	khi	beans/peas	9		rmbaːj	173	r m b aː j	rmbay
Pnar	pbv	beans/peas	9		tɔʔ	174	t ɔ ʔ	to7
War-Lamin	aml	beans/peas	9		pətɒʔ	174	p ə t ɒ ʔ	p3to7
Khmer-Surin	kxm	beans/peas	9		snɛːɁ	175	s n ɛː Ɂ	snE7
Khmer-Standard	khm	beans/peas	9		sɑndaek	163	s ɑ n d ae k	sandaek
Idu	tyh	beans/peas	9		duə̰̂j	176	d uə̰̂ j	du3y
Khmu-Cuang	kjg	beans/peas	9		sbaːj	173	s b aː j	sbay
Khmu-Yuan	kjg	beans/peas	9		péːj	173	p éː j	pey
Khmu-Yuan	kjg	beans/peas	9		síːpàːj	173	síː pàːj	sipay
Khmu-Yuan	kjg	beans/peas	9		tàp	158	t à p	tap
Mal-T'in	mlf	beans/peas	9		biaj	173	b ia j	biay
Bugan	bbh	beans/peas	9		ndoŋ⁵⁵	159	n d o ŋ	ndoN
Mang	zng	beans/peas	9		paː²ʑan⁶	160	p aː ʑ a n	paZan
Mon	mnw	beans/peas	9		boa	173	b oa	boa
Nyahkur	cbn	beans/peas	9		cʰrím	161	cʰ r í m	Th~rim
Gorum	pcj	beans/peas	9		sikɖiŋ	162	s i k ɖ i ŋ	sikdiN
Kharia	khr	beans/peas	9		ɔrsiŋ	164	ɔ r s i ŋ	orsiN
Santali	sat	beans/peas	9		malhan	165	m a l h a n	malhan
Lawa(Ratanakul)	lcp	beans/peas	9		pəlaom	166	p ə l ao m	p3laom
ManMet	mml	beans/peas	9		apʰai¹³sai³¹sɤʔ⁵³	173	a pʰai¹³ sai³¹ sɤʔ⁵³	aph~aisaiso7
Palaung-Dara'ang	pce	beans/peas	9		bləjlom	167	bləj lom	bl3ylom
Palaung-Kalaw	pce	beans/peas	9		ɓiloːŋ	167	ɓi loːŋ	piloN
Palaung-Namhsan	pce	beans/peas	9		rabaj	173	r a b a j	rabay
Riang-Sak	ril	beans/peas	9		rᵊɓɑj¹	173	rᵊ ɓ ɑ j	rpay
Karii	pkt	beans/peas	9		pɔːŋ	168	p ɔː ŋ	poN
Ruc	scb	beans/peas	9		kàjáːŋ	169	k à j áː ŋ	kayaN
Vietnamese	vie	beans/peas	9		đậu	170	đ a u	Du
Bahnar-Golar	bdq	brain	21		ʔŋɔːk	359	ʔ ŋ ɔː k	7Nok
Bahnar-Kontum	bdq	brain	21		ʔŋɔːk	359	ʔ ŋ ɔː k	7Nok
Bahnar-Pleiku	bdq	brain	21		ʔŋɔːk	359	ʔ ŋ ɔː k	7Nok
Cua	cua	brain	21		ŋɔːk	359	ŋ ɔː k	Nok
Halang	hal	brain	21		ŋɔak	359	ŋ ɔa k	Noak
Jeh	jeh	brain	21		ʔnɔk	360	ʔ n ɔ k	7nok
Jru-Laven	lbo	brain	21		htok	360	h t o k	htok
Mnong-Rölöm	mng	brain	21		dlɔː	361	d l ɔː	dlo
Nyaheun	nev	brain	21		tʔɔk	360	t ʔ ɔ k	t7ok
Rengao	ren	brain	21		ŋɔːk	359	ŋ ɔː k	Nok
Sedang	sed	brain	21		ŋɔə	359	ŋ ɔə	No3
Sre	kpm	brain	21		təŋoh	362	t ə ŋ o h	t3Noh
Stieng	sti	brain	21		rŋɔːk	359	r ŋ ɔː k	rNok
Bru-Ubon	bru	brain	21		kubɔʔ	363	k u b ɔ ʔ	kubo7
In	irr	brain	21		bṵːʔ	363	b ṵː ʔ	b7
Katang	kgd	brain	21		ʔabʊk	363	ʔ a b ʊ k	7abuk
Katu-AnDiem	ktv	brain	21		nduːk	360	n d uː k	nduk
Kui(Sriwises1978)	kdt	brain	21		kablɔʔ	363	k a b l ɔ ʔ	kablo7
Kui(Huffman1979)	kdt	brain	21		kəbɔʔ	363	k ə b ɔ ʔ	k3bo7
Mankong	sss	brain	21		ʔabɔʔ	363	ʔ a b ɔ ʔ	7abo7
Nge'	ngt	brain	21		ʔanduːk	360	ʔ a n d uː k	7anduk
Pacoh	pac	brain	21		ʔaɓṵk	363	ʔ a ɓ ṵ k	7apk
So-Khammouane	sss	brain	21		ʔabɔk	363	ʔ a b ɔ k	7abok
So-SakonNakhon	sss	brain	21		ʔabɔk	363	ʔ a b ɔ k	7abok
So-SakonNakhon	sss	brain	21		ntuʔ	360	n t u ʔ	ntu7
