language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Megleno_Romanian		all	98		tot	1	t o t	
Istro_Romanian		all	98		tot	1	t o t	
Aromanian		all	98		tˈut+ŭ	1	t ˈu t + u	
Romanian		all	98		tot	1	t o t	
Dalmatian		all	98		toč	1	t o tʃ	
Friulian		all	98		dut	1	d u t	
Gardenese_Ladin		all	98		dut	1	d u t	
Fassano_Ladin		all	98		dut	1	d u t	
Rumantsch_Grischun		all	98		tut	1	t u t	
Sursilvan_Romansh		all	98		tut	1	t u t	
Surmiran_Romansh		all	98		tot	1	t o t	
Vallader_Romansh		all	98		twot	1	t w o t	
Lanzo_Torinese_Piemontese		all	98		tüt	1	t y t	
Barbania_Piemontese		all	98		tüt	1	t y t	
Carmagnola_Piemontese		all	98		tüjt	1	t y j t	
Vercellese_Piemontese		all	98		tüč	1	t y tʃ	
Ravennate_Romagnol		all	98		tot	1	t o t	
Ferrarese_Emiliano		all	98		tut	1	t u t	
Carpigiano_Emiliano		all	98		tut	1	t u t	
Reggiano_Emiliano		all	98		tot	1	t o t	
Rapallo_Ligurian		all	98		tˈütː+u	1	t ˈy tː + u	
Genoese_Ligurian		all	98		tütː+u	1	t y tː + u	
Stella_Ligurian		all	98		tˈütː+u	1	t ˈy tː + u	
Venice_Venetian		all	98		tˈut+o	1	t ˈu t + o	
Primiero_Venetian		all	98		tut	1	t u t	
Bellunese_Venetian		all	98		tˈut+o	1	t ˈu t + o	
Standard_Italian		all	98		tˈutː+o	1	t ˈu tː + o	
Grosseto_Italian		all	98		tˈutː+o	1	t ˈu tː + o	
Neapolitan		all	98		tˈutː+ə	1	t ˈu tː + ə	
Logudorese		all	98		tˈotː+u	1	t ˈo tː + u	
Campidanese		all	98		tˈotː+u	1	t ˈo tː + u	
Palermitan_Sicilian		all	98		tˈutː+u	1	t ˈu tː + u	
Messinese_Sicilian		all	98		tˈutː+u	1	t ˈu tː + u	
Catanian_Sicilian		all	98		tˈutː+u	1	t ˈu tː + u	
South-Eastern_Sicilian		all	98		tˈutː+u	1	t ˈu tː + u	
Central_Catalan		all	98		tot	1	t o t	
North-Western_Catalan		all	98		tot	1	t o t	
Minorcan_Catalan		all	98		tot	1	t o t	
Castelló_de_la_Plana_Catalan		all	98		tot	1	t o t	
Valencian_Catalan		all	98		tot	1	t o t	
Manises_Catalan		all	98		tot	1	t o t	
Castilian_Spanish		all	98		tˈoð+o	1	t ˈo ð + o	
Provençal_Occitan		all	98		tut	1	t u t	
Megleno_Romanian		ashes	646		čənˈuš+ə	2	tʃ ə n ˈu š + ə	
Istro_Romanian		ashes	646		čerˈuš+e	2	tʃ e r ˈu š + e	
Aromanian		ashes	646		činˈuš+e	2	tʃ i n ˈu š + e	
Romanian		ashes	646		čenˈuš+ə	2	tʃ e n ˈu š + ə	
Dalmatian		ashes	646		kanˈajs+a	2	k a n ˈa j s + a	
Friulian		ashes	646		činˈiz+e	2	tʃ i n ˈi z + e	
Gardenese_Ladin		ashes	646		čˈəndər	2	tʃ ˈə n d ə r	
Fassano_Ladin		ashes	646		čˈendɛr	2	tʃ ˈe n d ˈɛ r	
Rumantsch_Grischun		ashes	646		čˈɛndr+ə	2	tʃ ˈɛ n d r + ə	
Sursilvan_Romansh		ashes	646		čˈɛndr+ə	2	tʃ ˈɛ n d r + ə	
Surmiran_Romansh		ashes	646		čˈɛndr+ə	2	tʃ ˈɛ n d r + ə	
Vallader_Romansh		ashes	646		čˈɛndr+ə	2	tʃ ˈɛ n d r + ə	
Lanzo_Torinese_Piemontese		ashes	646		sˈənɛr	2	s ˈə n ˈɛ r	
Barbania_Piemontese		ashes	646		sˈənɛr	2	s ˈə n ˈɛ r	
Carmagnola_Piemontese		ashes	646		sˈənɛr	2	s ˈə n ˈɛ r	
Vercellese_Piemontese		ashes	646		sˈöŋdr+i	2	s ˈœ ŋ d r + i	
Ravennate_Romagnol		ashes	646		ʦˈɛndr+a	2	ts ˈɛ n d r + a	
Ferrarese_Emiliano		ashes	646		ʦˈɛndar	2	ts ˈɛ n d a r	
Carpigiano_Emiliano		ashes	646		sˈɛndr+a	2	s ˈɛ n d r + a	
Reggiano_Emiliano		ashes	646		sˈɛndr+a	2	s ˈɛ n d r + a	
Rapallo_Ligurian		ashes	646		sˈeŋj+e	2	s ˈe ŋ j + e	
Genoese_Ligurian		ashes	646		čˈener+i	-297	tʃ ˈe n e r + i	
Stella_Ligurian		ashes	646		srˈenː+e	2	s r ˈe nː + e	
Venice_Venetian		ashes	646		sˈɛner+i	2	s ˈɛ n e r + i	
Primiero_Venetian		ashes	646		θˈeŋdr+e	2	θ ˈe ŋ d r + e	
Bellunese_Venetian		ashes	646		θˈeŋdr+o	2	θ ˈe ŋ d r + o	
Standard_Italian		ashes	646		čˈener+e	2	tʃ ˈe n e r + e	
Grosseto_Italian		ashes	646		čˈener+e	2	tʃ ˈe n e r + e	
Neapolitan		ashes	646		šˈɛnːər+ə	2	š ˈɛ nː ə r + ə	
Logudorese		ashes	646		kisˈin+a	2	k i s ˈi n + a	
Campidanese		ashes	646		činˈiž+u	2	tʃ i n ˈi ʒ + u	
Palermitan_Sicilian		ashes	646		čˈinːiɾ+i	2	tʃ ˈi nː i ɾ + i	
Messinese_Sicilian		ashes	646		čˈinɨɾ+ɨ	2	tʃ ˈi n ɨ ɾ + ɨ	
Catanian_Sicilian		ashes	646		čˈinːiɾ+i	2	tʃ ˈi nː i ɾ + i	
South-Eastern_Sicilian		ashes	646		čˈinːiɾ+i	2	tʃ ˈi nː i ɾ + i	
Central_Catalan		ashes	646		sˈɛndɾ+əs	2	s ˈɛ n d ɾ + ə s	
North-Western_Catalan		ashes	646		sˈɛndɾ+es	2	s ˈɛ n d ɾ + e s	
Minorcan_Catalan		ashes	646		sˈɛndɾ+əs	2	s ˈɛ n d ɾ + ə s	
Castelló_de_la_Plana_Catalan		ashes	646		sˈɛndɾ+es	2	s ˈɛ n d ɾ + e s	
Valencian_Catalan		ashes	646		sˈɛndɾ+es	2	s ˈɛ n d ɾ + e s	
Manises_Catalan		ashes	646		sˈɛndɾ+a	2	s ˈɛ n d ɾ + a	
Castilian_Spanish		ashes	646		θenˈiθ+a	2	θ e n ˈi θ + a	
Provençal_Occitan		ashes	646		sˈɛndɾ+e	2	s ˈɛ n d ɾ + e	
Megleno_Romanian		ashes	646		skrum	-298	s k r u m	
Aromanian		ashes	646		skrˈum+ŭ	-299	s k r ˈu m + u	
Istro_Romanian		bark	1204		kˈor+a	-300	k ˈo r + a	
Aromanian		bark	1204		kˈovaž+e	3	k ˈo v a ʒ + e	
Romanian		bark	1204		skˈovarʦ+ə	4	s k ˈo v a r ts + ə	
Friulian		bark	1204		skˈus+e	4	s k ˈu s + e	
Gardenese_Ladin		bark	1204		škˈɔrʦ+a	4	š k ˈɔ r ts + a	
Fassano_Ladin		bark	1204		škˈorʦ+a	4	š k ˈo r ts + a	
Rumantsch_Grischun		bark	1204		škˈɔrs+ə	4	š k ˈɔ r s + ə	
Sursilvan_Romansh		bark	1204		škˈɔrs+ə	4	š k ˈɔ r s + ə	
Surmiran_Romansh		bark	1204		škˈɔrs+ə	4	š k ˈɔ r s + ə	
Vallader_Romansh		bark	1204		škˈɔrʦ+ə	4	š k ˈɔ r ts + ə	
Lanzo_Torinese_Piemontese		bark	1204		plˈöj+a	5	p l ˈœ j + a	
Barbania_Piemontese		bark	1204		skˈɔrs+a	4	s k ˈɔ r s + a	
Carmagnola_Piemontese		bark	1204		skˈɔrs+a	4	s k ˈɔ r s + a	
Vercellese_Piemontese		bark	1204		skˈɔrs+a	4	s k ˈɔ r s + a	
Ravennate_Romagnol		bark	1204		skˈɔavrʦ+a	4	s k ˈɔ a v r ts + a	
Ferrarese_Emiliano		bark	1204		kurtˈɛč+a	8	k u r t ˈɛ tʃ + a	
Carpigiano_Emiliano		bark	1204		kurtˈɛs+a	8	k u r t ˈɛ s + a	
Reggiano_Emiliano		bark	1204		skˈɔːrs+a	4	s k ˈɔː r s + a	
