language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Tasha_Tujia		ashes	646	646	pu²¹+ʨʰi²⁴	3	p u ²¹ tɕʰ i ²⁴	
Duogu_Tujia		ashes	646	646	pu²¹+ʦʰi⁵³	3	p u ²¹ tsʰ i ⁵³	
Dianfang_Tujia		ashes	646	646	pu²¹+ʦʰi³⁵	3	p u ²¹ tsʰ i ³⁵	
Boluo_Tujia		ashes	646	646	mu²¹+ʦʰi⁵³	3	m u ²¹ tsʰ i ⁵³	
Tanxi_Tujia		ashes	646	646	mu¹³+ʦʰi⁵⁵	3	m u ¹³ tsʰ i ⁵⁵	
Tasha_Tujia		big	1202	1202	ʦʰi²¹	6	tsʰ i ²¹	
Duogu_Tujia		big	1202	1202	ʦʰi⁵³	6	tsʰ i ⁵³	
Dianfang_Tujia		big	1202	1202	ʦʰi⁵⁵	6	tsʰ i ⁵⁵	
Boluo_Tujia		big	1202	1202	ʨʰi³³	6	tɕʰ i ³³	
Tanxi_Tujia		big	1202	1202	ʨʰi³³	6	tɕʰ i ³³	
Tasha_Tujia		blood	946	946	mi̯ɛ²¹	11	m j ɛ ²¹	
Duogu_Tujia		blood	946	946	mie⁵³	11	m i e ⁵³	
Dianfang_Tujia		blood	946	946	me⁵⁵	11	m e ⁵⁵	
Boluo_Tujia		blood	946	946	mie²¹+mie²¹	11	m i e ²¹ m i e ²¹	
Tanxi_Tujia		blood	946	946	me²¹+me²¹	11	m e ²¹ m e ²¹	
Tasha_Tujia		bone	1394	1394	lu⁵⁵+ka⁵⁵	12	l u ⁵⁵ k a ⁵⁵	
Duogu_Tujia		bone	1394	1394	lu⁴⁴+ka⁴⁴	12	l u ⁴⁴ k a ⁴⁴	
Dianfang_Tujia		bone	1394	1394	lu⁵⁵+ka⁵⁵	12	l u ⁵⁵ k a ⁵⁵	
Boluo_Tujia		bone	1394	1394	kʰa²¹+kʰɨe⁵³	13	kʰ a ²¹ kʰ ɨ e ⁵³	
Tanxi_Tujia		bone	1394	1394	kʰa²¹+kɨ²¹	13	kʰ a ²¹ k ɨ ²¹	
Tasha_Tujia		claw (nail)	2128	2128	kʰu̯ɔ²⁴+tʰa⁵⁵	18	kʰ w ɔ ²⁴ tʰ a ⁵⁵	
Duogu_Tujia		claw (nail)	2128	2128	kʰo⁵³+tʰa⁵³	18	kʰ o ⁵³ tʰ a ⁵³	
Dianfang_Tujia		claw (nail)	2128	2128	kʰo⁵⁵+tʰa⁵⁵	18	kʰ o ⁵⁵ tʰ a ⁵⁵	
Boluo_Tujia		claw (nail)	2128	2128	ʥie⁵³+mũ²¹+ko²¹+lo²¹	18	dʑ i e ⁵³ m ũ ∼ ²¹ k o ²¹ l o ²¹	
Tanxi_Tujia		claw (nail)	2128	2128	ʥe⁵⁵+mo⁵⁵+kʰo²¹	18	dʑ e ⁵⁵ m o ⁵⁵ kʰ o ²¹	
Tasha_Tujia		die	1494	1494	sɤ²⁴	23	s ɤ ²⁴	
Duogu_Tujia		die	1494	1494	se²⁴	23	s e ²⁴	
Dianfang_Tujia		die	1494	1494	se³⁵	23	s e ³⁵	
Boluo_Tujia		die	1494	1494	se²¹	23	s e ²¹	
Tanxi_Tujia		die	1494	1494	se²¹	23	s e ²¹	
Tasha_Tujia		dog	2009	2009	xa²¹+li̯ɛ²¹	24	x a ²¹ l j ɛ ²¹	
Duogu_Tujia		dog	2009	2009	xa⁵³+lie²¹	24	x a ⁵³ l i e ²¹	
Dianfang_Tujia		dog	2009	2009	xa⁵⁵+le²¹	24	x a ⁵⁵ l e ²¹	
Boluo_Tujia		dog	2009	2009	ʦʰe⁵³	25	tsʰ e ⁵³	
Tanxi_Tujia		dog	2009	2009	ʦʰe⁵⁵	25	tsʰ e ⁵⁵	
Tasha_Tujia		drink	1401	1401	xu²¹	26	x u ²¹	
Duogu_Tujia		drink	1401	1401	xu²¹	26	x u ²¹	
Dianfang_Tujia		drink	1401	1401	xu²¹	26	x u ²¹	
Boluo_Tujia		drink	1401	1401	ʣoʉ³³	27	dz o ʉ ³³	
Tanxi_Tujia		drink	1401	1401	ʣʉ³³	27	dz ʉ ³³	
Tasha_Tujia		ear	1247	1247	ɤŋ²¹+ʨʰi̯ɛ²⁴	29	ɤ ŋ ²¹ tɕʰ j ɛ ²⁴	
Duogu_Tujia		ear	1247	1247	ũ²¹+ʨʰie⁴⁴	29	ũ ∼ ²¹ tɕʰ i e ⁴⁴	
Dianfang_Tujia		ear	1247	1247	ẽ²¹+ʨʰe³⁵	29	ẽ ∼ ²¹ tɕʰ e ³⁵	
Boluo_Tujia		ear	1247	1247	ʦa²¹+po⁵³	30	ts a ²¹ p o ⁵³	
Tanxi_Tujia		ear	1247	1247	ʦã²¹+pʉ⁵⁵	30	ts ã ∼ ²¹ p ʉ ⁵⁵	
Tasha_Tujia		eye	1248	1248	lu̯ɔ²⁴+pu⁵⁵	35	l w ɔ ²⁴ p u ⁵⁵	
Duogu_Tujia		eye	1248	1248	lo²⁴+pu⁴⁴	35	l o ²⁴ p u ⁴⁴	
Dianfang_Tujia		eye	1248	1248	lo³⁵+pu³⁵	35	l o ³⁵ p u ³⁵	
