language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Erzya		because	1157		ɕeks	2360	ɕ e k s	
Erzya		because	1157		ɕeks_meks	2360	ɕ e k s _ m e k s	
Ingrian		because	1157		sentæː	2	s e n t æː	
Ingrian		because	1157		sentæː	2	s e n t æː	
Ingrian		because	1157		sem_peræst	2363	s e m _ p e r æ s t	
Komi-Permyak		because	1157		ɕiʥ_kɯʥ	2369	ɕ i dʑ _ k ɯ dʑ	
Komi-Permyak		because	1157		dɑ	2368	d ɑ	
Komi-Zyrian		because	1157		sɯ_pondɑ	2359	s ɯ _ p o n d ɑ	
Komi-Zyrian		because	1157		sɯ_vɤsnɑ	2364	s ɯ _ v ɤ s n ɑ	
Nganasan		because	1157		ɲiːðə	2367	ɲ iː ð ə	
Nganasan		because	1157		suəbəsɯ	2370	s u ə b ə s ɯ	
Udmurt		because	1157		mɑlɯ_ke_ʃuono	2365	m ɑ l ɯ _ k e _ ʃ u o n o	
Erzya		belly	1251		peke	3	p e k e	
Ingrian		belly	1251		vɑtsɑ	2371	v ɑ t s ɑ	
Komi-Permyak		belly	1251		kɯnɤm	2384	k ɯ n ɤ m	
Komi-Zyrian		belly	1251		ruʃ#ku	2377	r u ʃ _ k u	
Nganasan		belly	1251		ʧɑjbə	2374	tʃ ɑ j b ə	
Selkup		belly	1251		perkə	3	p e r k ə	
Udmurt		belly	1251		kɤt	2372	k ɤ t	
Erzya		big	1202		pokʃ	2389	p o k ʃ	
Ingrian		big	1202		suːr	2385	s uː r	
Komi-Permyak		big	1202		ɯʤɯt	2388	ɯ dʒ ɯ t	
Komi-Zyrian		big	1202		ɯʤɯd	2388	ɯ dʒ ɯ d	
Nganasan		big	1202		ɑniʔə	2393	ɑ n i ʔ ə	
Selkup		big	1202		uə̠rqə	2391	u ə̠ r q ə	
Udmurt		big	1202		bɑʥʥɯm	2392	b ɑ dʑ dʑ ɯ m	
Erzya		bird	937		nɑrmuɲ	2395	n ɑ r m u ɲ	
Ingrian		bird	937		lind̥u	2394	l i n d̥ u	
Komi-Permyak		bird	937		kɑj	2403	k ɑ j	
Komi-Zyrian		bird	937		kitsɑ	2397	k i t s ɑ	
Komi-Zyrian		bird	937		lebɑʨ	2398	l e b ɑ tɕ	
Nganasan		bird	937		təibəː	2402	t ə i b əː	
Selkup		bird	937		tilʧəti_suːrəm	2402	t i l tʃ ə t i _ s uː r ə m	
Selkup		bird	937		suːrəm	2400	s uː r ə m	
Udmurt		bird	937		tɯloburdo	2401	t ɯ l o b u r d o	
Erzya		black	163		rɑuʒo	2405	r ɑ u ʒ o	
Ingrian		black	163		mustɑ	2404	m u s t ɑ	
Komi-Permyak		black	163		ɕɤd	2407	ɕ ɤ d	
Komi-Zyrian		black	163		ɕɤd	2407	ɕ ɤ d	
Nganasan		black	163		tusɑjkɑʔɑ	2410	t u s ɑ j k ɑ ʔ ɑ	
Selkup		black	163		sæːqə	2409	s æː q ə	
Udmurt		black	163		ɕɤd	2407	ɕ ɤ d	
Ingrian		blow	175		puhɑd̥ɑ	5	p u h ɑ d̥ ɑ	
Komi-Permyak		blow	175		pɤʎtnɯ	5	p ɤ ʎ t n ɯ	
Komi-Zyrian		blow	175		pɤʎɑlnɯ	5	p ɤ ʎ ɑ l n ɯ	
Nganasan		blow	175		hyələsɑ	4	h y ə l ə s ɑ	
Selkup		blow	175		puː	5	p uː	
Udmurt		blow	175		peʎtɯnɯ	5	p e ʎ t ɯ n ɯ	
Udmurt		blow	175		tɤlɑnɯ	2417	t ɤ l ɑ n ɯ	
Erzya		blow	175		puvɑms	5	p u v ɑ m s	
Erzya		cloud	1489		peʎ	2444	p e ʎ	
Ingrian		cloud	1489		pilvi	2444	p i l v i	
Komi-Permyak		cloud	1489		kɯmɤr	2445	k ɯ m ɤ r	
Komi-Zyrian		cloud	1489		kɯmɤr	2445	k ɯ m ɤ r	
Nganasan		cloud	1489		ʧiəðu	7	tʃ i ə ð u	
Selkup		cloud	1489		tiːttə	7	t iː t t ə	
Udmurt		cloud	1489		piʎem	2444	p i ʎ e m	
Ingrian		cloud	1489		tuːtˑsɑ	7	t uː tː s ɑ	
Erzya		cloud	1489		kovol	2445	k o v o l	
Erzya		come	1446		sɑms	2457	s ɑ m s	
Ingrian		come	1446		tullɑ	2456	t u l l ɑ	
Komi-Permyak		come	1446		loknɯ	2459	l o k n ɯ	
Komi-Zyrian		come	1446		vonɯ	2458	v o n ɯ	
Komi-Zyrian		come	1446		loknɯ	2459	l o k n ɯ	
Selkup		come	1446		tyː	2456	t yː	
Udmurt		come	1446		vuɯnɯ	2458	v u ɯ n ɯ	
Udmurt		come	1446		lɯktɯnɯ	2459	l ɯ k t ɯ n ɯ	
Nganasan		come	1446		tujɕɑ	2456	t u j ɕ ɑ	
Erzya		cut	1432		nɑrɑms	2467	n ɑ r ɑ m s	
Erzya		cut	1432		peʧkems	2468	p e tʃ k e m s	
Komi-Permyak		cut	1432		vundɑvnɯ	2470	v u n d ɑ v n ɯ	
Komi-Permyak		cut	1432		ʃɤrɯʃtnɯ	2471	ʃ ɤ r ɯ ʃ t n ɯ	
Komi-Zyrian		cut	1432		vundɯnɯ	2470	v u n d ɯ n ɯ	
Komi-Zyrian		cut	1432		ʃɯrnɯ	2471	ʃ ɯ r n ɯ	
Selkup		cut	1432		mɑʧə	2473	m ɑ tʃ ə	
Udmurt		cut	1432		vɑndɯnɯ	2470	v ɑ n d ɯ n ɯ	
Udmurt		cut	1432		ʃorɯnɯ	2471	ʃ o r ɯ n ɯ	
Ingrian		cut	1432		leig̊ɑd̥ɑ	2466	l e i ɡ̥ ɑ d̥ ɑ	
Ingrian		cut	1432		hølvæd̥æ	2475	h ø l v æ d̥ æ	
Nganasan		cut	1432		mətudʲɑ	2473	m ə t u dʲ ɑ	
Ingrian		dig	1418		kɑivɑː	2479	k ɑ i v ɑː	
Nganasan		dig	1418		ɕirkədʲi	2490	ɕ i r k ə dʲ i	
Udmurt		dig	1418		kopɑnɯ	2484	k o p ɑ n ɯ	
Erzya		dig	1418		ʧuvoms	10	tʃ u v o m s	
Erzya		dig	1418		ʧupoɲems	10	tʃ u p o ɲ e m s	
Komi-Permyak		dig	1418		gɑrjɯnɯ	2489	ɡ ɑ r j ɯ n ɯ	
Komi-Zyrian		dig	1418		godnɯ	2483	ɡ o d n ɯ	
Selkup		dig	1418		tilə	2488	t i l ə	
Udmurt		dig	1418		gudɯnɯ	2483	ɡ u d ɯ n ɯ	
Komi-Permyak		dirty	1230		ɲɑtʲɤɕ	2498	ɲ ɑ tʲ ɤ ɕ	
Erzya		dirty	1230		kɑrgoʨ	2494	k ɑ r ɡ o tɕ	
Erzya		dirty	1230		rudɑzov	2495	r u d ɑ z o v	
Ingrian		dirty	1230		reug̊ɑz	2491	r e u ɡ̥ ɑ z	
Ingrian		dirty	1230		mustɑ	2493	m u s t ɑ	
Komi-Zyrian		dirty	1230		ɕɤd	2497	ɕ ɤ d	
Komi-Zyrian		dirty	1230		ɲɑtʲ	2498	ɲ ɑ tʲ	
Nganasan		dirty	1230		ɲegɯku	2504	ɲ e ɡ ɯ k u	
Selkup		dirty	1230		ʧɑm	2501	tʃ ɑ m	
Udmurt		dirty	1230		kɯrɕ	2492	k ɯ r ɕ	
Udmurt		dirty	1230		ɕɤd	2497	ɕ ɤ d	
Komi-Permyak		dog	2009		pon	11	p o n	
Erzya		dog	2009		piɲe	11	p i ɲ e	
Erzya		dog	2009		kiskɑ	2507	k i s k ɑ	
Ingrian		dog	2009		koirɑ	2505	k o i r ɑ	
Komi-Zyrian		dog	2009		pon	11	p o n	
Nganasan		dog	2009		bɑŋ	11	b ɑ ŋ	
Selkup		dog	2009		kɤnɑŋ	2509	k ɤ n ɑ ŋ	
Udmurt		dog	2009		punɯ	11	p u n ɯ	
Erzya		dry	1398		koɕke	2516	k o ɕ k e	
Komi-Permyak		dry	1398		kɤs	2516	k ɤ s	
Komi-Zyrian		dry	1398		kos	2516	k o s	
Nganasan		dry	1398		koɕyə	2516	k o ɕ y ə	
Selkup		dry	1398		ʧɤkə	2519	tʃ ɤ k ə	
Udmurt		dry	1398		kɤs	2516	k ɤ s	
Ingrian		dry	1398		kuivɑ	2514	k u i v ɑ	
Nganasan		eye	1248		ɕejmɯ	2554	ɕ e j m ɯ	
Erzya		eye	1248		ɕeʎme	2554	ɕ e ʎ m e	
Ingrian		eye	1248		silmæ	2554	s i l m æ	
Komi-Permyak		eye	1248		ɕin	2554	ɕ i n	
Komi-Zyrian		eye	1248		ɕin	2554	ɕ i n	
Selkup		eye	1248		sɑji	2554	s ɑ j i	
Udmurt		eye	1248		ɕin	2554	ɕ i n	
Ingrian		fall	1280		tokkuɑ	2563	t o k k u ɑ	
Udmurt		fall	1280		uɕɯnɯ	2558	u ɕ ɯ n ɯ	
Erzya		fall	1280		prɑms	2556	p r ɑ m s	
Komi-Permyak		fall	1280		uɕnɯ	2558	u ɕ n ɯ	
Komi-Zyrian		fall	1280		uɕnɯ	2558	u ɕ n ɯ	
Nganasan		fall	1280		ʧəlhdʲi	2561	tʃ ə l h dʲ i	
Nganasan		fall	1280		sohədʲɑ	2564	s o h ə dʲ ɑ	
Selkup		fall	1280		ɑːlʨə	2562	ɑː l tɕ ə	
Ingrian		father	1217		ætti	2582	æ t t i	
Erzya		father	1217		tʲetʲɑ	2575	tʲ e tʲ ɑ	
Komi-Permyak		father	1217		ɑj	2578	ɑ j	
Komi-Zyrian		father	1217		bɑtʲ	2577	b ɑ tʲ	
Komi-Zyrian		father	1217		ɑj	2578	ɑ j	
Nganasan		father	1217		dʲesɯ	2574	dʲ e s ɯ	
Selkup		father	1217		ɤsə	2574	ɤ s ə	
Udmurt		father	1217		ɑjɯ	2578	ɑ j ɯ	
Udmurt		father	1217		bubɯ	2580	b u b ɯ	
Erzya		fear	1419		peʎems	18	p e ʎ e m s	
Ingrian		fear	1419		pølæd̥æ	18	p ø l æ d̥ æ	
Ingrian		fear	1419		hervid̥æ	2590	h e r v i d̥ æ	
Komi-Permyak		fear	1419		povnɯ	2583	p o v n ɯ	
Komi-Zyrian		fear	1419		povnɯ	2583	p o v n ɯ	
Nganasan		fear	1419		hɯlɯmsɯ	17	h ɯ l ɯ m s ɯ	
Selkup		fear	1419		enə	2589	e n ə	
Udmurt		fear	1419		kɯʃkɑnɯ	16	k ɯ ʃ k ɑ n ɯ	
Udmurt		fear	1419		kurdɑnɯ	16	k u r d ɑ n ɯ	
Ingrian		feather	1201		sulg̊ɑ	19	s u l ɡ̥ ɑ	
Nganasan		feather	1201		totə	2591	t o t ə	
Erzya		feather	1201		tolgɑ	2591	t o l ɡ ɑ	
Ingrian		feather	1201		høyhen	2596	h ø y h e n	
Komi-Permyak		feather	1201		bordtɯv	20	b o r d t ɯ v	
Komi-Permyak		feather	1201		gɤn	2594	ɡ ɤ n	
Komi-Zyrian		feather	1201		gɤn	2594	ɡ ɤ n	
Selkup		feather	1201		tuː	2591	t uː	
Selkup		feather	1201		tɑr	2595	t ɑ r	
Udmurt		feather	1201		tɯlɯ	2591	t ɯ l ɯ	
Erzya		fight	1423		turʲems	2598	t u rʲ e m s	
Komi-Permyak		fight	1423		tɯʃkɑɕnɯ	2601	t ɯ ʃ k ɑ ɕ n ɯ	
Komi-Zyrian		fight	1423		koɕɑɕnɯ	2601	k o ɕ ɑ ɕ n ɯ	
Nganasan		fight	1423		torɑsɑ	2598	t o r ɑ s ɑ	
