language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Erzya		animal	619		ʑverʲ	1	ʑ v e rʲ	
Erzya		animal	619		rɑkʃɑ	2321	r ɑ k ʃ ɑ	
Ingrian		animal	619		elog̊ɑz	2317	e l o ɡ̥ ɑ z	
Komi-Permyak		animal	619		vɤrpi	2326	v ɤ r p i	
Komi-Zyrian		animal	619		zvʲer	1	z vʲ e r	
Komi-Zyrian		animal	619		pemɤs	2324	p e m ɤ s	
Nganasan		animal	619		dʲɑməðə	2328	dʲ ɑ m ə ð ə	
Selkup		animal	619		suːrəm	2323	s uː r ə m	
Udmurt		animal	619		pɤjʃur	2325	p ɤ j ʃ u r	
Erzya		ashes	646		kulov	2336	k u l o v	
Ingrian		ashes	646		poro	2330	p o r o	
Komi-Permyak		ashes	646		pɤjim	2333	p ɤ j i m	
Komi-Zyrian		ashes	646		pɤjim	2333	p ɤ j i m	
Nganasan		ashes	646		tuː_dʲoəʔ	2337	t uː _ dʲ o ə ʔ	
Selkup		ashes	646		ɕiːmə	2335	ɕ iː m ə	
Udmurt		ashes	646		peɲ	2333	p e ɲ	
Erzya		belly	1251		peke	3	p e k e	
Ingrian		belly	1251		vɑtsɑ	2371	v ɑ t s ɑ	
Komi-Permyak		belly	1251		kɯnɤm	2384	k ɯ n ɤ m	
Komi-Zyrian		belly	1251		ruʃ#ku	2377	r u ʃ _ k u	
Nganasan		belly	1251		ʧɑjbə	2374	tʃ ɑ j b ə	
Selkup		belly	1251		perkə	3	p e r k ə	
Udmurt		belly	1251		kɤt	2372	k ɤ t	
Ingrian		blow	175		puhɑd̥ɑ	5	p u h ɑ d̥ ɑ	
Komi-Permyak		blow	175		pɤʎtnɯ	5	p ɤ ʎ t n ɯ	
Komi-Zyrian		blow	175		pɤʎɑlnɯ	5	p ɤ ʎ ɑ l n ɯ	
Nganasan		blow	175		hyələsɑ	4	h y ə l ə s ɑ	
Selkup		blow	175		puː	5	p uː	
Udmurt		blow	175		peʎtɯnɯ	5	p e ʎ t ɯ n ɯ	
Udmurt		blow	175		tɤlɑnɯ	2417	t ɤ l ɑ n ɯ	
Erzya		blow	175		puvɑms	5	p u v ɑ m s	
Erzya		bone	1394		lovɑʒɑ	2418	l o v ɑ ʒ ɑ	
Erzya		bone	1394		pɑkɑrʲ	2419	p ɑ k ɑ rʲ	
Ingrian		bone	1394		luː	2418	l uː	
Komi-Permyak		bone	1394		lɯ	2418	l ɯ	
Komi-Permyak		bone	1394		koskɑ	2420	k o s k ɑ	
Komi-Zyrian		bone	1394		lɯ	2418	l ɯ	
Nganasan		bone	1394		lɑtəː	2418	l ɑ t əː	
Selkup		bone	1394		lɯː	2418	l ɯː	
Udmurt		bone	1394		lɯ	2418	l ɯ	
Erzya		breast	1402		meʃtʲe	2422	m e ʃ tʲ e	
Erzya		breast	1402		potʲe	2428	p o tʲ e	
Ingrian		breast	1402		rind̥ɑ	2421	r i n d̥ ɑ	
Komi-Permyak		breast	1402		moros	2424	m o r o s	
Komi-Zyrian		breast	1402		morɤs	2424	m o r ɤ s	
Nganasan		breast	1402		ɕinɕə	2429	ɕ i n ɕ ə	
Udmurt		breast	1402		gɑdʲ	2425	ɡ ɑ dʲ	
Selkup		breast	1402		kɯːlə	2427	k ɯː l ə	
Erzya		breathe	1407		ʎekɕems	2432	ʎ e k ɕ e m s	
Ingrian		breathe	1407		heŋg̊ittæː	2430	h e ŋ ɡ̥ i t t æː	
Komi-Permyak		breathe	1407		lolɑvnɯ	2434	l o l ɑ v n ɯ	
Komi-Zyrian		breathe	1407		lolɑvnɯ	2434	l o l ɑ v n ɯ	
Nganasan		breathe	1407		bɑʧədʲɑ	2431	b ɑ tʃ ə dʲ ɑ	
Selkup		breathe	1407		kuə̠j	6	k u ə̠ j	
