language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Tasha_Tujia		I	1209	1209	ŋa²⁴	59	ŋ a ²⁴	
Duogu_Tujia		I	1209	1209	ŋa²⁴	59	ŋ a ²⁴	
Dianfang_Tujia		I	1209	1209	ŋa³⁵	59	ŋ a ³⁵	
Boluo_Tujia		I	1209	1209	ŋo³³	59	ŋ o ³³	
Tanxi_Tujia		I	1209	1209	ŋo³³	59	ŋ o ³³	
Tasha_Tujia		ashes	646	646	pu²¹+ʨʰi²⁴	3	p u ²¹ tɕʰ i ²⁴	
Duogu_Tujia		ashes	646	646	pu²¹+ʦʰi⁵³	3	p u ²¹ tsʰ i ⁵³	
Dianfang_Tujia		ashes	646	646	pu²¹+ʦʰi³⁵	3	p u ²¹ tsʰ i ³⁵	
Boluo_Tujia		ashes	646	646	mu²¹+ʦʰi⁵³	3	m u ²¹ tsʰ i ⁵³	
Tanxi_Tujia		ashes	646	646	mu¹³+ʦʰi⁵⁵	3	m u ¹³ tsʰ i ⁵⁵	
Tasha_Tujia		bite	1403	1403	ka²⁴	9	k a ²⁴	
Duogu_Tujia		bite	1403	1403	ka²⁴	9	k a ²⁴	
Boluo_Tujia		bite	1403	1403	go¹³	9	g o ¹³	
Tasha_Tujia		blood	946	946	mi̯ɛ²¹	11	m j ɛ ²¹	
Duogu_Tujia		blood	946	946	mie⁵³	11	m i e ⁵³	
Dianfang_Tujia		blood	946	946	me⁵⁵	11	m e ⁵⁵	
Boluo_Tujia		blood	946	946	mie²¹+mie²¹	11	m i e ²¹ m i e ²¹	
Tanxi_Tujia		blood	946	946	me²¹+me²¹	11	m e ²¹ m e ²¹	
Tasha_Tujia		bone	1394	1394	lu⁵⁵+ka⁵⁵	12	l u ⁵⁵ k a ⁵⁵	
Duogu_Tujia		bone	1394	1394	lu⁴⁴+ka⁴⁴	12	l u ⁴⁴ k a ⁴⁴	
Dianfang_Tujia		bone	1394	1394	lu⁵⁵+ka⁵⁵	12	l u ⁵⁵ k a ⁵⁵	
Boluo_Tujia		bone	1394	1394	kʰa²¹+kʰɨe⁵³	13	kʰ a ²¹ kʰ ɨ e ⁵³	
Tanxi_Tujia		bone	1394	1394	kʰa²¹+kɨ²¹	13	kʰ a ²¹ k ɨ ²¹	
Tasha_Tujia		breast	1402	1402	li⁵⁵+ku̯ɔ⁵⁵+ʦʰɔŋ⁵⁵	14	l i ⁵⁵ k w ɔ ⁵⁵ tsʰ ɔ ŋ ⁵⁵	
Dianfang_Tujia		breast	1402	1402	li⁵⁵+kʰo⁵⁵+ʦʰũ⁵⁵	14	l i ⁵⁵ kʰ o ⁵⁵ tsʰ ũ ∼ ⁵⁵	
Boluo_Tujia		breast	1402	1402	dẽ³³+go¹³+lẽ³³	14	d ẽ ∼ ³³ g o ¹³ l ẽ ∼ ³³	
Tanxi_Tujia		breast	1402	1402	ɕiõ⁵⁵+kẽ²¹+ʥiã²¹	15	ɕ i õ ∼ ⁵⁵ k ẽ ∼ ²¹ dʑ i ã ∼ ²¹	
Tasha_Tujia		claw (nail)	2128	2128	kʰu̯ɔ²⁴+tʰa⁵⁵	18	kʰ w ɔ ²⁴ tʰ a ⁵⁵	
Duogu_Tujia		claw (nail)	2128	2128	kʰo⁵³+tʰa⁵³	18	kʰ o ⁵³ tʰ a ⁵³	
Dianfang_Tujia		claw (nail)	2128	2128	kʰo⁵⁵+tʰa⁵⁵	18	kʰ o ⁵⁵ tʰ a ⁵⁵	
Boluo_Tujia		claw (nail)	2128	2128	ʥie⁵³+mũ²¹+ko²¹+lo²¹	18	dʑ i e ⁵³ m ũ ∼ ²¹ k o ²¹ l o ²¹	
Tanxi_Tujia		claw (nail)	2128	2128	ʥe⁵⁵+mo⁵⁵+kʰo²¹	18	dʑ e ⁵⁵ m o ⁵⁵ kʰ o ²¹	
Tasha_Tujia		come	1446	1446	ɤŋ²¹+ʨi̯u²¹	22	ɤ ŋ ²¹ tɕ j u ²¹	
Duogu_Tujia		come	1446	1446	ẽ²¹+ʦi²¹	22	ẽ ∼ ²¹ ts i ²¹	
Dianfang_Tujia		come	1446	1446	ẽ²¹+ʦi²¹	22	ẽ ∼ ²¹ ts i ²¹	
Boluo_Tujia		come	1446	1446	ɣɨ²¹+dɨ⁵³	22	ɣ ɨ ²¹ d ɨ ⁵³	
Tanxi_Tujia		come	1446	1446	ʔɨ¹³+dɨ⁵⁵	22	ʔ ɨ ¹³ d ɨ ⁵⁵	
Tasha_Tujia		die	1494	1494	sɤ²⁴	23	s ɤ ²⁴	
Duogu_Tujia		die	1494	1494	se²⁴	23	s e ²⁴	
Dianfang_Tujia		die	1494	1494	se³⁵	23	s e ³⁵	
Boluo_Tujia		die	1494	1494	se²¹	23	s e ²¹	
Tanxi_Tujia		die	1494	1494	se²¹	23	s e ²¹	
Tasha_Tujia		dry	1398	1398	ka²¹	28	k a ²¹	
Duogu_Tujia		dry	1398	1398	a⁵³+ka²¹	28	a ⁵³ k a ²¹	
Dianfang_Tujia		dry	1398	1398	ka²¹	28	k a ²¹	
Boluo_Tujia		dry	1398	1398	go¹³	28	g o ¹³	
Tanxi_Tujia		dry	1398	1398	go⁵⁵	28	g o ⁵⁵	
Tasha_Tujia		egg	744	744	a⁵⁵+li̯ɛ⁵⁵	34	a ⁵⁵ l j ɛ ⁵⁵	
Dianfang_Tujia		egg	744	744	a⁵⁵+le⁵⁵	34	a ⁵⁵ l e ⁵⁵	
Boluo_Tujia		egg	744	744	si²¹+ŋɨe²¹+a¹³+lɨe⁵³	34	s i ²¹ ŋ ɨ e ²¹ a ¹³ l ɨ e ⁵³	
Tanxi_Tujia		egg	744	744	ʔa²¹+le⁵⁵	34	ʔ a ²¹ l e ⁵⁵	
Tasha_Tujia		fire	221	221	mi²¹	38	m i ²¹	
Duogu_Tujia		fire	221	221	mi⁵³	38	m i ⁵³	
Dianfang_Tujia		fire	221	221	mi⁵⁵	38	m i ⁵⁵	
Boluo_Tujia		fire	221	221	mi⁵³	38	m i ⁵³	
Tanxi_Tujia		fire	221	221	mi⁵⁵	38	m i ⁵⁵	
Tasha_Tujia		fly	1441	1441	za²⁴	41	z a ²⁴	
Duogu_Tujia		fly	1441	1441	za⁵³	41	z a ⁵³	
Dianfang_Tujia		fly	1441	1441	za⁵⁵	41	z a ⁵⁵	
Boluo_Tujia		fly	1441	1441	mu³³+ʥi³³	42	m u ³³ dʑ i ³³	
Tanxi_Tujia		fly	1441	1441	mu³³+ʣi³³	42	m u ³³ dz i ³³	
Duogu_Tujia		full	1429	1429	mã⁵³	44	m ã ∼ ⁵³	
Dianfang_Tujia		full	1429	1429	mã⁵⁵	44	m ã ∼ ⁵⁵	
Boluo_Tujia		full	1429	1429	moʉ⁵³	44	m o ʉ ⁵³	
Tanxi_Tujia		full	1429	1429	mʉ³³	44	m ʉ ³³	
Tasha_Tujia		green	1425	1425	ɕiŋ²⁴+ka⁵⁵	47	ɕ i ŋ ²⁴ k a ⁵⁵	
Duogu_Tujia		green	1425	1425	lu²¹+lu²¹+ti⁴⁴	48	l u ²¹ l u ²¹ t i ⁴⁴	
Dianfang_Tujia		green	1425	1425	lu³⁵+ka⁵⁵	48	l u ³⁵ k a ⁵⁵	
Boluo_Tujia		green	1425	1425	ɕi²¹	47	ɕ i ²¹	
Tanxi_Tujia		green	1425	1425	lu²¹	48	l u ²¹	
Tasha_Tujia		head	1256	1256	kʰa⁵⁵+tʰa⁵⁵	51	kʰ a ⁵⁵ tʰ a ⁵⁵	
