language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Somba-Siawari (Mindik Dialect)		(he) gives me	1447		niŋɡi	7894	n i ŋ ɡ i	
Komba		(he) gives me	1447		nih	7894	n i h	
Mesem		(he) gives me	1447		naka	13725	n a k a	
Nabak		(he) gives me	1447		nai	13731	n a i	
Mape		(he) gives me	1447		nare	7896	n a r e	
Dedua		(he) gives me	1447		nen	7895	n e n	
Borong		(he) gives me	1447		non	7895	n o n	
Timbe		(he) gives me	1447		niŋ	7894	n i ŋ	
Kate		(he) gives me	1447		nare	7896	n a r e	
Ono		(he) gives me	1447		nin	7895	n i n	
Kube		(he) gives me	1447		nen	7895	n e n	
Selepet		(he) gives me	1447		nihi	7894	n i h i	
Somba-Siawari (Burum Dialect)		(he) gives me	1447		niŋɡi	7894	n i ŋ ɡ i	
Tobo		(he) gives me	1447		nem	7895	n e m	
Somba-Siawari (Burum Dialect)		(he) sits	1416		ta	7946	t a	
Kube		(he) sits	1416		tak	7946	t a k	
Mesem		(he) sits	1416		ta	7946	t a	
Kate		(he) sits	1416		ŋe	7947	ŋ e	
Borong		(he) sits	1416		ra	7946	r a	
Komba		(he) sits	1416		ta	7946	t a	
Tobo		(he) sits	1416		ta	7946	t a	
Somba-Siawari (Mindik Dialect)		(he) sits	1416		ta	7946	t a	
Selepet		(he) sits	1416		ta	7946	t a	
Ono		(he) sits	1416		meri	13923	m e r i	
Mape		(he) sits	1416		ŋe	7947	ŋ e	
Dedua		(he) sits	1416		tak	7946	t a k	
Timbe		(he) sits	1416		ta	7946	t a	
Nabak		(he) sits	1416		ta	7946	t a	
Tobo		(he) sucks	1421		bitsi	7922	b i ts i	
Kube		(he) sucks	1421		bitsi	7922	b i ts i	
Nabak		(he) sucks	1421		bəsəi	7792	b ə s ə i	
Komba		(he) sucks	1421		musuku	7810	m u s u k u	
Somba-Siawari (Mindik Dialect)		(he) sucks	1421		botso	7922	b o ts o	
Selepet		(he) sucks	1421		musuku	7810	m u s u k u	
Somba-Siawari (Burum Dialect)		(he) sucks	1421		bobok	14006	b o b o k	
Mape		(he) sucks	1421		muduɡaː	14020	m u d u ɡ aː	
Timbe		(he) sucks	1421		musuku	7810	m u s u k u	
Ono		(he) sucks	1421		muzuluki	7810	m u z u l u k i	
Tobo		(he) throws	1456		wai	7851	w a i	
Kube		(he) throws	1456		wai	7851	w a i	
Mape		(he) throws	1456		wake	13737	w a k e	
Kate		(he) throws	1456		behe	13754	b e h e	
Somba-Siawari (Burum Dialect)		(he) throws	1456		ɡilian	13765	ɡ i l i a n	
Timbe		(he) throws	1456		hepu	13865	h e p u	
Komba		(he) throws	1456		pan	13872	p a n	
Somba-Siawari (Mindik Dialect)		(he) throws	1456		moso	7842	m o s o	
Ono		(he) throws	1456		ɡbeliɡi	13927	ɡ b e l i ɡ i	
Dedua		(he) throws	1456		wa	7851	w a	
Selepet		(he) throws	1456		pila	13963	p i l a	
Nabak		(he) throws	1456		kətimpe	7901	k ə t i m p e	
Mesem		(he) throws	1456		kətipe	7901	k ə t i p e	
Nabak		(it) swells	1573		səme	7937	s ə m e	
Somba-Siawari (Mindik Dialect)		(it) swells	1573		boŋɡo	7945	b o ŋ ɡ o	
Selepet		(it) swells	1573		suk	7934	s u k	
Tobo		(it) swells	1573		buŋɡu	7945	b u ŋ ɡ u	
Somba-Siawari (Burum Dialect)		(it) swells	1573		kpari	13999	k p a r i	
Timbe		(it) swells	1573		kaule	14057	k a u l e	
Ono		(it) swells	1573		sue	7934	s u e	
Nabak		(its) eye	1248		dzi	7863	dz i	
Komba		(its) eye	1248		si	7863	s i	
Tobo		(its) eye	1248		kpat	13891	k p a t	
Somba-Siawari (Mindik Dialect)		(its) eye	1248		dze	7863	dz e	
Kube		(its) eye	1248		kiwa	7864	k i w a	
Ono		(its) eye	1248		dei	7863	d e i	
Selepet		(its) eye	1248		sen	7863	s e n	
Borong		(its) eye	1248		dzaː	7863	dz aː	
Somba-Siawari (Burum Dialect)		(its) eye	1248		dze	7863	dz e	
Kate		(its) eye	1248		dzaŋe	7865	dz a ŋ e	
Timbe		(its) eye	1248		dewun	14052	d e w u n	
Mesem		(its) eye	1248		dzi	7863	dz i	
Nabak		(its) flower	239		kət	13727	k ə t	
Mape		(its) flower	239		ari	7684	a r i	
Dedua		(its) flower	239		ori	7684	o r i	
Komba		(its) flower	239		balo	13849	b a l o	
Selepet		(its) flower	239		suri	7684	s u r i	
Somba-Siawari (Mindik Dialect)		(its) flower	239		dzura	7684	dz u r a	
Kube		(its) flower	239		dzuri	7684	dz u r i	
Somba-Siawari (Burum Dialect)		(its) flower	239		dzura	7684	dz u r a	
Kate		(its) flower	239		ari	7684	a r i	
Tobo		(its) flower	239		dzuri	7684	dz u r i	
Timbe		(its) flower	239		huri	7684	h u r i	
Ono		(its) flower	239		dzurai	7684	dz u r a i	
Mesem		(its) flower	239		dzolman	7684	dz o l m a n	
Nabak		(its) nose	1221		sip	8029	s i p	
Somba-Siawari (Burum Dialect)		(its) nose	1221		sahara	8019	s a h a r a	
Kube		(its) nose	1221		sawa	8029	s a w a	
Kube		(its) nose	1221		sere	13713	s e r e	
Mesem		(its) nose	1221		siŋɡeŋ	13718	s i ŋ ɡ e ŋ	
Mesem		(its) nose	1221		sip	8029	s i p	
Dedua		(its) nose	1221		soɡe	8020	s o ɡ e	
Kate		(its) nose	1221		soc	8029	s o c	
Borong		(its) nose	1221		sewaŋ	13813	s e w a ŋ	
Borong		(its) nose	1221		saja	8029	s a j a	
Somba-Siawari (Mindik Dialect)		(its) nose	1221		sep	8029	s e p	
Komba		(its) nose	1221		sep	8029	s e p	
Komba		(its) nose	1221		saɡan	8019	s a ɡ a n	
Timbe		(its) nose	1221		hame	8018	h a m e	
Tobo		(its) nose	1221		sahari	8019	s a h a r i	
Somba-Siawari (Mindik Dialect)		(its) nose	1221		saŋɡara	8019	s a ŋ ɡ a r a	
Ono		(its) nose	1221		sot	13939	s o t	
Ono		(its) nose	1221		weŋemi	13943	w e ŋ e m i	
Selepet		(its) nose	1221		hame	8018	h a m e	
Selepet		(its) nose	1221		hep	8029	h e p	
Nabak		(its) nose	1221		ŋiŋəŋ	13991	ŋ i ŋ ə ŋ	
Somba-Siawari (Burum Dialect)		(its) nose	1221		sep	8029	s e p	
Mape		(its) nose	1221		sika	8020	s i k a	
Mape		(its) nose	1221		dari	14014	d a r i	
Kate		(its) nose	1221		sake	8020	s a k e	
Timbe		(its) nose	1221		ɡilam	14039	ɡ i l a m	
Tobo		(its) nose	1221		sap	8029	s a p	
Tobo		(its) tail	1220		dzi	7887	dz i	
Somba-Siawari (Burum Dialect)		(its) tail	1220		dai	7887	d a i	
Mape		(its) tail	1220		dzi	7887	dz i	
Komba		(its) tail	1220		daː	7887	d aː	
Borong		(its) tail	1220		dzi	7887	dz i	
Somba-Siawari (Mindik Dialect)		(its) tail	1220		lou	13831	l o u	
Timbe		(its) tail	1220		dape	7889	d a p e	
Kube		(its) tail	1220		dzi	7887	dz i	
Ono		(its) tail	1220		dai	7887	d a i	
Selepet		(its) tail	1220		hape	7889	h a p e	
Dedua		(its) tail	1220		dzi	7887	dz i	
Nabak		(its) tail	1220		dak	7888	d a k	
Kate		(its) tail	1220		ɡec	14099	ɡ e c	
Tobo		(its) tooth	1380		dzat	8030	dz a t	
Somba-Siawari (Burum Dialect)		(its) tooth	1380		dzit	8030	dz i t	
Dedua		(its) tooth	1380		enar	13746	e n a r	
Komba		(its) tooth	1380		sat	8030	s a t	
Borong		(its) tooth	1380		dzot	8030	dz o t	
Timbe		(its) tooth	1380		dat	8030	d a t	
Kate		(its) tooth	1380		mic	13844	m i c	
Somba-Siawari (Mindik Dialect)		(its) tooth	1380		dzat	8030	dz a t	
Ono		(its) tooth	1380		ŋet	13924	ŋ e t	
Kube		(its) tooth	1380		dzeɡl	8030	dz e ɡ l	
Selepet		(its) tooth	1380		sat	8030	s a t	
Nabak		(its) tooth	1380		dzet	8030	dz e t	
Mape		(its) tooth	1380		misia	14111	m i s i a	
Somba-Siawari (Burum Dialect)		earth	1228		ɡalme	13697	ɡ a l m e	
Mesem		earth	1228		misa	7809	m i s a	
Dedua		earth	1228		banek	7804	b a n e k	
Komba		earth	1228		an	7806	a n	
Somba-Siawari (Mindik Dialect)		earth	1228		baloŋ	13878	b a l o ŋ	
Tobo		earth	1228		bait	7804	b a i t	
Ono		earth	1228		kepe	13938	k e p e	
Kube		earth	1228		baek	7804	b a e k	
Selepet		earth	1228		han	7806	h a n	
Nabak		earth	1228		misat	7809	m i s a t	
Timbe		earth	1228		han	7806	h a n	
Kate		earth	1228		mareŋ	7805	m a r e ŋ	
Mape		earth	1228		mareŋ	7805	m a r e ŋ	
Mesem		louse	1392		ləm	13723	l ə m	
Somba-Siawari (Burum Dialect)		louse	1392		imin	7682	i m i n	
Somba-Siawari (Mindik Dialect)		louse	1392		imin	7682	i m i n	
Tobo		louse	1392		imin	7682	i m i n	
Ono		louse	1392		emen	7682	e m e n	
Dedua		louse	1392		jomiŋ	7682	j o m i ŋ	
Kube		louse	1392		imin	7682	i m i n	
