language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Somba-Siawari (Burum Dialect)		(he) comes	1446		ka	7918	k a	
Kube		(he) comes	1446		ere	7919	e r e	
Mesem		(he) comes	1446		ko	13720	k o	
Kate		(he) comes	1446		wefu	13753	w e f u	
Komba		(he) comes	1446		ɡa	7918	ɡ a	
Selepet		(he) comes	1446		ɡa	7918	ɡ a	
Somba-Siawari (Mindik Dialect)		(he) comes	1446		ka	7918	k a	
Ono		(he) comes	1446		sa	13941	s a	
Borong		(he) comes	1446		waː	13950	w aː	
Dedua		(he) comes	1446		ere	7919	e r e	
Mape		(he) comes	1446		wape	14010	w a p e	
Tobo		(he) comes	1446		ka	7918	k a	
Timbe		(he) comes	1446		ɡu	7918	ɡ u	
Nabak		(he) comes	1446		kpe	14070	k p e	
Nabak		(he) digs	1418		kiŋɡadzi	13653	k i ŋ ɡ a dz i	
Mesem		(he) digs	1418		lo	13680	l o	
Borong		(he) digs	1418		toɡuŋken	13829	t o ɡ u ŋ k e n	
Timbe		(he) digs	1418		kenda	7880	k e n d a	
Selepet		(he) digs	1418		ai	13883	a i	
Tobo		(he) digs	1418		asa	13890	a s a	
Somba-Siawari (Mindik Dialect)		(he) digs	1418		etso	7881	e ts o	
Kube		(he) digs	1418		oro	13920	o r o	
Dedua		(he) digs	1418		usu	7882	u s u	
Somba-Siawari (Burum Dialect)		(he) digs	1418		etso	7881	e ts o	
Ono		(he) digs	1418		kepikito	14084	k e p i k i t o	
Somba-Siawari (Mindik Dialect)		(he) eats	1336		ne	8319	n e	
Nabak		(he) eats	1336		ni	8319	n i	
Mape		(he) eats	1336		na	8319	n a	
Timbe		(he) eats	1336		ni	8319	n i	
Komba		(he) eats	1336		ni	8319	n i	
Selepet		(he) eats	1336		ni	8319	n i	
Kube		(he) eats	1336		ne	8319	n e	
Borong		(he) eats	1336		ne	8319	n e	
Dedua		(he) eats	1336		ne	8319	n e	
Somba-Siawari (Burum Dialect)		(he) eats	1336		ne	8319	n e	
Tobo		(he) eats	1336		ne	8319	n e	
Ono		(he) eats	1336		ni	8319	n i	
Kate		(he) eats	1336		na	8319	n a	
Mesem		(he) falls	1280		kao	13675	k a o	
Somba-Siawari (Burum Dialect)		(he) falls	1280		he	7711	h e	
Komba		(he) falls	1280		lokɡi	13769	l o k ɡ i	
Ono		(he) falls	1280		keti	13791	k e t i	
Borong		(he) falls	1280		kamaː	13815	k a m aː	
Tobo		(he) falls	1280		ma	7713	m a	
Somba-Siawari (Mindik Dialect)		(he) falls	1280		he	7711	h e	
Selepet		(he) falls	1280		kioŋ	13905	k i o ŋ	
Dedua		(he) falls	1280		ma	7713	m a	
Nabak		(he) falls	1280		todzi	13972	t o dz i	
Mape		(he) falls	1280		waki	7712	w a k i	
Timbe		(he) falls	1280		ɡi	14061	ɡ i	
Somba-Siawari (Mindik Dialect)		(he) gives me	1447		niŋɡi	7894	n i ŋ ɡ i	
Komba		(he) gives me	1447		nih	7894	n i h	
Mesem		(he) gives me	1447		naka	13725	n a k a	
Nabak		(he) gives me	1447		nai	13731	n a i	
Mape		(he) gives me	1447		nare	7896	n a r e	
Dedua		(he) gives me	1447		nen	7895	n e n	
Borong		(he) gives me	1447		non	7895	n o n	
Timbe		(he) gives me	1447		niŋ	7894	n i ŋ	
Kate		(he) gives me	1447		nare	7896	n a r e	
Ono		(he) gives me	1447		nin	7895	n i n	
Kube		(he) gives me	1447		nen	7895	n e n	
Selepet		(he) gives me	1447		nihi	7894	n i h i	
Somba-Siawari (Burum Dialect)		(he) gives me	1447		niŋɡi	7894	n i ŋ ɡ i	
Tobo		(he) gives me	1447		nem	7895	n e m	
Tobo		(he) hit him	1665		kpe	7983	k p e	
Somba-Siawari (Burum Dialect)		(he) hit him	1665		kpe	7983	k p e	
Timbe		(he) hit him	1665		ko	7981	k o	
Komba		(he) hit him	1665		ku	7981	k u	
Somba-Siawari (Mindik Dialect)		(he) hit him	1665		kpe	7983	k p e	
Ono		(he) hit him	1665		kpe	7983	k p e	
Kube		(he) hit him	1665		kpe	7983	k p e	
Selepet		(he) hit him	1665		ku	7981	k u	
Nabak		(he) hit him	1665		ku	7981	k u	
Mape		(he) hit him	1665		kpa	7983	k p a	
Mesem		(he) hit him	1665		kun	7981	k u n	
Tobo		(he) knows	1410		nin	7655	n i n	
Somba-Siawari (Burum Dialect)		(he) knows	1410		ma	7658	m a	
Kate		(he) knows	1410		mana	7656	m a n a	
Komba		(he) knows	1410		naɡa	7657	n a ɡ a	
Somba-Siawari (Mindik Dialect)		(he) knows	1410		mo	7658	m o	
Timbe		(he) knows	1410		naɡa	7657	n a ɡ a	
Ono		(he) knows	1410		deri	13933	d e r i	
Kube		(he) knows	1410		nin	7655	n i n	
Selepet		(he) knows	1410		naɡa	7657	n a ɡ a	
Nabak		(he) knows	1410		nɔi	13979	n ɔ i	
Dedua		(he) knows	1410		neɡen	14037	n e ɡ e n	
Mesem		(he) knows	1410		niŋɡe	7657	n i ŋ ɡ e	
Nabak		(he) says	1458		dzei	7824	dz e i	
Somba-Siawari (Mindik Dialect)		(he) says	1458		dzi	7824	dz i	
Komba		(he) says	1458		s	7824	s	
Mape		(he) says	1458		mi	7825	m i	
Dedua		(he) says	1458		de	7824	d e	
Borong		(he) says	1458		dzo	7824	dz o	
Timbe		(he) says	1458		ma	13837	m a	
Kate		(he) says	1458		mu	7825	m u	
Ono		(he) says	1458		ra	13882	r a	
Kube		(he) says	1458		dze	7824	dz e	
Selepet		(he) says	1458		j	7824	j	
Somba-Siawari (Burum Dialect)		(he) says	1458		dzi	7824	dz i	
Tobo		(he) says	1458		dzi	7824	dz i	
Nabak		(he) shoots	1172		arai	13647	a r a i	
Tobo		(he) shoots	1172		wiri	8025	w i r i	
Somba-Siawari (Burum Dialect)		(he) shoots	1172		era	8024	e r a	
Somba-Siawari (Mindik Dialect)		(he) shoots	1172		era	8024	e r a	
Timbe		(he) shoots	1172		er	8024	e r	
Selepet		(he) shoots	1172		jer	8024	j e r	
Ono		(he) shoots	1172		jato	14089	j a t o	
Somba-Siawari (Burum Dialect)		(he) sits	1416		ta	7946	t a	
Kube		(he) sits	1416		tak	7946	t a k	
Mesem		(he) sits	1416		ta	7946	t a	
Kate		(he) sits	1416		ŋe	7947	ŋ e	
Borong		(he) sits	1416		ra	7946	r a	
Komba		(he) sits	1416		ta	7946	t a	
Tobo		(he) sits	1416		ta	7946	t a	
Somba-Siawari (Mindik Dialect)		(he) sits	1416		ta	7946	t a	
Selepet		(he) sits	1416		ta	7946	t a	
Ono		(he) sits	1416		meri	13923	m e r i	
Mape		(he) sits	1416		ŋe	7947	ŋ e	
Dedua		(he) sits	1416		tak	7946	t a k	
Timbe		(he) sits	1416		ta	7946	t a	
Nabak		(he) sits	1416		ta	7946	t a	
Tobo		(he) sucks	1421		bitsi	7922	b i ts i	
Kube		(he) sucks	1421		bitsi	7922	b i ts i	
Nabak		(he) sucks	1421		bəsəi	7792	b ə s ə i	
Komba		(he) sucks	1421		musuku	7810	m u s u k u	
Somba-Siawari (Mindik Dialect)		(he) sucks	1421		botso	7922	b o ts o	
Selepet		(he) sucks	1421		musuku	7810	m u s u k u	
Somba-Siawari (Burum Dialect)		(he) sucks	1421		bobok	14006	b o b o k	
Mape		(he) sucks	1421		muduɡaː	14020	m u d u ɡ aː	
Timbe		(he) sucks	1421		musuku	7810	m u s u k u	
Ono		(he) sucks	1421		muzuluki	7810	m u z u l u k i	
Tobo		(he) throws	1456		wai	7851	w a i	
Kube		(he) throws	1456		wai	7851	w a i	
Mape		(he) throws	1456		wake	13737	w a k e	
Kate		(he) throws	1456		behe	13754	b e h e	
Somba-Siawari (Burum Dialect)		(he) throws	1456		ɡilian	13765	ɡ i l i a n	
Timbe		(he) throws	1456		hepu	13865	h e p u	
Komba		(he) throws	1456		pan	13872	p a n	
Somba-Siawari (Mindik Dialect)		(he) throws	1456		moso	7842	m o s o	
Ono		(he) throws	1456		ɡbeliɡi	13927	ɡ b e l i ɡ i	
Dedua		(he) throws	1456		wa	7851	w a	
Selepet		(he) throws	1456		pila	13963	p i l a	
Nabak		(he) throws	1456		kətimpe	7901	k ə t i m p e	
Mesem		(he) throws	1456		kətipe	7901	k ə t i p e	
Kube		(he) turns	1444		meren	7782	m e r e n	
Mesem		(he) turns	1444		ɡiridzə	7779	ɡ i r i dz ə	
Mape		(he) turns	1444		perisie	7781	p e r i s i e	
Kate		(he) turns	1444		barisie	7781	b a r i s i e	
Somba-Siawari (Burum Dialect)		(he) turns	1444		meleŋ	7782	m e l e ŋ	
Komba		(he) turns	1444		purik	7780	p u r i k	
Ono		(he) turns	1444		maiŋɡi	13801	m a i ŋ ɡ i	
Somba-Siawari (Mindik Dialect)		(he) turns	1444		meleŋ	7782	m e l e ŋ	
Tobo		(he) turns	1444		meleŋ	7782	m e l e ŋ	
Selepet		(he) turns	1444		purik	7780	p u r i k	
Dedua		(he) turns	1444		meren	7782	m e r e n	
Nabak		(he) turns	1444		ɡiridzəi	7779	ɡ i r i dz ə i	
Timbe		(he) turns	1444		purik	7780	p u r i k	
Mesem		(he) washes	1453		əli	13687	ə l i	
Kube		(he) washes	1453		dzuak	7989	dz u a k	
Nabak		(he) washes	1453		dzurudzi	13729	dz u r u dz i	
Kate		(he) washes	1453		dzure	7988	dz u r e	
Somba-Siawari (Burum Dialect)		(he) washes	1453		soŋɡaŋ	7990	s o ŋ ɡ a ŋ	
Borong		(he) washes	1453		soŋɡbaŋ	7990	s o ŋ ɡ b a ŋ	
Somba-Siawari (Mindik Dialect)		(he) washes	1453		soŋɡaŋ	7990	s o ŋ ɡ a ŋ	
Komba		(he) washes	1453		saɡon	7990	s a ɡ o n	
Ono		(he) washes	1453		sauk	7991	s a u k	
Dedua		(he) washes	1453		dzuak	7989	dz u a k	
Selepet		(he) washes	1453		puri	7991	p u r i	
Timbe		(he) washes	1453		puli	14044	p u l i	
Tobo		(he) washes	1453		dzua	7989	dz u a	
Nabak		(his) father	1217		bip	7933	b i p	
Mesem		(his) father	1217		bip	7933	b i p	
Mape		(his) father	1217		mama	1192	m a m a	
Somba-Siawari (Burum Dialect)		(his) father	1217		iwi	7935	i w i	
Ono		(his) father	1217		maɡa	13782	m a ɡ a	
Selepet		(his) father	1217		awa	7935	a w a	
Tobo		(his) father	1217		mam	1192	m a m	
Somba-Siawari (Mindik Dialect)		(his) father	1217		mam	1192	m a m	
Borong		(his) father	1217		nemuŋ	13993	n e m u ŋ	
Timbe		(his) father	1217		ewe	7935	e w e	
Tobo		(his) knee	1371		simin	7812	s i m i n	
Mesem		(his) knee	1371		kpekakpatə	13678	k p e k a k p a t ə	
Somba-Siawari (Burum Dialect)		(his) knee	1371		simin	7812	s i m i n	
Komba		(his) knee	1371		simin	7812	s i m i n	
Borong		(his) knee	1371		simiŋ	7812	s i m i ŋ	
Timbe		(his) knee	1371		pawut	7814	p a w u t	
Somba-Siawari (Mindik Dialect)		(his) knee	1371		simin	7812	s i m i n	
Selepet		(his) knee	1371		pawut	7814	p a w u t	
Ono		(his) knee	1371		wawet	13922	w a w e t	
Kube		(his) knee	1371		simiŋ	7812	s i m i ŋ	
Nabak		(his) knee	1371		kpet	13988	k p e t	
Mape		(his) knee	1371		dieŋ	7813	d i e ŋ	
Dedua		(his) knee	1371		fakuruŋ	14035	f a k u r u ŋ	
Kate		(his) knee	1371		dieŋ	7813	d i e ŋ	
Mesem		(it is) dry	1398		alaŋɡə	7660	a l a ŋ ɡ ə	
Kube		(it is) dry	1398		ireɡe	13715	i r e ɡ e	
Kate		(it is) dry	1398		kereŋke	7659	k e r e ŋ k e	
Somba-Siawari (Burum Dialect)		(it is) dry	1398		araŋɡa	7660	a r a ŋ ɡ a	
Komba		(it is) dry	1398		araraŋ	7660	a r a r a ŋ	
Ono		(it is) dry	1398		dzipki	7661	dz i p k i	
Somba-Siawari (Mindik Dialect)		(it is) dry	1398		araŋɡo	7660	a r a ŋ ɡ o	
Tobo		(it is) dry	1398		dzipka	7661	dz i p k a	
Selepet		(it is) dry	1398		haraŋ	7660	h a r a ŋ	
Borong		(it is) dry	1398		tobori	13951	t o b o r i	
Nabak		(it is) dry	1398		ko	13973	k o	
Dedua		(it is) dry	1398		kereŋ	7659	k e r e ŋ	
Timbe		(it is) dry	1398		kamili	14068	k a m i l i	
Mape		(it is) dry	1398		dziɡa	14116	dz i ɡ a	
Nabak		(it) swells	1573		səme	7937	s ə m e	
Somba-Siawari (Mindik Dialect)		(it) swells	1573		boŋɡo	7945	b o ŋ ɡ o	
Selepet		(it) swells	1573		suk	7934	s u k	
Tobo		(it) swells	1573		buŋɡu	7945	b u ŋ ɡ u	
Somba-Siawari (Burum Dialect)		(it) swells	1573		kpari	13999	k p a r i	
Timbe		(it) swells	1573		kaule	14057	k a u l e	
Ono		(it) swells	1573		sue	7934	s u e	
Somba-Siawari (Burum Dialect)		(its) back	1291		ɡanesem	13700	ɡ a n e s e m	
Kube		(its) back	1291		ɡemaɡi	7736	ɡ e m a ɡ i	
Nabak		(its) back	1291		bam	13732	b a m	
Komba		(its) back	1291		kadat	7737	k a d a t	
Somba-Siawari (Mindik Dialect)		(its) back	1291		ɡemat	7736	ɡ e m a t	
Kate		(its) back	1291		rape	13839	r a p e	
Tobo		(its) back	1291		ɡemat	7736	ɡ e m a t	
Ono		(its) back	1291		romo	13942	r o m o	
Selepet		(its) back	1291		kadat	7737	k a d a t	
Timbe		(its) back	1291		hame	14042	h a m e	
Tobo		(its) belly	1251		kerap	7980	k e r a p	
Somba-Siawari (Burum Dialect)		(its) belly	1251		ɡalam	13702	ɡ a l a m	
Kube		(its) belly	1251		tomeŋ	13714	t o m e ŋ	
Mesem		(its) belly	1251		tip	7982	t i p	
Komba		(its) belly	1251		tip	7982	t i p	
Somba-Siawari (Mindik Dialect)		(its) belly	1251		irip	13834	i r i p	
Selepet		(its) belly	1251		tep	7982	t e p	
Ono		(its) belly	1251		kai	13937	k a i	
Borong		(its) belly	1251		keri	7980	k e r i	
Nabak		(its) belly	1251		tip	7982	t i p	
Mape		(its) belly	1251		ata	14013	a t a	
Kate		(its) belly	1251		bu	14030	b u	
Dedua		(its) belly	1251		kera	7980	k e r a	
Timbe		(its) belly	1251		tep	7982	t e p	
Tobo		(its) bone	1394		sihit	7962	s i h i t	
Mesem		(its) bone	1394		siet	7962	s i e t	
Kube		(its) bone	1394		siɡl	7962	s i ɡ l	
Somba-Siawari (Burum Dialect)		(its) bone	1394		sihit	7962	s i h i t	
Timbe		(its) bone	1394		hahit	7962	h a h i t	
Komba		(its) bone	1394		tan	13871	t a n	
Somba-Siawari (Mindik Dialect)		(its) bone	1394		sihit	7962	s i h i t	
Selepet		(its) bone	1394		hahit	7962	h a h i t	
Ono		(its) bone	1394		set	7962	s e t	
Dedua		(its) bone	1394		sir	7962	s i r	
Nabak		(its) bone	1394		kandziŋ	13985	k a n dz i ŋ	
Borong		(its) bone	1394		sita	7962	s i t a	
Mape		(its) bone	1394		siak	7962	s i a k	
Kate		(its) bone	1394		siec	7962	s i e c	
Nabak		(its) eye	1248		dzi	7863	dz i	
Komba		(its) eye	1248		si	7863	s i	
Tobo		(its) eye	1248		kpat	13891	k p a t	
Somba-Siawari (Mindik Dialect)		(its) eye	1248		dze	7863	dz e	
Kube		(its) eye	1248		kiwa	7864	k i w a	
Ono		(its) eye	1248		dei	7863	d e i	
Selepet		(its) eye	1248		sen	7863	s e n	
Borong		(its) eye	1248		dzaː	7863	dz aː	
Somba-Siawari (Burum Dialect)		(its) eye	1248		dze	7863	dz e	
Kate		(its) eye	1248		dzaŋe	7865	dz a ŋ e	
Timbe		(its) eye	1248		dewun	14052	d e w u n	
Mesem		(its) eye	1248		dzi	7863	dz i	
Nabak		(its) flower	239		kət	13727	k ə t	
Mape		(its) flower	239		ari	7684	a r i	
Dedua		(its) flower	239		ori	7684	o r i	
Komba		(its) flower	239		balo	13849	b a l o	
Selepet		(its) flower	239		suri	7684	s u r i	
Somba-Siawari (Mindik Dialect)		(its) flower	239		dzura	7684	dz u r a	
Kube		(its) flower	239		dzuri	7684	dz u r i	
Somba-Siawari (Burum Dialect)		(its) flower	239		dzura	7684	dz u r a	
Kate		(its) flower	239		ari	7684	a r i	
Tobo		(its) flower	239		dzuri	7684	dz u r i	
Timbe		(its) flower	239		huri	7684	h u r i	
Ono		(its) flower	239		dzurai	7684	dz u r a i	
Mesem		(its) flower	239		dzolman	7684	dz o l m a n	
Nabak		(its) foot	1301		set	13646	s e t	
Ono		(its) foot	1301		ki	7708	k i	
Timbe		(its) foot	1301		kei	7708	k e i	
Somba-Siawari (Mindik Dialect)		(its) foot	1301		kana	7725	k a n a	
Selepet		(its) foot	1301		kai	7708	k a i	
Tobo		(its) foot	1301		kani	7725	k a n i	
Somba-Siawari (Burum Dialect)		(its) foot	1301		kana	7725	k a n a	
Tobo		(its) head	1256		norok	7866	n o r o k	
Mesem		(its) head	1256		nok	13686	n o k	
Kube		(its) head	1256		oɡu	13712	o ɡ u	
Somba-Siawari (Burum Dialect)		(its) head	1256		noruk	7866	n o r u k	
Ono		(its) head	1256		lewit	13807	l e w i t	
Timbe		(its) head	1256		kaut	7756	k a u t	
Komba		(its) head	1256		kauk	7756	k a u k	
Somba-Siawari (Mindik Dialect)		(its) head	1256		noruk	7866	n o r u k	
Selepet		(its) head	1256		kun	7755	k u n	
Nabak		(its) head	1256		ŋokandzi	7755	ŋ o k a n dz i	
Mape		(its) head	1256		kparu	14009	k p a r u	
Dedua		(its) head	1256		fufu	14038	f u f u	
Kate		(its) head	1256		kpitsec	14097	k p i ts e c	
Somba-Siawari (Burum Dialect)		(its) meat	634		busu	7955	b u s u	
Mesem		(its) meat	634		mirik	13722	m i r i k	
Komba		(its) meat	634		sunum	7956	s u n u m	
Somba-Siawari (Mindik Dialect)		(its) meat	634		busu	7955	b u s u	
Tobo		(its) meat	634		busi	7955	b u s i	
Kube		(its) meat	634		busi	7955	b u s i	
Ono		(its) meat	634		biku	7954	b i k u	
Selepet		(its) meat	634		sunum	7956	s u n u m	
Dedua		(its) meat	634		fusi	7955	f u s i	
Timbe		(its) meat	634		sunum	7956	s u n u m	
Nabak		(its) meat	634		səsumbaŋ	14073	s ə s u m b a ŋ	
Mesem		(its) name	1405		kot	7689	k o t	
Dedua		(its) name	1405		kiwa	7691	k i w a	
Somba-Siawari (Burum Dialect)		(its) name	1405		kpet	13761	k p e t	
Ono		(its) name	1405		dei	13809	d e i	
Timbe		(its) name	1405		kot	7689	k o t	
Komba		(its) name	1405		kut	7689	k u t	
Somba-Siawari (Mindik Dialect)		(its) name	1405		kurap	13876	k u r a p	
Tobo		(its) name	1405		kiwa	7691	k i w a	
Selepet		(its) name	1405		kut	7689	k u t	
Kube		(its) name	1405		kiwa	7691	k i w a	
Nabak		(its) name	1405		dzikət	7692	dz i k ə t	
