language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Adnyamathanha	adny1235	BLOW (OF WIND)	14		wiɹiwiɹi	1314	w i ɹ i w i ɹ i	
Alyawarr	alya1239	BLOW (OF WIND)	14		apwejel	1333	a p w e j e l	
Arabana	arab1267	BLOW (OF WIND)	14		witcikuɹa	1310	w i t c i k u ɹ a	
Yugambeh-Bandjalang	band1339	BLOW (OF WIND)	14		buhmbi	1	b u h m b i	
Dhangu	dhan1270	BLOW (OF WIND)	14		boʔʲun	1306	b o ʔʲ u n	
Sydney	sydn1236	BLOW (OF WIND)	14		boːmʔbeː	1326	b oː m ʔ b eː	
Dhuwal	dhuw1249	BLOW (OF WIND)	14		bopun	1319	b o p u n	
Dieri	dier1241	BLOW (OF WIND)	14		ŋaka	1339	ŋ a k a	
Dyaabugay	dyaa1242	BLOW (OF WIND)	14		bujbiril	1306	b u j b i r i l	
Djambarrpuyngu	djam1256	BLOW (OF WIND)	14		bewʔʲun	1	b e w ʔʲ u n	
Djinang	djin1253	BLOW (OF WIND)	14		bilaŋˀdcigi	1355	b i l a ŋ ˀd c i g i	
Gamilaraay	gami1243	BLOW (OF WIND)	14		buːbili	1326	b uː b i l i	
Kumbainggar	kumb1268	BLOW (OF WIND)	14		buːmbi	1326	b uː m b i	
Gupapuyngu	gupa1247	BLOW (OF WIND)	14		bojʔ	1306	b o j ʔ	
Gurindji	guri1247	BLOW (OF WIND)	14		pumip_manana	1311	p u m i p m a n a n a	
Sydney	sydn1236	BLOW (OF WIND)	14		buwamija	1	b u w a m i j a	
Jaru	jaru1254	BLOW (OF WIND)	14		boː_mana	1306	b oː m a n a	
Djiwarli	djiw1241	BLOW (OF WIND)	14		puːljaɹu	1331	p uː l j a ɹ u	
Kalkutung	kalk1246	BLOW (OF WIND)	14		t̪una	1330	t̪ u n a	
Gamilaraay	gami1243	BLOW (OF WIND)	14		bubilːa	1326	b u b i lː a	
Karadjeri	kara1476	BLOW (OF WIND)	14		pu_canpa	1306	p u c a n p a	
Kartujarra	kart1247	BLOW (OF WIND)	14		puju	1	p u j u	
Kaurna	kaur1267	BLOW (OF WIND)	14		kurondi	1315	k u r o n d i	
Kukatja	kuka1246	BLOW (OF WIND)	14		pujula	1306	p u j u l a	
Kuku-Yalanji	kuku1273	BLOW (OF WIND)	14		buncuril	1337	b u n c u r i l	
Gurdjar	gurd1238	BLOW (OF WIND)	14		weːβ_malimpilk	1307	w eː β m a l i m p i l k	
Kuuku-Ya'u	kuuk1238	BLOW (OF WIND)	14		panina	1316	p a n i n a	
Kala Lagaw Ya	kala1377	BLOW (OF WIND)	14		puiai	1306	p u i a i	
Margany	marg1253	BLOW (OF WIND)	14		baɲdji	1308	b a ɲ d j i	
Martu Wangka	mart1256	BLOW (OF WIND)	14		pujuɳu	1306	p u j u ɳ u	
Mudburra	mudb1240	BLOW (OF WIND)	14		bub_maru	1321	b u b m a r u	
Muruwari	muru1266	BLOW (OF WIND)	14		ŋaːjiɳŋaːjiɳ	1342	ŋ aː j i ɳ ŋ aː j i ɳ	
Ngamini	ngam1284	BLOW (OF WIND)	14		walunkana	1318	w a l u n k a n a	
Ngarluma	ngar1287	BLOW (OF WIND)	14		bujuŋkalku	1306	b u j u ŋ k a l k u	
Narrinyeri	narr1259	BLOW (OF WIND)	14		t̪ɹutuŋ	1324	t̪ ɹ u t u ŋ	
Northern Coastal Nyangumarta	nort2754	BLOW (OF WIND)	14		pujupini	1306	p u j u p i n i	
Nyamal	nyam1271	BLOW (OF WIND)	14		pujipi	1	p u j i p i	
Nyangumarta	nyan1301	BLOW (OF WIND)	14		pujupini	1306	p u j u p i n i	
Nyunga	nyun1247	BLOW (OF WIND)	14		boban	1313	b o b a n	
Paakantyi	darl1243	BLOW (OF WIND)	14		waɖa	1350	w a ɖ a	
Panytyima	pany1241	BLOW (OF WIND)	14		pat̪alku	1323	p a t̪ a l k u	
Banggarla	bang1339	BLOW (OF WIND)	14		wiriti	1314	w i r i t i	
Bayungu	bayu1240	BLOW (OF WIND)	14		puːljbanma	1331	p uː l j b a n m a	
Pitjantjatjara	pitj1243	BLOW (OF WIND)	14		waŋkaɲi	1353	w a ŋ k a ɲ i	
Pitta Pitta	pitt1247	BLOW (OF WIND)	14		punka	1334	p u n k a	
Ritarungo	rita1239	BLOW (OF WIND)	14		boʔʲun	1306	b o ʔʲ u n	
Dhalandji	dhal1245	BLOW (OF WIND)	14		puːljbalgin	1331	p uː l j b a l g i n	
Dhargari	dhar1247	BLOW (OF WIND)	14		puːljaɹu	1331	p uː l j a ɹ u	
Wagaya	waga1260	BLOW (OF WIND)	14		t̪aɹeŋunt	1332	t̪ a ɹ e ŋ u n t	
Ngura	ngur1261	BLOW (OF WIND)	14		buba	1321	b u b a	
Warlpiri	warl1254	BLOW (OF WIND)	14		purucini	1322	p u r u c i n i	
Wanman	wanm1242	BLOW (OF WIND)	14		pujupu	1306	p u j u p u	
Wariyangga	wari1262	BLOW (OF WIND)	14		puːljaɹu	1331	p uː l j a ɹ u	
Warumungu	waru1265	BLOW (OF WIND)	14		talk_waŋkan	1353	t a l k w a ŋ k a n	
Wathawurrung	wath1238	BLOW (OF WIND)	14		burŋa	1	b u r ŋ a	
Wik-Mungkan	wikm1247	BLOW (OF WIND)	14		wuːʔaŋ	1338	w uː ʔ a ŋ	
Wiradhuri	wira1262	BLOW (OF WIND)	14		giɹaɹumara	1328	g i ɹ a ɹ u m a r a	
Wirangu-Nauo	wira1260	BLOW (OF WIND)	14		bijaɳ	1306	b i j a ɳ	
Yan-nhangu	yann1237	BLOW (OF WIND)	14		d̪aŋuruwaɳpuma	1306	d̪ a ŋ u r u w a ɳ p u m a	
Yandruwandha	yand1253	BLOW (OF WIND)	14		pulka	1312	p u l k a	
Yawarawarga	yawa1258	BLOW (OF WIND)	14		naɹamunko	1347	n a ɹ a m u n k o	
Yindjibarndi	yind1247	BLOW (OF WIND)	14		biɖul̪ugu	1348	b i ɖ u l̪ u g u	
Yorta Yorta	yort1237	BLOW (OF WIND)	14		boma	1326	b o m a	
Yulparitja	yulp1238	BLOW (OF WIND)	14		pujula	1306	p u j u l a	
Yuwaalaraay	yuwa1242	BLOW (OF WIND)	14		buːbili	1	b uː b i l i	
Adnyamathanha	adny1235	BURN	19		ŋali	1720	ŋ a l i	
Alyawarr	alya1239	BURN	19		apmpem	1734	a p m p e m	
Alyawarr	alya1239	BURN	19		pwel̪	1734	p w e l̪	
Arabana	arab1267	BURN	19		mara	1704	m a r a	
Yugambeh-Bandjalang	band1339	BURN	19		jugi	1	j u g i	
Dhangu	dhan1270	BURN	19		n̪æɹa	1767	n̪ æ ɹ a	
Sydney	sydn1236	BURN	19		kunʔnama	1727	k u n ʔ n a m a	
Dhuwal	dhuw1249	BURN	19		n̪æɹa	1767	n̪ æ ɹ a	
Dieri	dier1241	BURN	19		jaɹki	1743	j a ɹ k i	
Dyaabugay	dyaa1242	BURN	19		ɲuŋal	1722	ɲ u ŋ a l	
Djambarrpuyngu	djam1256	BURN	19		ŋaɭwapt̪un	1767	ŋ a ɭ w a p t̪ u n	
