language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Megleno_Romanian		breast	1402		ȶept	32	tʲ e p t	
Istro_Romanian		breast	1402		kʎept	32	k ʎ e p t	
Aromanian		breast	1402		ȶˈept+u	32	tʲ ˈe p t + u	
Romanian		breast	1402		pjept	32	p j e p t	
Dalmatian		breast	1402		pjat	32	p j a t	
Friulian		breast	1402		pɛt	32	p ˈɛ t	
Gardenese_Ladin		breast	1402		pjet	32	p j e t	
Fassano_Ladin		breast	1402		pjet	32	p j e t	
Rumantsch_Grischun		breast	1402		pɛʦ	32	p ˈɛ ts	
Sursilvan_Romansh		breast	1402		pɛʦ	32	p ˈɛ ts	
Surmiran_Romansh		breast	1402		pɛʦ	32	p ˈɛ ts	
Vallader_Romansh		breast	1402		pet	32	p e t	
Lanzo_Torinese_Piemontese		breast	1402		pɛt	32	p ˈɛ t	
Barbania_Piemontese		breast	1402		pɛt	32	p ˈɛ t	
Carmagnola_Piemontese		breast	1402		stˈɔmi	34	s t ˈɔ m i	
Vercellese_Piemontese		breast	1402		stˈɔːmik	34	s t ˈɔː m i k	
Ravennate_Romagnol		breast	1402		pɛat	32	p ˈɛ a t	
Ferrarese_Emiliano		breast	1402		pɛt	32	p ˈɛ t	
Carpigiano_Emiliano		breast	1402		pɛːt	32	p ˈɛː t	
Reggiano_Emiliano		breast	1402		stˈɔmeg	34	s t ˈɔ m e ɡ	
Rapallo_Ligurian		breast	1402		kašˈetː+a	35	k a š ˈe tː + a	
Genoese_Ligurian		breast	1402		pˈetː+u	32	p ˈe tː + u	
Stella_Ligurian		breast	1402		pˈät+u	32	p ˈæ t + u	
Venice_Venetian		breast	1402		pˈet+o	32	p ˈe t + o	
Primiero_Venetian		breast	1402		tˈet+e	36	t ˈe t + e	
Bellunese_Venetian		breast	1402		pɛt	32	p ˈɛ t	
Standard_Italian		breast	1402		pˈɛtː+o	32	p ˈɛ tː + o	
Grosseto_Italian		breast	1402		pˈɛtː+o	32	p ˈɛ tː + o	
Neapolitan		breast	1402		pˈjetː+ə	32	p ˈj e tː + ə	
Logudorese		breast	1402		petː+ˈorː+a	32	p e tː + ˈo rː + a	
Campidanese		breast	1402		pitː+ˈur+a	32	p i tː + ˈu r + a	
Palermitan_Sicilian		breast	1402		pˈjɛtː+u	32	p ˈj ˈɛ tː + u	
Messinese_Sicilian		breast	1402		pˈɛtː+u	32	p ˈɛ tː + u	
Catanian_Sicilian		breast	1402		pˈɛtː+u	32	p ˈɛ tː + u	
South-Eastern_Sicilian		breast	1402		pˈjɛtː+u	32	p ˈj ˈɛ tː + u	
Central_Catalan		breast	1402		pit	32	p i t	
North-Western_Catalan		breast	1402		pit	32	p i t	
Minorcan_Catalan		breast	1402		pit	32	p i t	
Castelló_de_la_Plana_Catalan		breast	1402		pit	32	p i t	
Valencian_Catalan		breast	1402		pit	32	p i t	
Manises_Catalan		breast	1402		pit	32	p i t	
Castilian_Spanish		breast	1402		pˈeč+o	32	p ˈe tʃ + o	
Provençal_Occitan		breast	1402		pejtɾ+ˈin+o	32	p e j t ɾ + ˈi n + o	
Megleno_Romanian		breast	1402		sin	33	s i n	
Dalmatian		breast	1402		sjaŋ	33	s j a ŋ	
Megleno_Romanian		egg	744		wow	63	w o w	
Istro_Romanian		egg	744		ov	63	o v	
Aromanian		egg	744		ow	63	o w	
Romanian		egg	744		ow	63	o w	
Dalmatian		egg	744		juv	63	j u v	
Friulian		egg	744		uːf	63	uː f	
Gardenese_Ladin		egg	744		wef	63	w e f	
Fassano_Ladin		egg	744		ef	63	e f	
Rumantsch_Grischun		egg	744		of	63	o f	
Sursilvan_Romansh		egg	744		jef	63	j e f	
Surmiran_Romansh		egg	744		of	63	o f	
Vallader_Romansh		egg	744		öf	63	œ f	
Lanzo_Torinese_Piemontese		egg	744		öv	63	œ v	
Barbania_Piemontese		egg	744		öv	63	œ v	
Carmagnola_Piemontese		egg	744		öw	63	œ w	
Vercellese_Piemontese		egg	744		öf	63	œ f	
Ravennate_Romagnol		egg	744		ɔav	63	ˈɔ a v	
Ferrarese_Emiliano		egg	744		ɔv	63	ˈɔ v	
Carpigiano_Emiliano		egg	744		oːv	63	oː v	
Reggiano_Emiliano		egg	744		oːv	63	oː v	
Rapallo_Ligurian		egg	744		ˈöv+u	63	ˈœ v + u	
Genoese_Ligurian		egg	744		ˈöv+u	63	ˈœ v + u	
Stella_Ligurian		egg	744		ˈöːv+u	63	ˈœː v + u	
Venice_Venetian		egg	744		vˈɔv+o	63	v ˈɔ v + o	
Primiero_Venetian		egg	744		ow	63	o w	
Bellunese_Venetian		egg	744		ˈov+o	63	ˈo v + o	
Standard_Italian		egg	744		ˈwɔv+o	63	ˈw ˈɔ v + o	
Grosseto_Italian		egg	744		ˈɔv+o	63	ˈɔ v + o	
Neapolitan		egg	744		ˈwov+ə	63	ˈw o v + ə	
Logudorese		egg	744		ˈov+u	63	ˈo v + u	
Campidanese		egg	744		ow	63	o w	
Palermitan_Sicilian		egg	744		ˈwɔv+u	63	ˈw ˈɔ v + u	
Messinese_Sicilian		egg	744		ˈɔv+u	63	ˈɔ v + u	
Catanian_Sicilian		egg	744		ˈɔv+u	63	ˈɔ v + u	
South-Eastern_Sicilian		egg	744		ˈwɔv+u	63	ˈw ˈɔ v + u	
Central_Catalan		egg	744		ɔw	63	ˈɔ w	
North-Western_Catalan		egg	744		ɔw	63	ˈɔ w	
Minorcan_Catalan		egg	744		ɔw	63	ˈɔ w	
Castelló_de_la_Plana_Catalan		egg	744		ɔw	63	ˈɔ w	
Valencian_Catalan		egg	744		ɔw	63	ˈɔ w	
Manises_Catalan		egg	744		ɔw	63	ˈɔ w	
Castilian_Spanish		egg	744		ˈweβ+o	63	ˈw e β + o	
Provençal_Occitan		egg	744		jɔw	63	j ˈɔ w	
Megleno_Romanian		fish	227		pˈevašt+i	70	p ˈe v a š t + i	
Istro_Romanian		fish	227		rˈib+ä	-333	r ˈi b + ˈæ	
Aromanian		fish	227		pˈesk+u	70	p ˈe s k + u	
Romanian		fish	227		pˈešt+e	70	p ˈe š t + e	
Dalmatian		fish	227		pjas	70	p j a s	
Friulian		fish	227		pɛs	70	p ˈɛ s	
Gardenese_Ladin		fish	227		pəš	70	p ə š	
Fassano_Ladin		fish	227		peš	70	p e š	
Rumantsch_Grischun		fish	227		peš	70	p e š	
Sursilvan_Romansh		fish	227		pɛš	70	p ˈɛ š	
Surmiran_Romansh		fish	227		peš	70	p e š	
Vallader_Romansh		fish	227		peš	70	p e š	
Lanzo_Torinese_Piemontese		fish	227		pɛs	70	p ˈɛ s	
Barbania_Piemontese		fish	227		pəs	70	p ə s	
Carmagnola_Piemontese		fish	227		pɛs	70	p ˈɛ s	
Vercellese_Piemontese		fish	227		pös	70	p œ s	
Ravennate_Romagnol		fish	227		pɛs	70	p ˈɛ s	
Ferrarese_Emiliano		fish	227		pɛs	70	p ˈɛ s	
Carpigiano_Emiliano		fish	227		pɛs	70	p ˈɛ s	
Reggiano_Emiliano		fish	227		pɛs	70	p ˈɛ s	
Rapallo_Ligurian		fish	227		pˈɛšː+u	70	p ˈɛ ʃː + u	
Genoese_Ligurian		fish	227		pˈešː+u	70	p ˈe ʃː + u	
Stella_Ligurian		fish	227		pˈäšː+u	70	p ˈæ ʃː + u	
Venice_Venetian		fish	227		pˈes+e	70	p ˈe s + e	
Primiero_Venetian		fish	227		pes	70	p e s	
Bellunese_Venetian		fish	227		pes	70	p e s	
Standard_Italian		fish	227		pˈešː+e	70	p ˈe ʃː + e	
Grosseto_Italian		fish	227		pˈešː+e	70	p ˈe ʃː + e	
Neapolitan		fish	227		pˈešː+ə	70	p ˈe ʃː + ə	
Logudorese		fish	227		pˈisk+e	70	p ˈi s k + e	
Campidanese		fish	227		pˈišː+i	70	p ˈi ʃː + i	
Palermitan_Sicilian		fish	227		pˈišː+i	70	p ˈi ʃː + i	
Messinese_Sicilian		fish	227		pˈišː+i	70	p ˈi ʃː + i	
Catanian_Sicilian		fish	227		pˈišː+i	70	p ˈi ʃː + i	
South-Eastern_Sicilian		fish	227		pˈišː+i	70	p ˈi ʃː + i	
Central_Catalan		fish	227		peš	70	p e š	
North-Western_Catalan		fish	227		pejš	70	p e j š	
Minorcan_Catalan		fish	227		peš	70	p e š	
Castelló_de_la_Plana_Catalan		fish	227		pejš	70	p e j š	
Valencian_Catalan		fish	227		pejš	70	p e j š	
Manises_Catalan		fish	227		pejš	70	p e j š	
Castilian_Spanish		fish	227		peθ	70	p e θ	
Provençal_Occitan		fish	227		pɛjs	70	p ˈɛ j s	
Megleno_Romanian		good	1035		bun	76	b u n	
Istro_Romanian		good	1035		bur	76	b u r	
Aromanian		good	1035		bˈun+ŭ	76	b ˈu n + u	
Romanian		good	1035		bun	76	b u n	
Dalmatian		good	1035		buŋ	76	b u ŋ	
Friulian		good	1035		bɔŋ	76	b ˈɔ ŋ	
Gardenese_Ladin		good	1035		boŋ	76	b o ŋ	
Fassano_Ladin		good	1035		boŋ	76	b o ŋ	
Rumantsch_Grischun		good	1035		bun	76	b u n	
Sursilvan_Romansh		good	1035		bjen	76	b j e n	
Surmiran_Romansh		good	1035		buŋ	76	b u ŋ	
Vallader_Romansh		good	1035		bun	76	b u n	
Lanzo_Torinese_Piemontese		good	1035		buŋ	76	b u ŋ	
Barbania_Piemontese		good	1035		buŋ	76	b u ŋ	
Carmagnola_Piemontese		good	1035		buŋ	76	b u ŋ	
Vercellese_Piemontese		good	1035		boːŋ	76	b oː ŋ	
Ravennate_Romagnol		good	1035		bown	76	b o w n	
Ferrarese_Emiliano		good	1035		bon	76	b o n	
Carpigiano_Emiliano		good	1035		bɔwn	76	b ˈɔ w n	
Reggiano_Emiliano		good	1035		bɔwn	76	b ˈɔ w n	
Rapallo_Ligurian		good	1035		buŋ	76	b u ŋ	
Genoese_Ligurian		good	1035		buŋ	76	b u ŋ	
Stella_Ligurian		good	1035		buŋ	76	b u ŋ	
Venice_Venetian		good	1035		boŋ	76	b o ŋ	
Primiero_Venetian		good	1035		bɔŋ	76	b ˈɔ ŋ	
Bellunese_Venetian		good	1035		boŋ	76	b o ŋ	
Standard_Italian		good	1035		bˈwɔn+o	76	b ˈw ˈɔ n + o	
Grosseto_Italian		good	1035		bˈɔn+o	76	b ˈɔ n + o	
Neapolitan		good	1035		bˈwon+ə	76	b ˈw o n + ə	
Logudorese		good	1035		vˈon+u	76	v ˈo n + u	
Campidanese		good	1035		bˈon+u	76	b ˈo n + u	
Palermitan_Sicilian		good	1035		bˈwɔn+u	76	b ˈw ˈɔ n + u	
Messinese_Sicilian		good	1035		bˈɔn+u	76	b ˈɔ n + u	
Catanian_Sicilian		good	1035		bˈɔn+u	76	b ˈɔ n + u	
South-Eastern_Sicilian		good	1035		bˈwɔn+u	76	b ˈw ˈɔ n + u	
Central_Catalan		good	1035		bɔ	76	b ˈɔ	
North-Western_Catalan		good	1035		bɔ	76	b ˈɔ	
Minorcan_Catalan		good	1035		bɔ	76	b ˈɔ	
Castelló_de_la_Plana_Catalan		good	1035		bɔ	76	b ˈɔ	
Valencian_Catalan		good	1035		bɔ	76	b ˈɔ	
Manises_Catalan		good	1035		bɔn	76	b ˈɔ n	
Castilian_Spanish		good	1035		bˈwen+o	76	b ˈw e n + o	
Provençal_Occitan		good	1035		boŋ	76	b o ŋ	
Megleno_Romanian		knee	1371		zinˈukʎ+u	101	z i n ˈu k ʎ + u	
Istro_Romanian		knee	1371		žerˈuŋkʎ+u	101	ʒ e r ˈu ŋ k ʎ + u	
Aromanian		knee	1371		ʣinˈukʎ+u	101	dz i n ˈu k ʎ + u	
Romanian		knee	1371		ʤenˈuŋkʸ	101	dʒ e n ˈu ŋ kʲ	
Dalmatian		knee	1371		ʤinˈwak	101	dʒ i n ˈw a k	
Friulian		knee	1371		ʤenˈɔl+i	101	dʒ e n ˈɔ l + i	
Gardenese_Ladin		knee	1371		žənˈodl	101	ʒ ə n ˈo d l	
Fassano_Ladin		knee	1371		žənˈej+e	101	ʒ ə n ˈe j + e	
Rumantsch_Grischun		knee	1371		žənˈuʎ	101	ʒ ə n ˈu ʎ	
Sursilvan_Romansh		knee	1371		žənˈuʎ	101	ʒ ə n ˈu ʎ	
Surmiran_Romansh		knee	1371		žənˈuʎ	101	ʒ ə n ˈu ʎ	
Vallader_Romansh		knee	1371		žnwoʎ	101	ʒ n w o ʎ	
Lanzo_Torinese_Piemontese		knee	1371		ʤinˈuj	101	dʒ i n ˈu j	
Barbania_Piemontese		knee	1371		ʤinˈuj	101	dʒ i n ˈu j	
Carmagnola_Piemontese		knee	1371		ʤinˈuj	101	dʒ i n ˈu j	
Vercellese_Piemontese		knee	1371		znöč	101	z n œ tʃ	
Ravennate_Romagnol		knee	1371		ʣnɔč	101	dz n ˈɔ tʃ	
Ferrarese_Emiliano		knee	1371		ʣnɔč	101	dz n ˈɔ tʃ	
Carpigiano_Emiliano		knee	1371		znɔːč	101	z n ɔː tʃ	
Reggiano_Emiliano		knee	1371		ʣnɔːč	101	dz n ɔː tʃ	
Rapallo_Ligurian		knee	1371		zenˈuʤː+u	101	z e n ˈu dːʒ + u	
Genoese_Ligurian		knee	1371		ʣenˈuʤː+u	101	dz e n ˈu dːʒ + u	
Stella_Ligurian		knee	1371		ʣenˈuʤː+u	101	dz e n ˈu dːʒ + u	
Venice_Venetian		knee	1371		zenˈɔč+o	101	z e n ˈɔ tʃ + o	
Primiero_Venetian		knee	1371		denˈɔč+o	101	d e n ˈɔ tʃ + o	
Bellunese_Venetian		knee	1371		denˈɔč+o	101	d e n ˈɔ tʃ + o	
Standard_Italian		knee	1371		ʤinˈɔkːj+o	101	dʒ i n ˈɔ kː j + o	
Grosseto_Italian		knee	1371		ʤinˈɔkːj+o	101	dʒ i n ˈɔ kː j + o	
Neapolitan		knee	1371		dənˈukːj+ə	101	d ə n ˈu kː j + ə	
Logudorese		knee	1371		benˈukːr+u	101	b e n ˈu kː r + u	
Campidanese		knee	1371		ženˈuɣ+u	101	ʒ e n ˈu ɣ + u	
Palermitan_Sicilian		knee	1371		ɾinˈwɔkːj+u	101	ɾ i n ˈw ˈɔ kː j + u	
Messinese_Sicilian		knee	1371		ʤinˈɔkːj+u	101	dʒ i n ˈɔ kː j + u	
Catanian_Sicilian		knee	1371		ʤinˈɔkːj+u	101	dʒ i n ˈɔ kː j + u	
South-Eastern_Sicilian		knee	1371		ɾinˈwɔčː+u	101	ɾ i n ˈw ˈɔ tːʃ + u	
Central_Catalan		knee	1371		žənˈoʎ	101	ʒ ə n ˈo ʎ	
North-Western_Catalan		knee	1371		žinˈoʎ	101	ʒ i n ˈo ʎ	
Minorcan_Catalan		knee	1371		žunˈoj	101	ʒ u n ˈo j	
Castelló_de_la_Plana_Catalan		knee	1371		ʤinˈoʎ	101	dʒ i n ˈo ʎ	
Valencian_Catalan		knee	1371		činˈoʎ	101	tʃ i n ˈo ʎ	
Manises_Catalan		knee	1371		činˈoʎ	101	tʃ i n ˈo ʎ	
Castilian_Spanish		knee	1371		roðˈiʎ+a	102	r o ð ˈi ʎ + a	
Provençal_Occitan		knee	1371		ʤejnˈuj	101	dʒ e j n ˈu j	
Megleno_Romanian		lie	1411		zak	109	z a k	
Istro_Romanian		lie	1411		zač+ˈɒ	109	z a tʃ + ˈɒ	
Aromanian		lie	1411		ʣˈak+ŭ	109	dz ˈa k + u	
Romanian		lie	1411		a+stˈa#kulk+ˈat	110	a + s t ˈa _ k u l k + ˈa t	
Friulian		lie	1411		jesi+dis+tir+ˈaːt	111	j e s i + d i s + t i r + ˈaː t	
Gardenese_Ladin		lie	1411		štˈɛ+pundˈu	112	š t ˈɛ + p u n d ˈu	
Fassano_Ladin		lie	1411		ˈeser+but+ˈa+žˈu	113	ˈe s e r + b u t + ˈa + ʒ ˈu	
Rumantsch_Grischun		lie	1411		ʤəž+ˈajr	109	dʒ ə ʒ + ˈa j r	
Sursilvan_Romansh		lie	1411		žer	109	ʒ e r	
Surmiran_Romansh		lie	1411		štˈar+tˈarə	114	š t ˈa r + t ˈa r ə	
Vallader_Romansh		lie	1411		ʤəž+ˈajr	109	dʒ ə ʒ + ˈa j r	
Lanzo_Torinese_Piemontese		lie	1411		st+ˈe+kuʤ+ˈa	110	s t + ˈe + k u dʒ + ˈa	
Barbania_Piemontese		lie	1411		st+ˈe+kuʤ+ˈa	110	s t + ˈe + k u dʒ + ˈa	
Carmagnola_Piemontese		lie	1411		st+ˈe+kuʤ+ˈa	110	s t + ˈe + k u dʒ + ˈa	
Vercellese_Piemontese		lie	1411		stɛ+kwat+ˈaː	110	s t ˈɛ + k w a t + ˈaː	
Ferrarese_Emiliano		lie	1411		kuč+ˈar+s	110	k u tʃ + ˈa r + s	
Carpigiano_Emiliano		lie	1411		zak+ˈɛːr	109	z a k + ˈɛː r	
Reggiano_Emiliano		lie	1411		ʣak+ˈɛːr	109	dz a k + ˈɛː r	
Rapallo_Ligurian		lie	1411		sdrˈaj+aː+se	115	s d r ˈa j + aː + s e	
Genoese_Ligurian		lie	1411		ˈeːse+a+kwˈeːg+oːw	110	ˈeː s e + a + k w ˈeː ɡ + oː w	
Stella_Ligurian		lie	1411		ru+vers+ˈeː+se	116	r u + v e r s + ˈeː + s e	
Venice_Venetian		lie	1411		st+ˈa+r+des+tir+ˈa	111	s t + ˈa + r + d e s + t i r + ˈa	
Primiero_Venetian		lie	1411		st+ˈa+r+but+ˈa+do	113	s t + ˈa + r + b u t + ˈa + d o	
Bellunese_Venetian		lie	1411		st+ˈa+r+but+ˈa+do	113	s t + ˈa + r + b u t + ˈa + d o	
Standard_Italian		lie	1411		ˈɛsː+e+re+zdraj+ˈa+t+o	115	ˈɛ sː + e + r e + z d r a j + ˈa + t + o	
Grosseto_Italian		lie	1411		ˈɛsː+e+re+zdraj+ˈa+t+o	115	ˈɛ sː + e + r e + z d r a j + ˈa + t + o	
Neapolitan		lie	1411		st+ˈa+kukː+ˈat+ə	110	s t + ˈa + k u kː + ˈa t + ə	
Logudorese		lie	1411		esː+ˈe+re+kolk+ˈad+u	110	e sː + ˈe + r e + k o l k + ˈa d + u	
Campidanese		lie	1411		abarː+ˈaj+krokː+ˈaw	110	a b a rː + ˈa j + k r o kː + ˈa w	
Palermitan_Sicilian		lie	1411		kuɾk+ˈa+ɾi+si	110	k u ɾ k + ˈa + ɾ i + s i	
Messinese_Sicilian		lie	1411		kukː+ˈa+ɾɨ+sɨ	110	k u kː + ˈa + ɾ ɨ + s ɨ	
Catanian_Sicilian		lie	1411		kuɾk+ˈa+ɾi+si	110	k u ɾ k + ˈa + ɾ i + s i	
South-Eastern_Sicilian		lie	1411		štinː+i+ri+si	117	š t i nː + i + r i + s i	
Central_Catalan		lie	1411		əst+ˈa+stiɾ+ˈat	111	ə s t + ˈa + s t i ɾ + ˈa t	
North-Western_Catalan		lie	1411		ast+ˈa+a+stiɾ+ˈa+t	111	a s t + ˈa + a + s t i ɾ + ˈa + t	
Minorcan_Catalan		lie	1411		žˈɛw+ɾə	109	ʒ ˈɛ w + ɾ ə	
Castelló_de_la_Plana_Catalan		lie	1411		est+ˈa+ɾ+tomb+ˈa+t	118	e s t + ˈa + ɾ + t o m b + ˈa + t	
Valencian_Catalan		lie	1411		čit+ˈa+ɾ+se	119	tʃ i t + ˈa + ɾ + s e	
Manises_Catalan		lie	1411		est+ˈa+ɾ+čit+ˈa+t	119	e s t + ˈa + ɾ + tʃ i t + ˈa + t	
Castilian_Spanish		lie	1411		est+ˈa+ɾ+tumb+ˈað+o	118	e s t + ˈa + ɾ + t u m b + ˈa ð + o	
Gardenese_Ladin		lie	1411		ʤˈəž+ər	109	dʒ ˈə ʒ + ə r	
Megleno_Romanian		near	1942		prˈo̯ap+i	265	p r ˈo̯a p + i	
Istro_Romanian		near	1942		prˈop+e	265	p r ˈo p + e	
Aromanian		near	1942		a+prˈo̯ap+e	265	a + p r ˈo̯a p + e	
Romanian		near	1942		a+prˈovap+e	265	a + p r ˈo v a p + e	
Dalmatian		near	1942		a+lˈič	266	a + l ˈi tʃ	
Friulian		near	1942		dˈɔnȡ+e	267	d ˈɔ n dʲ + e	
Gardenese_Ladin		near	1942		da+wžˈiŋ	268	d a + w ʒ ˈi ŋ	
Fassano_Ladin		near	1942		da+vežˈiŋ	268	d a + v e ʒ ˈi ŋ	
Rumantsch_Grischun		near	1942		də+mən+ˈajv+əl	269	d ə + m ə n + ˈa j v + ə l	
Sursilvan_Romansh		near	1942		də+mən+ˈɛjv+əl	269	d ə + m ə n + ˈɛ j v + ə l	
Surmiran_Romansh		near	1942		mən+ˈev+əl	269	m ə n + ˈe v + ə l	
Vallader_Romansh		near	1942		də+štrˈuš	271	d ə + š t r ˈu š	
Lanzo_Torinese_Piemontese		near	1942		da+vzˈiŋ	268	d a + v z ˈi ŋ	
Barbania_Piemontese		near	1942		da+vzˈiŋ	268	d a + v z ˈi ŋ	
Carmagnola_Piemontese		near	1942		vzˈiŋ	268	v z ˈi ŋ	
Vercellese_Piemontese		near	1942		vziːŋ	268	v z iː ŋ	
Ravennate_Romagnol		near	1942		bzẽn	268	b z ˈẽ n	
Ferrarese_Emiliano		near	1942		vsin	268	v s i n	
Carpigiano_Emiliano		near	1942		zvɛjn	268	z v ˈɛ j n	
Reggiano_Emiliano		near	1942		vzejn	268	v z e j n	
Rapallo_Ligurian		near	1942		vižˈin	268	v i ʒ ˈi n	
Genoese_Ligurian		near	1942		vežˈiːn	268	v e ʒ ˈiː n	
Stella_Ligurian		near	1942		vižˈin	268	v i ʒ ˈi n	
Venice_Venetian		near	1942		visˈiŋ	268	v i s ˈi ŋ	
Primiero_Venetian		near	1942		vezˈiŋ	268	v e z ˈi ŋ	
Bellunese_Venetian		near	1942		vizˈiŋ	268	v i z ˈi ŋ	
Standard_Italian		near	1942		vičˈin+o	268	v i tʃ ˈi n + o	
